"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"3/16/2019 12:00 AM","-10.1","0"
"3/16/2019 12:15 AM","-10.2","0"
"3/16/2019 12:30 AM","-10.2","0"
"3/16/2019 12:45 AM","-10.1","0"
"3/16/2019 1:00 AM","-10.2","0"
"3/16/2019 1:15 AM","-10.2","0"
"3/16/2019 1:30 AM","-10.2","0"
"3/16/2019 1:45 AM","-10.2","0"
"3/16/2019 2:00 AM","-10","0"
"3/16/2019 2:15 AM","-9.95","0"
"3/16/2019 2:30 AM","-9.98","0"
"3/16/2019 2:45 AM","-10.1","0"
"3/16/2019 3:00 AM","-9.98","0"
"3/16/2019 3:15 AM","-10","0"
"3/16/2019 3:30 AM","-10","0"
"3/16/2019 3:45 AM","-10","0"
"3/16/2019 4:00 AM","-14.1","0"
"3/16/2019 4:15 AM","-11.2","0"
"3/16/2019 4:30 AM","-10.9","0"
"3/16/2019 4:45 AM","-12.2","0"
"3/16/2019 5:00 AM","-18.6","0"
"3/16/2019 5:15 AM","-15.4","0"
"3/16/2019 5:30 AM","-13.2","0"
"3/16/2019 5:45 AM","-13.1","0"
"3/16/2019 6:00 AM","-13.6","0"
"3/16/2019 6:15 AM","-13.7","0"
"3/16/2019 6:30 AM","-14.2","0"
"3/16/2019 6:45 AM","-12.8","2.91"
"3/16/2019 7:00 AM","23.6","39.6"
"3/16/2019 7:15 AM","170","184"
"3/16/2019 7:30 AM","434","449"
"3/16/2019 7:45 AM","765","783"
"3/16/2019 8:00 AM","1139","1153"
"3/16/2019 8:15 AM","1455","1470"
"3/16/2019 8:30 AM","1837","1851"
"3/16/2019 8:45 AM","2225","2242"
"3/16/2019 9:00 AM","2586","2607"
"3/16/2019 9:15 AM","2947","2972"
"3/16/2019 9:30 AM","3302","3333"
"3/16/2019 9:45 AM","3469","3459"
"3/16/2019 10:00 AM","3877","3913"
"3/16/2019 10:15 AM","4125","4171"
"3/16/2019 10:30 AM","4358","4412"
"3/16/2019 10:45 AM","4530","4580"
"3/16/2019 11:00 AM","4604","4644"
"3/16/2019 11:15 AM","4521","4514"
"3/16/2019 11:30 AM","4643","4689"
"3/16/2019 11:45 AM","4550","4594"
"3/16/2019 12:00 PM","4624","4666"
"3/16/2019 12:15 PM","4629","4694"
"3/16/2019 12:30 PM","4634","4704"
"3/16/2019 12:45 PM","4651","4710"
"3/16/2019 1:00 PM","4650","4695"
"3/16/2019 1:15 PM","4628","4712"
"3/16/2019 1:30 PM","4650","4713"
"3/16/2019 1:45 PM","4651","4714"
"3/16/2019 2:00 PM","4656","4713"
"3/16/2019 2:15 PM","4656","4713"
"3/16/2019 2:30 PM","4657","4716"
"3/16/2019 2:45 PM","4586","4673"
"3/16/2019 3:00 PM","4321","4342"
"3/16/2019 3:15 PM","4271","4327"
"3/16/2019 3:30 PM","4042","4089"
"3/16/2019 3:45 PM","3779","3823"
"3/16/2019 4:00 PM","3413","3346"
"3/16/2019 4:15 PM","3205","3218"
"3/16/2019 4:30 PM","2837","2845"
"3/16/2019 4:45 PM","2483","2509"
"3/16/2019 5:00 PM","2119","2140"
"3/16/2019 5:15 PM","1676","1683"
"3/16/2019 5:30 PM","1332","1350"
"3/16/2019 5:45 PM","955","972"
"3/16/2019 6:00 PM","602","617"
"3/16/2019 6:15 PM","314","327"
"3/16/2019 6:30 PM","117","130"
"3/16/2019 6:45 PM","23.2","37.5"
"3/16/2019 7:00 PM","-7.08","5.75"
"3/16/2019 7:15 PM","-10.7","0"
"3/16/2019 7:30 PM","-10.3","0"
"3/16/2019 7:45 PM","-10.2","0"
"3/16/2019 8:00 PM","-10.2","0"
"3/16/2019 8:15 PM","-10.1","0"
"3/16/2019 8:30 PM","-10.2","0"
"3/16/2019 8:45 PM","-9.94","0"
"3/16/2019 9:00 PM","-9.92","0"
"3/16/2019 9:15 PM","-9.87","0"
"3/16/2019 9:30 PM","-9.91","0"
"3/16/2019 9:45 PM","-9.91","0"
"3/16/2019 10:00 PM","-9.94","0"
"3/16/2019 10:15 PM","-9.99","0"
"3/16/2019 10:30 PM","-10","0"
"3/16/2019 10:45 PM","-10","0"
"3/16/2019 11:00 PM","-10","0"
"3/16/2019 11:15 PM","-10","0"
"3/16/2019 11:30 PM","-10","0"
"3/16/2019 11:45 PM","-10.1","0"
