"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"12/20/2018 12:00 AM","-9.95","0"
"12/20/2018 12:15 AM","-9.95","0"
"12/20/2018 12:30 AM","-9.95","0"
"12/20/2018 12:45 AM","-10","0"
"12/20/2018 1:00 AM","-9.95","0"
"12/20/2018 1:15 AM","-9.91","0"
"12/20/2018 1:30 AM","-9.98","0"
"12/20/2018 1:45 AM","-10","0"
"12/20/2018 2:00 AM","-10","0"
"12/20/2018 2:15 AM","-10","0"
"12/20/2018 2:30 AM","-9.99","0"
"12/20/2018 2:45 AM","-9.99","0"
"12/20/2018 3:00 AM","-13.8","0"
"12/20/2018 3:15 AM","-9.94","0"
"12/20/2018 3:30 AM","-10","0"
"12/20/2018 3:45 AM","-9.98","0"
"12/20/2018 4:00 AM","-12.9","0"
"12/20/2018 4:15 AM","-10.1","0"
"12/20/2018 4:30 AM","-9.95","0"
"12/20/2018 4:45 AM","-14.8","0"
"12/20/2018 5:00 AM","-11.1","0"
"12/20/2018 5:15 AM","-9.82","0"
"12/20/2018 5:30 AM","-12.3","0"
"12/20/2018 5:45 AM","-12.4","0"
"12/20/2018 6:00 AM","-9.91","0"
"12/20/2018 6:15 AM","-12.1","0"
"12/20/2018 6:30 AM","-12.3","0"
"12/20/2018 6:45 AM","-12","0"
"12/20/2018 7:00 AM","-10.3","0"
"12/20/2018 7:15 AM","-1.29","14.7"
"12/20/2018 7:30 AM","80.6","94.8"
"12/20/2018 7:45 AM","200","214"
"12/20/2018 8:00 AM","288","300"
"12/20/2018 8:15 AM","381","392"
"12/20/2018 8:30 AM","421","434"
"12/20/2018 8:45 AM","678","690"
"12/20/2018 9:00 AM","693","702"
"12/20/2018 9:15 AM","500","506"
"12/20/2018 9:30 AM","370","383"
"12/20/2018 9:45 AM","497","509"
"12/20/2018 10:00 AM","589","600"
"12/20/2018 10:15 AM","704","713"
"12/20/2018 10:30 AM","822","829"
"12/20/2018 10:45 AM","753","763"
"12/20/2018 11:00 AM","669","680"
"12/20/2018 11:15 AM","656","667"
"12/20/2018 11:30 AM","786","799"
"12/20/2018 11:45 AM","834","849"
"12/20/2018 12:00 PM","696","707"
"12/20/2018 12:15 PM","603","615"
"12/20/2018 12:30 PM","548","562"
"12/20/2018 12:45 PM","603","615"
"12/20/2018 1:00 PM","516","526"
"12/20/2018 1:15 PM","351","362"
"12/20/2018 1:30 PM","299","311"
"12/20/2018 1:45 PM","313","325"
"12/20/2018 2:00 PM","318","330"
"12/20/2018 2:15 PM","266","277"
"12/20/2018 2:30 PM","250","261"
"12/20/2018 2:45 PM","252","263"
"12/20/2018 3:00 PM","140","152"
"12/20/2018 3:15 PM","150","162"
"12/20/2018 3:30 PM","127","140"
"12/20/2018 3:45 PM","67.4","80.4"
"12/20/2018 4:00 PM","21.6","34.7"
"12/20/2018 4:15 PM","-6.68","6.2"
"12/20/2018 4:30 PM","-10.4","0"
"12/20/2018 4:45 PM","-10.3","0"
"12/20/2018 5:00 PM","-10","0"
"12/20/2018 5:15 PM","-9.88","0"
"12/20/2018 5:30 PM","-9.97","0"
"12/20/2018 5:45 PM","-9.88","0"
"12/20/2018 6:00 PM","-9.8","0"
"12/20/2018 6:15 PM","-9.92","0"
"12/20/2018 6:30 PM","-9.91","0"
"12/20/2018 6:45 PM","-10","0"
"12/20/2018 7:00 PM","-10","0"
"12/20/2018 7:15 PM","-9.9","0"
"12/20/2018 7:30 PM","-11.1","0"
"12/20/2018 7:45 PM","-11.2","0"
"12/20/2018 8:00 PM","-11.4","0"
"12/20/2018 8:15 PM","-11.2","0"
"12/20/2018 8:30 PM","-11.6","0"
"12/20/2018 8:45 PM","-11.3","0"
"12/20/2018 9:00 PM","-11","0"
"12/20/2018 9:15 PM","-10.8","0"
"12/20/2018 9:30 PM","-10.7","0"
"12/20/2018 9:45 PM","-10.2","0"
"12/20/2018 10:00 PM","-10.2","0"
"12/20/2018 10:15 PM","-10.1","0"
"12/20/2018 10:30 PM","-10","0"
"12/20/2018 10:45 PM","-9.98","0"
"12/20/2018 11:00 PM","-9.99","0"
"12/20/2018 11:15 PM","-10","0"
"12/20/2018 11:30 PM","-10.1","0"
"12/20/2018 11:45 PM","-10.1","0"
