"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"9/17/2017 12:00 AM","-14","0"
"9/17/2017 12:15 AM","-14","0"
"9/17/2017 12:30 AM","-14","0"
"9/17/2017 12:45 AM","-14.1","0"
"9/17/2017 1:00 AM","-14.1","0"
"9/17/2017 1:15 AM","-14.1","0"
"9/17/2017 1:30 AM","-14","0"
"9/17/2017 1:45 AM","-14","0"
"9/17/2017 2:00 AM","-14","0"
"9/17/2017 2:15 AM","-14","0"
"9/17/2017 2:30 AM","-14","0"
"9/17/2017 2:45 AM","-14","0"
"9/17/2017 3:00 AM","-14","0"
"9/17/2017 3:15 AM","-14","0"
"9/17/2017 3:30 AM","-14","0"
"9/17/2017 3:45 AM","-14.1","0"
"9/17/2017 4:00 AM","-14.1","0"
"9/17/2017 4:15 AM","-14.2","0"
"9/17/2017 4:30 AM","-14.1","0"
"9/17/2017 4:45 AM","-14.1","0"
"9/17/2017 5:00 AM","-14","0"
"9/17/2017 5:15 AM","-14","0"
"9/17/2017 5:30 AM","-14","0"
"9/17/2017 5:45 AM","-14","0"
"9/17/2017 6:00 AM","-14.1","0"
"9/17/2017 6:15 AM","-14.6","0"
"9/17/2017 6:30 AM","-5.42","10.7"
"9/17/2017 6:45 AM","51.9","70.4"
"9/17/2017 7:00 AM","192","208"
"9/17/2017 7:15 AM","237","252"
"9/17/2017 7:30 AM","369","385"
"9/17/2017 7:45 AM","663","674"
"9/17/2017 8:00 AM","1106","1111"
"9/17/2017 8:15 AM","1221","1271"
"9/17/2017 8:30 AM","1745","1753"
"9/17/2017 8:45 AM","2003","2026"
"9/17/2017 9:00 AM","2287","2317"
"9/17/2017 9:15 AM","2546","2577"
"9/17/2017 9:30 AM","2824","2857"
"9/17/2017 9:45 AM","2748","2713"
"9/17/2017 10:00 AM","3360","3305"
"9/17/2017 10:15 AM","3699","3696"
"9/17/2017 10:30 AM","3152","3256"
"9/17/2017 10:45 AM","2853","2975"
"9/17/2017 11:00 AM","3383","3415"
"9/17/2017 11:15 AM","3902","3778"
"9/17/2017 11:30 AM","4164","4141"
"9/17/2017 11:45 AM","4332","4398"
"9/17/2017 12:00 PM","4130","4165"
"9/17/2017 12:15 PM","3779","3921"
"9/17/2017 12:30 PM","4426","4405"
"9/17/2017 12:45 PM","3798","3803"
"9/17/2017 1:00 PM","4019","4080"
"9/17/2017 1:15 PM","3069","3120"
"9/17/2017 1:30 PM","3593","3617"
"9/17/2017 1:45 PM","3810","3845"
"9/17/2017 2:00 PM","3812","3861"
"9/17/2017 2:15 PM","2905","2904"
"9/17/2017 2:30 PM","1974","1974"
"9/17/2017 2:45 PM","745","771"
"9/17/2017 3:00 PM","669","696"
"9/17/2017 3:15 PM","1063","1089"
"9/17/2017 3:30 PM","1568","1605"
"9/17/2017 3:45 PM","1735","1738"
"9/17/2017 4:00 PM","2151","2145"
"9/17/2017 4:15 PM","825","849"
"9/17/2017 4:30 PM","580","605"
"9/17/2017 4:45 PM","361","385"
"9/17/2017 5:00 PM","260","282"
"9/17/2017 5:15 PM","133","155"
"9/17/2017 5:30 PM","133","154"
"9/17/2017 5:45 PM","36.7","57.7"
"9/17/2017 6:00 PM","24.2","44.5"
"9/17/2017 6:15 PM","13.6","31.7"
"9/17/2017 6:30 PM","-2.91","15.1"
"9/17/2017 6:45 PM","-11","6.46"
"9/17/2017 7:00 PM","-14.2","0"
"9/17/2017 7:15 PM","-14.1","0"
"9/17/2017 7:30 PM","-13.7","0"
"9/17/2017 7:45 PM","-13.7","0"
"9/17/2017 8:00 PM","-13.8","0"
"9/17/2017 8:15 PM","-13.8","0"
"9/17/2017 8:30 PM","-13.9","0"
"9/17/2017 8:45 PM","-13.8","0"
"9/17/2017 9:00 PM","-13.8","0"
"9/17/2017 9:15 PM","-13.9","0"
"9/17/2017 9:30 PM","-13.9","0"
"9/17/2017 9:45 PM","-13.9","0"
"9/17/2017 10:00 PM","-14","0"
"9/17/2017 10:15 PM","-14.1","0"
"9/17/2017 10:30 PM","-14","0"
"9/17/2017 10:45 PM","-14","0"
"9/17/2017 11:00 PM","-14","0"
"9/17/2017 11:15 PM","-14.1","0"
"9/17/2017 11:30 PM","-14","0"
"9/17/2017 11:45 PM","-14","0"
