"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"8/18/2018 12:00 AM","-14","0"
"8/18/2018 12:15 AM","-14","0"
"8/18/2018 12:30 AM","-14","0"
"8/18/2018 12:45 AM","-13.9","0"
"8/18/2018 1:00 AM","-13.9","0"
"8/18/2018 1:15 AM","-14","0"
"8/18/2018 1:30 AM","-14.1","0"
"8/18/2018 1:45 AM","-14","0"
"8/18/2018 2:00 AM","-14.1","0"
"8/18/2018 2:15 AM","-14","0"
"8/18/2018 2:30 AM","-14","0"
"8/18/2018 2:45 AM","-14","0"
"8/18/2018 3:00 AM","-14.1","0"
"8/18/2018 3:15 AM","-14","0"
"8/18/2018 3:30 AM","-13.9","0"
"8/18/2018 3:45 AM","-14","0"
"8/18/2018 4:00 AM","-14.1","0"
"8/18/2018 4:15 AM","-14","0"
"8/18/2018 4:30 AM","-14","0"
"8/18/2018 4:45 AM","-14","0"
"8/18/2018 5:00 AM","-14","0"
"8/18/2018 5:15 AM","-13.9","0"
"8/18/2018 5:30 AM","-14.1","0"
"8/18/2018 5:45 AM","-14.5","0"
"8/18/2018 6:00 AM","-12.2","3.3"
"8/18/2018 6:15 AM","34.6","54.2"
"8/18/2018 6:30 AM","94.5","113"
"8/18/2018 6:45 AM","167","185"
"8/18/2018 7:00 AM","275","292"
"8/18/2018 7:15 AM","444","462"
"8/18/2018 7:30 AM","727","744"
"8/18/2018 7:45 AM","1006","1026"
"8/18/2018 8:00 AM","1311","1334"
"8/18/2018 8:15 AM","1641","1666"
"8/18/2018 8:30 AM","1882","1910"
"8/18/2018 8:45 AM","2043","2074"
"8/18/2018 9:00 AM","2213","2247"
"8/18/2018 9:15 AM","2482","2464"
"8/18/2018 9:30 AM","2496","2578"
"8/18/2018 9:45 AM","1880","1901"
"8/18/2018 10:00 AM","2730","2729"
"8/18/2018 10:15 AM","2012","2044"
"8/18/2018 10:30 AM","2872","2921"
"8/18/2018 10:45 AM","2856","2926"
"8/18/2018 11:00 AM","2413","2459"
"8/18/2018 11:15 AM","2710","2800"
"8/18/2018 11:30 AM","2544","2542"
"8/18/2018 11:45 AM","3958","4014"
"8/18/2018 12:00 PM","4031","4091"
"8/18/2018 12:15 PM","3891","4001"
"8/18/2018 12:30 PM","3569","3618"
"8/18/2018 12:45 PM","2553","2591"
"8/18/2018 1:00 PM","3588","3613"
"8/18/2018 1:15 PM","3507","3496"
"8/18/2018 1:30 PM","3371","3409"
"8/18/2018 1:45 PM","2800","2862"
"8/18/2018 2:00 PM","3492","3537"
"8/18/2018 2:15 PM","2500","2503"
"8/18/2018 2:30 PM","3299","3352"
"8/18/2018 2:45 PM","3335","3384"
"8/18/2018 3:00 PM","3256","3298"
"8/18/2018 3:15 PM","3105","3218"
"8/18/2018 3:30 PM","2843","2904"
"8/18/2018 3:45 PM","2453","2498"
"8/18/2018 4:00 PM","2243","2268"
"8/18/2018 4:15 PM","2341","2362"
"8/18/2018 4:30 PM","1973","2012"
"8/18/2018 4:45 PM","1948","1979"
"8/18/2018 5:00 PM","1871","1910"
"8/18/2018 5:15 PM","1580","1608"
"8/18/2018 5:30 PM","1296","1323"
"8/18/2018 5:45 PM","1028","1056"
"8/18/2018 6:00 PM","775","802"
"8/18/2018 6:15 PM","530","558"
"8/18/2018 6:30 PM","371","396"
"8/18/2018 6:45 PM","230","252"
"8/18/2018 7:00 PM","135","155"
"8/18/2018 7:15 PM","52.8","73.5"
"8/18/2018 7:30 PM","9.06","29"
"8/18/2018 7:45 PM","-13.9","2.31"
"8/18/2018 8:00 PM","-14.2","0"
"8/18/2018 8:15 PM","-13.7","0"
"8/18/2018 8:30 PM","-13.5","0"
"8/18/2018 8:45 PM","-13.6","0"
"8/18/2018 9:00 PM","-13.6","0"
"8/18/2018 9:15 PM","-13.7","0"
"8/18/2018 9:30 PM","-13.6","0"
"8/18/2018 9:45 PM","-13.7","0"
"8/18/2018 10:00 PM","-13.8","0"
"8/18/2018 10:15 PM","-13.8","0"
"8/18/2018 10:30 PM","-14","0"
"8/18/2018 10:45 PM","-13.9","0"
"8/18/2018 11:00 PM","-13.9","0"
"8/18/2018 11:15 PM","-13.9","0"
"8/18/2018 11:30 PM","-14","0"
"8/18/2018 11:45 PM","-14","0"
