"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"4/19/2017 12:00 AM","null","null"
"4/19/2017 12:15 AM","null","null"
"4/19/2017 12:30 AM","null","null"
"4/19/2017 12:45 AM","null","null"
"4/19/2017 1:00 AM","null","null"
"4/19/2017 1:15 AM","null","null"
"4/19/2017 1:30 AM","null","null"
"4/19/2017 1:45 AM","null","null"
"4/19/2017 2:00 AM","null","null"
"4/19/2017 2:15 AM","null","null"
"4/19/2017 2:30 AM","null","null"
"4/19/2017 2:45 AM","null","null"
"4/19/2017 3:00 AM","null","null"
"4/19/2017 3:15 AM","null","null"
"4/19/2017 3:30 AM","null","null"
"4/19/2017 3:45 AM","null","null"
"4/19/2017 4:00 AM","null","null"
"4/19/2017 4:15 AM","null","null"
"4/19/2017 4:30 AM","null","null"
"4/19/2017 4:45 AM","null","null"
"4/19/2017 5:00 AM","null","null"
"4/19/2017 5:15 AM","null","null"
"4/19/2017 5:30 AM","null","null"
"4/19/2017 5:45 AM","null","null"
"4/19/2017 6:00 AM","null","null"
"4/19/2017 6:15 AM","null","null"
"4/19/2017 6:30 AM","null","null"
"4/19/2017 6:45 AM","null","null"
"4/19/2017 7:00 AM","null","null"
"4/19/2017 7:15 AM","null","null"
"4/19/2017 7:30 AM","null","null"
"4/19/2017 7:45 AM","null","null"
"4/19/2017 8:00 AM","null","null"
"4/19/2017 8:15 AM","null","null"
"4/19/2017 8:30 AM","null","null"
"4/19/2017 8:45 AM","null","null"
"4/19/2017 9:00 AM","null","null"
"4/19/2017 9:15 AM","null","null"
"4/19/2017 9:30 AM","null","null"
"4/19/2017 9:45 AM","null","null"
"4/19/2017 10:00 AM","null","null"
"4/19/2017 10:15 AM","null","null"
"4/19/2017 10:30 AM","null","null"
"4/19/2017 10:45 AM","null","null"
"4/19/2017 11:00 AM","null","null"
"4/19/2017 11:15 AM","null","null"
"4/19/2017 11:30 AM","null","null"
"4/19/2017 11:45 AM","null","null"
"4/19/2017 12:00 PM","null","null"
"4/19/2017 12:15 PM","null","null"
"4/19/2017 12:30 PM","null","null"
"4/19/2017 12:45 PM","null","null"
"4/19/2017 1:00 PM","null","null"
"4/19/2017 1:15 PM","null","null"
"4/19/2017 1:30 PM","null","null"
"4/19/2017 1:45 PM","null","null"
"4/19/2017 2:00 PM","-11.2","0"
"4/19/2017 2:15 PM","261","275"
"4/19/2017 2:30 PM","589","624"
"4/19/2017 2:45 PM","609","643"
"4/19/2017 3:00 PM","921","980"
"4/19/2017 3:15 PM","1189","1238"
"4/19/2017 3:30 PM","1200","1249"
"4/19/2017 3:45 PM","216","221"
"4/19/2017 4:00 PM","-10.1","0"
"4/19/2017 4:15 PM","-10.1","0"
"4/19/2017 4:30 PM","null","null"
"4/19/2017 4:45 PM","null","null"
"4/19/2017 5:00 PM","null","null"
"4/19/2017 5:15 PM","null","null"
"4/19/2017 5:30 PM","null","null"
"4/19/2017 5:45 PM","null","null"
"4/19/2017 6:00 PM","null","null"
"4/19/2017 6:15 PM","null","null"
"4/19/2017 6:30 PM","null","null"
"4/19/2017 6:45 PM","null","null"
"4/19/2017 7:00 PM","null","null"
"4/19/2017 7:15 PM","null","null"
"4/19/2017 7:30 PM","null","null"
"4/19/2017 7:45 PM","null","null"
"4/19/2017 8:00 PM","null","null"
"4/19/2017 8:15 PM","null","null"
"4/19/2017 8:30 PM","null","null"
"4/19/2017 8:45 PM","null","null"
"4/19/2017 9:00 PM","null","null"
"4/19/2017 9:15 PM","null","null"
"4/19/2017 9:30 PM","null","null"
"4/19/2017 9:45 PM","null","null"
"4/19/2017 10:00 PM","null","null"
"4/19/2017 10:15 PM","null","null"
"4/19/2017 10:30 PM","null","null"
"4/19/2017 10:45 PM","null","null"
"4/19/2017 11:00 PM","null","null"
"4/19/2017 11:15 PM","null","null"
"4/19/2017 11:30 PM","null","null"
"4/19/2017 11:45 PM","null","null"
