"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"8/14/2017 12:00 AM","-14","0"
"8/14/2017 12:15 AM","-14.2","0"
"8/14/2017 12:30 AM","-14.1","0"
"8/14/2017 12:45 AM","-14.1","0"
"8/14/2017 1:00 AM","-14","0"
"8/14/2017 1:15 AM","-14.1","0"
"8/14/2017 1:30 AM","-14.1","0"
"8/14/2017 1:45 AM","-14.1","0"
"8/14/2017 2:00 AM","-14.1","0"
"8/14/2017 2:15 AM","-14.1","0"
"8/14/2017 2:30 AM","-14.2","0"
"8/14/2017 2:45 AM","-14.2","0"
"8/14/2017 3:00 AM","-14.1","0"
"8/14/2017 3:15 AM","-14.1","0"
"8/14/2017 3:30 AM","-14.1","0"
"8/14/2017 3:45 AM","-14.1","0"
"8/14/2017 4:00 AM","-14","0"
"8/14/2017 4:15 AM","-14","0"
"8/14/2017 4:30 AM","-14","0"
"8/14/2017 4:45 AM","-13.9","0"
"8/14/2017 5:00 AM","-14","0"
"8/14/2017 5:15 AM","-13.9","0"
"8/14/2017 5:30 AM","-14.2","0"
"8/14/2017 5:45 AM","-14.5","0"
"8/14/2017 6:00 AM","-4.05","13.2"
"8/14/2017 6:15 AM","42.1","58.1"
"8/14/2017 6:30 AM","110","126"
"8/14/2017 6:45 AM","241","256"
"8/14/2017 7:00 AM","453","468"
"8/14/2017 7:15 AM","504","523"
"8/14/2017 7:30 AM","901","917"
"8/14/2017 7:45 AM","988","998"
"8/14/2017 8:00 AM","1438","1462"
"8/14/2017 8:15 AM","1660","1652"
"8/14/2017 8:30 AM","1940","1961"
"8/14/2017 8:45 AM","2173","2237"
"8/14/2017 9:00 AM","2422","2486"
"8/14/2017 9:15 AM","2655","2688"
"8/14/2017 9:30 AM","2876","2912"
"8/14/2017 9:45 AM","3088","3125"
"8/14/2017 10:00 AM","3312","3351"
"8/14/2017 10:15 AM","3494","3537"
"8/14/2017 10:30 AM","3619","3668"
"8/14/2017 10:45 AM","3228","3168"
"8/14/2017 11:00 AM","3610","3636"
"8/14/2017 11:15 AM","3886","3925"
"8/14/2017 11:30 AM","3711","3705"
"8/14/2017 11:45 AM","3937","3988"
"8/14/2017 12:00 PM","3630","3699"
"8/14/2017 12:15 PM","4197","4225"
"8/14/2017 12:30 PM","3873","4008"
"8/14/2017 12:45 PM","2787","2895"
"8/14/2017 1:00 PM","3555","3626"
"8/14/2017 1:15 PM","4083","4141"
"8/14/2017 1:30 PM","3458","3547"
"8/14/2017 1:45 PM","3558","3573"
"8/14/2017 2:00 PM","3290","3202"
"8/14/2017 2:15 PM","1685","1717"
"8/14/2017 2:30 PM","3024","3092"
"8/14/2017 2:45 PM","3169","3137"
"8/14/2017 3:00 PM","3131","3103"
"8/14/2017 3:15 PM","3312","3240"
"8/14/2017 3:30 PM","2042","2046"
"8/14/2017 3:45 PM","2637","2719"
"8/14/2017 4:00 PM","2010","2075"
"8/14/2017 4:15 PM","2310","2347"
"8/14/2017 4:30 PM","1642","1589"
"8/14/2017 4:45 PM","1922","1950"
"8/14/2017 5:00 PM","1695","1833"
"8/14/2017 5:15 PM","1482","1477"
"8/14/2017 5:30 PM","1364","1341"
"8/14/2017 5:45 PM","1119","1126"
"8/14/2017 6:00 PM","956","1020"
"8/14/2017 6:15 PM","895","925"
"8/14/2017 6:30 PM","628","657"
"8/14/2017 6:45 PM","390","413"
"8/14/2017 7:00 PM","235","255"
"8/14/2017 7:15 PM","100","120"
"8/14/2017 7:30 PM","22.3","42.3"
"8/14/2017 7:45 PM","-11.4","8.14"
"8/14/2017 8:00 PM","-14.2","0"
"8/14/2017 8:15 PM","-14.1","0"
"8/14/2017 8:30 PM","-13.8","0"
"8/14/2017 8:45 PM","-13.8","0"
"8/14/2017 9:00 PM","-13.9","0"
"8/14/2017 9:15 PM","-13.8","0"
"8/14/2017 9:30 PM","-13.9","0"
"8/14/2017 9:45 PM","-14","0"
"8/14/2017 10:00 PM","-13.9","0"
"8/14/2017 10:15 PM","-14","0"
"8/14/2017 10:30 PM","-14","0"
"8/14/2017 10:45 PM","-14","0"
"8/14/2017 11:00 PM","-13.9","0"
"8/14/2017 11:15 PM","-13.9","0"
"8/14/2017 11:30 PM","-14","0"
"8/14/2017 11:45 PM","-13.9","0"
