"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"4/18/2019 12:00 AM","-13.3","0"
"4/18/2019 12:15 AM","-13","0"
"4/18/2019 12:30 AM","-12.9","0"
"4/18/2019 12:45 AM","-12.6","0"
"4/18/2019 1:00 AM","-12.6","0"
"4/18/2019 1:15 AM","-12.3","0"
"4/18/2019 1:30 AM","-11.7","0"
"4/18/2019 1:45 AM","-11.6","0"
"4/18/2019 2:00 AM","-11.7","0"
"4/18/2019 2:15 AM","-11.7","0"
"4/18/2019 2:30 AM","-11.7","0"
"4/18/2019 2:45 AM","-11.6","0"
"4/18/2019 3:00 AM","-11.1","0"
"4/18/2019 3:15 AM","-10.3","0"
"4/18/2019 3:30 AM","-9.8","0"
"4/18/2019 3:45 AM","-9.67","0"
"4/18/2019 4:00 AM","-9.75","0"
"4/18/2019 4:15 AM","-9.73","0"
"4/18/2019 4:30 AM","-9.73","0"
"4/18/2019 4:45 AM","-9.72","0"
"4/18/2019 5:00 AM","-9.65","0"
"4/18/2019 5:15 AM","-9.65","0"
"4/18/2019 5:30 AM","-9.66","0"
"4/18/2019 5:45 AM","-9.96","0"
"4/18/2019 6:00 AM","-10.1","0"
"4/18/2019 6:15 AM","-10.2","0"
"4/18/2019 6:30 AM","-5.88","6.77"
"4/18/2019 6:45 AM","-10.2","1.1"
"4/18/2019 7:00 AM","-1.99","11"
"4/18/2019 7:15 AM","25","38.5"
"4/18/2019 7:30 AM","97.1","112"
"4/18/2019 7:45 AM","65.4","79"
"4/18/2019 8:00 AM","54.3","66.4"
"4/18/2019 8:15 AM","272","287"
"4/18/2019 8:30 AM","839","850"
"4/18/2019 8:45 AM","555","569"
"4/18/2019 9:00 AM","393","401"
"4/18/2019 9:15 AM","742","753"
"4/18/2019 9:30 AM","751","777"
"4/18/2019 9:45 AM","283","303"
"4/18/2019 10:00 AM","262","274"
"4/18/2019 10:15 AM","356","369"
"4/18/2019 10:30 AM","570","582"
"4/18/2019 10:45 AM","477","489"
"4/18/2019 11:00 AM","523","540"
"4/18/2019 11:15 AM","670","684"
"4/18/2019 11:30 AM","792","808"
"4/18/2019 11:45 AM","494","505"
"4/18/2019 12:00 PM","360","376"
"4/18/2019 12:15 PM","634","649"
"4/18/2019 12:30 PM","1193","1210"
"4/18/2019 12:45 PM","1181","1188"
"4/18/2019 1:00 PM","848","863"
"4/18/2019 1:15 PM","796","812"
"4/18/2019 1:30 PM","1095","1111"
"4/18/2019 1:45 PM","792","803"
"4/18/2019 2:00 PM","646","661"
"4/18/2019 2:15 PM","519","533"
"4/18/2019 2:30 PM","546","559"
"4/18/2019 2:45 PM","520","534"
"4/18/2019 3:00 PM","556","570"
"4/18/2019 3:15 PM","727","741"
"4/18/2019 3:30 PM","461","474"
"4/18/2019 3:45 PM","403","415"
"4/18/2019 4:00 PM","377","390"
"4/18/2019 4:15 PM","263","276"
"4/18/2019 4:30 PM","352","366"
"4/18/2019 4:45 PM","287","301"
"4/18/2019 5:00 PM","371","385"
"4/18/2019 5:15 PM","261","276"
"4/18/2019 5:30 PM","227","241"
"4/18/2019 5:45 PM","162","176"
"4/18/2019 6:00 PM","114","128"
"4/18/2019 6:15 PM","63.6","79.6"
"4/18/2019 6:30 PM","41.3","56.9"
"4/18/2019 6:45 PM","20.6","33.8"
"4/18/2019 7:00 PM","1.2","14.8"
"4/18/2019 7:15 PM","-10.1","1.22"
"4/18/2019 7:30 PM","-10.6","0"
"4/18/2019 7:45 PM","-10.5","0"
"4/18/2019 8:00 PM","-9.93","0"
"4/18/2019 8:15 PM","-10.7","0"
"4/18/2019 8:30 PM","-9.8","0"
"4/18/2019 8:45 PM","-9.87","0"
"4/18/2019 9:00 PM","-9.92","0"
"4/18/2019 9:15 PM","-9.94","0"
"4/18/2019 9:30 PM","-9.9","0"
"4/18/2019 9:45 PM","-9.9","0"
"4/18/2019 10:00 PM","-9.96","0"
"4/18/2019 10:15 PM","-9.97","0"
"4/18/2019 10:30 PM","-9.99","0"
"4/18/2019 10:45 PM","-9.98","0"
"4/18/2019 11:00 PM","-10","0"
"4/18/2019 11:15 PM","-9.96","0"
"4/18/2019 11:30 PM","-10","0"
"4/18/2019 11:45 PM","-10","0"
