"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"7/18/2019 12:00 AM","-12.1","0"
"7/18/2019 12:15 AM","-12","0"
"7/18/2019 12:30 AM","-12.2","0"
"7/18/2019 12:45 AM","-12.2","0"
"7/18/2019 1:00 AM","-12","0"
"7/18/2019 1:15 AM","-12","0"
"7/18/2019 1:30 AM","-12","0"
"7/18/2019 1:45 AM","-12.1","0"
"7/18/2019 2:00 AM","-12","0"
"7/18/2019 2:15 AM","-12","0"
"7/18/2019 2:30 AM","-12.1","0"
"7/18/2019 2:45 AM","-12.2","0"
"7/18/2019 3:00 AM","-12.2","0"
"7/18/2019 3:15 AM","-12.2","0"
"7/18/2019 3:30 AM","-12.1","0"
"7/18/2019 3:45 AM","-12.1","0"
"7/18/2019 4:00 AM","-12.1","0"
"7/18/2019 4:15 AM","-12.1","0"
"7/18/2019 4:30 AM","-12.1","0"
"7/18/2019 4:45 AM","-12.1","0"
"7/18/2019 5:00 AM","-12.3","0"
"7/18/2019 5:15 AM","-12.6","0"
"7/18/2019 5:30 AM","-12.5","0"
"7/18/2019 5:45 AM","9.46","8.81"
"7/18/2019 6:00 AM","75.3","29"
"7/18/2019 6:15 AM","153","53.3"
"7/18/2019 6:30 AM","247","84.3"
"7/18/2019 6:45 AM","502","167"
"7/18/2019 7:00 AM","680","222"
"7/18/2019 7:15 AM","583","210"
"7/18/2019 7:30 AM","984","289"
"7/18/2019 7:45 AM","1337","391"
"7/18/2019 8:00 AM","1304","356"
"7/18/2019 8:15 AM","1618","392"
"7/18/2019 8:30 AM","1777","390"
"7/18/2019 8:45 AM","1960","392"
"7/18/2019 9:00 AM","1890","391"
"7/18/2019 9:15 AM","2320","391"
"7/18/2019 9:30 AM","2281","390"
"7/18/2019 9:45 AM","2682","390"
"7/18/2019 10:00 AM","2012","326"
"7/18/2019 10:15 AM","2548","0"
"7/18/2019 10:30 AM","2180","0"
"7/18/2019 10:45 AM","1849","1732"
"7/18/2019 11:00 AM","1729","1819"
"7/18/2019 11:15 AM","1387","1494"
"7/18/2019 11:30 AM","3324","3421"
"7/18/2019 11:45 AM","4228","4379"
"7/18/2019 12:00 PM","4481","4534"
"7/18/2019 12:15 PM","4513","4555"
"7/18/2019 12:30 PM","4082","4153"
"7/18/2019 12:45 PM","4231","4195"
"7/18/2019 1:00 PM","4207","4274"
"7/18/2019 1:15 PM","4362","4442"
"7/18/2019 1:30 PM","4319","4370"
"7/18/2019 1:45 PM","3819","3918"
"7/18/2019 2:00 PM","3902","3992"
"7/18/2019 2:15 PM","4178","4246"
"7/18/2019 2:30 PM","3316","3314"
"7/18/2019 2:45 PM","4214","4275"
"7/18/2019 3:00 PM","4182","4240"
"7/18/2019 3:15 PM","3841","3880"
"7/18/2019 3:30 PM","3645","3685"
"7/18/2019 3:45 PM","3395","3476"
"7/18/2019 4:00 PM","2933","2985"
"7/18/2019 4:15 PM","2849","2890"
"7/18/2019 4:30 PM","2436","2475"
"7/18/2019 4:45 PM","2723","2746"
"7/18/2019 5:00 PM","2522","2557"
"7/18/2019 5:15 PM","2046","2086"
"7/18/2019 5:30 PM","1202","1213"
"7/18/2019 5:45 PM","1193","1215"
"7/18/2019 6:00 PM","631","635"
"7/18/2019 6:15 PM","938","963"
"7/18/2019 6:30 PM","605","630"
"7/18/2019 6:45 PM","330","355"
"7/18/2019 7:00 PM","231","258"
"7/18/2019 7:15 PM","143","170"
"7/18/2019 7:30 PM","91.5","119"
"7/18/2019 7:45 PM","35.3","61.1"
"7/18/2019 8:00 PM","1.61","20.9"
"7/18/2019 8:15 PM","-14.5","2.85"
"7/18/2019 8:30 PM","-13.6","0"
"7/18/2019 8:45 PM","-14","0"
"7/18/2019 9:00 PM","-13.8","0"
"7/18/2019 9:15 PM","-13.8","0"
"7/18/2019 9:30 PM","-13.8","0"
"7/18/2019 9:45 PM","-13.8","0"
"7/18/2019 10:00 PM","-13.7","0"
"7/18/2019 10:15 PM","-13.7","0"
"7/18/2019 10:30 PM","-13.7","0"
"7/18/2019 10:45 PM","-13.8","0"
"7/18/2019 11:00 PM","-13.8","0"
"7/18/2019 11:15 PM","-13.7","0"
"7/18/2019 11:30 PM","-13.8","0"
"7/18/2019 11:45 PM","-13.8","0"
