"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"9/30/2019 12:00 AM","-13.3","0"
"9/30/2019 12:15 AM","-13.2","0"
"9/30/2019 12:30 AM","-13.2","0"
"9/30/2019 12:45 AM","-13.3","0"
"9/30/2019 1:00 AM","-13.3","0"
"9/30/2019 1:15 AM","-13.3","0"
"9/30/2019 1:30 AM","-13.3","0"
"9/30/2019 1:45 AM","-13.3","0"
"9/30/2019 2:00 AM","-13.3","0"
"9/30/2019 2:15 AM","-13.3","0"
"9/30/2019 2:30 AM","-13.3","0"
"9/30/2019 2:45 AM","-13.3","0"
"9/30/2019 3:00 AM","-13.4","0"
"9/30/2019 3:15 AM","-13.4","0"
"9/30/2019 3:30 AM","-13.4","0"
"9/30/2019 3:45 AM","-13.3","0"
"9/30/2019 4:00 AM","-13.4","0"
"9/30/2019 4:15 AM","-13.4","0"
"9/30/2019 4:30 AM","-13.3","0"
"9/30/2019 4:45 AM","-13.3","0"
"9/30/2019 5:00 AM","-13.3","0"
"9/30/2019 5:15 AM","-13.2","0"
"9/30/2019 5:30 AM","-13.2","0"
"9/30/2019 5:45 AM","-13.3","0"
"9/30/2019 6:00 AM","-13.3","0"
"9/30/2019 6:15 AM","-13.6","0"
"9/30/2019 6:30 AM","-13.8","0"
"9/30/2019 6:45 AM","4.51","20.7"
"9/30/2019 7:00 AM","68.7","85.9"
"9/30/2019 7:15 AM","265","281"
"9/30/2019 7:30 AM","239","257"
"9/30/2019 7:45 AM","689","703"
"9/30/2019 8:00 AM","1042","1055"
"9/30/2019 8:15 AM","1206","1223"
"9/30/2019 8:30 AM","1330","1335"
"9/30/2019 8:45 AM","1267","1297"
"9/30/2019 9:00 AM","1794","1826"
"9/30/2019 9:15 AM","2496","2520"
"9/30/2019 9:30 AM","2722","2748"
"9/30/2019 9:45 AM","2950","2962"
"9/30/2019 10:00 AM","3169","3205"
"9/30/2019 10:15 AM","3305","3370"
"9/30/2019 10:30 AM","3377","3442"
"9/30/2019 10:45 AM","3294","3316"
"9/30/2019 11:00 AM","3638","3697"
"9/30/2019 11:15 AM","3771","3818"
"9/30/2019 11:30 AM","3129","3161"
"9/30/2019 11:45 AM","3573","3652"
"9/30/2019 12:00 PM","3965","4025"
"9/30/2019 12:15 PM","4242","4282"
"9/30/2019 12:30 PM","4156","4220"
"9/30/2019 12:45 PM","3462","3591"
"9/30/2019 1:00 PM","3521","3583"
"9/30/2019 1:15 PM","4273","4302"
"9/30/2019 1:30 PM","2975","3034"
"9/30/2019 1:45 PM","2455","2523"
"9/30/2019 2:00 PM","3190","3201"
"9/30/2019 2:15 PM","3702","3710"
"9/30/2019 2:30 PM","2711","2716"
"9/30/2019 2:45 PM","2796","2882"
"9/30/2019 3:00 PM","3346","3331"
"9/30/2019 3:15 PM","3012","3029"
"9/30/2019 3:30 PM","2237","2260"
"9/30/2019 3:45 PM","2526","2573"
"9/30/2019 4:00 PM","2532","2570"
"9/30/2019 4:15 PM","2133","2159"
"9/30/2019 4:30 PM","1786","1814"
"9/30/2019 4:45 PM","1463","1490"
"9/30/2019 5:00 PM","644","680"
"9/30/2019 5:15 PM","832","860"
"9/30/2019 5:30 PM","692","716"
"9/30/2019 5:45 PM","347","373"
"9/30/2019 6:00 PM","136","162"
"9/30/2019 6:15 PM","25.3","52.5"
"9/30/2019 6:30 PM","-8.38","13.8"
"9/30/2019 6:45 PM","-15.2","0"
"9/30/2019 7:00 PM","-13.7","0"
"9/30/2019 7:15 PM","-13.5","0"
"9/30/2019 7:30 PM","-13.8","0"
"9/30/2019 7:45 PM","-13.9","0"
"9/30/2019 8:00 PM","-13.9","0"
"9/30/2019 8:15 PM","-14","0"
"9/30/2019 8:30 PM","-13.9","0"
"9/30/2019 8:45 PM","-13.9","0"
"9/30/2019 9:00 PM","-13.9","0"
"9/30/2019 9:15 PM","-14","0"
"9/30/2019 9:30 PM","-14","0"
"9/30/2019 9:45 PM","-14.1","0"
"9/30/2019 10:00 PM","-14.1","0"
"9/30/2019 10:15 PM","-14.1","0"
"9/30/2019 10:30 PM","-14","0"
"9/30/2019 10:45 PM","-14","0"
"9/30/2019 11:00 PM","-14.1","0"
"9/30/2019 11:15 PM","-14.1","0"
"9/30/2019 11:30 PM","-14","0"
"9/30/2019 11:45 PM","-14.1","0"
