"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"11/8/2018 12:00 AM","-10.2","0"
"11/8/2018 12:15 AM","-10.1","0"
"11/8/2018 12:30 AM","-10.2","0"
"11/8/2018 12:45 AM","-10.2","0"
"11/8/2018 1:00 AM","-10.1","0"
"11/8/2018 1:15 AM","-10.2","0"
"11/8/2018 1:30 AM","-10.2","0"
"11/8/2018 1:45 AM","-10.1","0"
"11/8/2018 2:00 AM","-9.98","0"
"11/8/2018 2:15 AM","-9.99","0"
"11/8/2018 2:30 AM","-10","0"
"11/8/2018 2:45 AM","-10","0"
"11/8/2018 3:00 AM","-17.5","0"
"11/8/2018 3:15 AM","-12","0"
"11/8/2018 3:30 AM","-11.9","0"
"11/8/2018 3:45 AM","-12.6","0"
"11/8/2018 4:00 AM","-13.9","0"
"11/8/2018 4:15 AM","-11.3","0"
"11/8/2018 4:30 AM","-13.7","0"
"11/8/2018 4:45 AM","-10","0"
"11/8/2018 5:00 AM","-13.6","0"
"11/8/2018 5:15 AM","-13.6","0"
"11/8/2018 5:30 AM","-12.4","0"
"11/8/2018 5:45 AM","-14","0"
"11/8/2018 6:00 AM","-16.6","0"
"11/8/2018 6:15 AM","-11.3","0"
"11/8/2018 6:30 AM","-10.3","3.4"
"11/8/2018 6:45 AM","13.3","27.7"
"11/8/2018 7:00 AM","40.6","54"
"11/8/2018 7:15 AM","99.4","113"
"11/8/2018 7:30 AM","192","207"
"11/8/2018 7:45 AM","288","301"
"11/8/2018 8:00 AM","444","458"
"11/8/2018 8:15 AM","570","580"
"11/8/2018 8:30 AM","616","630"
"11/8/2018 8:45 AM","875","884"
"11/8/2018 9:00 AM","901","910"
"11/8/2018 9:15 AM","1018","1030"
"11/8/2018 9:30 AM","1546","1599"
"11/8/2018 9:45 AM","3023","2989"
"11/8/2018 10:00 AM","2474","2406"
"11/8/2018 10:15 AM","3313","3626"
"11/8/2018 10:30 AM","3460","3473"
"11/8/2018 10:45 AM","3327","3462"
"11/8/2018 11:00 AM","3020","3135"
"11/8/2018 11:15 AM","3368","3340"
"11/8/2018 11:30 AM","4144","4202"
"11/8/2018 11:45 AM","3617","3554"
"11/8/2018 12:00 PM","3349","3416"
"11/8/2018 12:15 PM","3661","3706"
"11/8/2018 12:30 PM","4071","4127"
"11/8/2018 12:45 PM","3968","4018"
"11/8/2018 1:00 PM","3421","3483"
"11/8/2018 1:15 PM","3452","3624"
"11/8/2018 1:30 PM","3333","3321"
"11/8/2018 1:45 PM","3192","3247"
"11/8/2018 2:00 PM","1848","1947"
"11/8/2018 2:15 PM","1375","1392"
"11/8/2018 2:30 PM","1037","1055"
"11/8/2018 2:45 PM","1662","1622"
"11/8/2018 3:00 PM","777","763"
"11/8/2018 3:15 PM","578","592"
"11/8/2018 3:30 PM","410","426"
"11/8/2018 3:45 PM","250","265"
"11/8/2018 4:00 PM","117","131"
"11/8/2018 4:15 PM","42.8","57.1"
"11/8/2018 4:30 PM","8.79","21.9"
"11/8/2018 4:45 PM","-10.8","0.878"
"11/8/2018 5:00 PM","-10.3","0"
"11/8/2018 5:15 PM","-11.2","0"
"11/8/2018 5:30 PM","-9.94","0"
"11/8/2018 5:45 PM","-9.89","0"
"11/8/2018 6:00 PM","-9.91","0"
"11/8/2018 6:15 PM","-10","0"
"11/8/2018 6:30 PM","-10.1","0"
"11/8/2018 6:45 PM","-9.99","0"
"11/8/2018 7:00 PM","-9.99","0"
"11/8/2018 7:15 PM","-9.95","0"
"11/8/2018 7:30 PM","-10","0"
"11/8/2018 7:45 PM","-9.98","0"
"11/8/2018 8:00 PM","-10","0"
"11/8/2018 8:15 PM","-10","0"
"11/8/2018 8:30 PM","-10.1","0"
"11/8/2018 8:45 PM","-10","0"
"11/8/2018 9:00 PM","-10","0"
"11/8/2018 9:15 PM","-9.99","0"
"11/8/2018 9:30 PM","-10.1","0"
"11/8/2018 9:45 PM","-10","0"
"11/8/2018 10:00 PM","-9.94","0"
"11/8/2018 10:15 PM","-9.9","0"
"11/8/2018 10:30 PM","-9.93","0"
"11/8/2018 10:45 PM","-9.87","0"
"11/8/2018 11:00 PM","-9.88","0"
"11/8/2018 11:15 PM","-10","0"
"11/8/2018 11:30 PM","-9.9","0"
"11/8/2018 11:45 PM","-9.83","0"
