"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"7/22/2018 12:00 AM","-13.2","0"
"7/22/2018 12:15 AM","-13.1","0"
"7/22/2018 12:30 AM","-13.2","0"
"7/22/2018 12:45 AM","-13.2","0"
"7/22/2018 1:00 AM","-13.1","0"
"7/22/2018 1:15 AM","-13.2","0"
"7/22/2018 1:30 AM","-13.3","0"
"7/22/2018 1:45 AM","-13.3","0"
"7/22/2018 2:00 AM","-13.2","0"
"7/22/2018 2:15 AM","-13.2","0"
"7/22/2018 2:30 AM","-13.1","0"
"7/22/2018 2:45 AM","-13.2","0"
"7/22/2018 3:00 AM","-13.1","0"
"7/22/2018 3:15 AM","-13.1","0"
"7/22/2018 3:30 AM","-13.2","0"
"7/22/2018 3:45 AM","-13.2","0"
"7/22/2018 4:00 AM","-13.2","0"
"7/22/2018 4:15 AM","-13.1","0"
"7/22/2018 4:30 AM","-13.2","0"
"7/22/2018 4:45 AM","-13.1","0"
"7/22/2018 5:00 AM","-13.1","0"
"7/22/2018 5:15 AM","-13.5","0"
"7/22/2018 5:30 AM","-13.7","0"
"7/22/2018 5:45 AM","-6.72","8.29"
"7/22/2018 6:00 AM","7.56","23.5"
"7/22/2018 6:15 AM","44.9","60.9"
"7/22/2018 6:30 AM","188","203"
"7/22/2018 6:45 AM","204","219"
"7/22/2018 7:00 AM","298","311"
"7/22/2018 7:15 AM","702","717"
"7/22/2018 7:30 AM","437","447"
"7/22/2018 7:45 AM","721","738"
"7/22/2018 8:00 AM","987","974"
"7/22/2018 8:15 AM","817","841"
"7/22/2018 8:30 AM","828","860"
"7/22/2018 8:45 AM","955","960"
"7/22/2018 9:00 AM","1246","1301"
"7/22/2018 9:15 AM","1028","1063"
"7/22/2018 9:30 AM","1327","1381"
"7/22/2018 9:45 AM","1054","1096"
"7/22/2018 10:00 AM","1189","1211"
"7/22/2018 10:15 AM","1016","1032"
"7/22/2018 10:30 AM","1817","1857"
"7/22/2018 10:45 AM","1583","1603"
"7/22/2018 11:00 AM","2288","2337"
"7/22/2018 11:15 AM","2165","2094"
"7/22/2018 11:30 AM","2548","2607"
"7/22/2018 11:45 AM","2678","2621"
"7/22/2018 12:00 PM","4067","4280"
"7/22/2018 12:15 PM","2089","2128"
"7/22/2018 12:30 PM","2793","3037"
"7/22/2018 12:45 PM","3426","3511"
"7/22/2018 1:00 PM","2513","2537"
"7/22/2018 1:15 PM","3831","3755"
"7/22/2018 1:30 PM","1811","1798"
"7/22/2018 1:45 PM","3553","3658"
"7/22/2018 2:00 PM","3254","3209"
"7/22/2018 2:15 PM","3373","3191"
"7/22/2018 2:30 PM","3576","3577"
"7/22/2018 2:45 PM","2918","2753"
"7/22/2018 3:00 PM","2691","2872"
"7/22/2018 3:15 PM","2743","2957"
"7/22/2018 3:30 PM","3090","3089"
"7/22/2018 3:45 PM","3092","3151"
"7/22/2018 4:00 PM","556","572"
"7/22/2018 4:15 PM","3069","3067"
"7/22/2018 4:30 PM","3748","3810"
"7/22/2018 4:45 PM","1709","1810"
"7/22/2018 5:00 PM","807","825"
"7/22/2018 5:15 PM","256","275"
"7/22/2018 5:30 PM","829","848"
"7/22/2018 5:45 PM","1803","1896"
"7/22/2018 6:00 PM","137","153"
"7/22/2018 6:15 PM","153","174"
"7/22/2018 6:30 PM","272","296"
"7/22/2018 6:45 PM","123","144"
"7/22/2018 7:00 PM","133","153"
"7/22/2018 7:15 PM","57.9","78.4"
"7/22/2018 7:30 PM","29.6","46.1"
"7/22/2018 7:45 PM","5.9","21.8"
"7/22/2018 8:00 PM","-11.7","4"
"7/22/2018 8:15 PM","-13","0"
"7/22/2018 8:30 PM","-13","0"
"7/22/2018 8:45 PM","-12.8","0"
"7/22/2018 9:00 PM","-12.5","0"
"7/22/2018 9:15 PM","-12.6","0"
"7/22/2018 9:30 PM","-12.5","0"
"7/22/2018 9:45 PM","-12.5","0"
"7/22/2018 10:00 PM","-12.5","0"
"7/22/2018 10:15 PM","-12.4","0"
"7/22/2018 10:30 PM","-12.4","0"
"7/22/2018 10:45 PM","-12.4","0"
"7/22/2018 11:00 PM","-12.3","0"
"7/22/2018 11:15 PM","-12.3","0"
"7/22/2018 11:30 PM","-12.3","0"
"7/22/2018 11:45 PM","-12.3","0"
