"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"1/7/2020 12:00 AM","-10.2","0"
"1/7/2020 12:15 AM","-10.2","0"
"1/7/2020 12:30 AM","-10.2","0"
"1/7/2020 12:45 AM","-10.2","0"
"1/7/2020 1:00 AM","-10.2","0"
"1/7/2020 1:15 AM","-10.2","0"
"1/7/2020 1:30 AM","-10.1","0"
"1/7/2020 1:45 AM","-10.1","0"
"1/7/2020 2:00 AM","-14.3","0"
"1/7/2020 2:15 AM","-10.8","0"
"1/7/2020 2:30 AM","-11.3","0"
"1/7/2020 2:45 AM","-11.1","0"
"1/7/2020 3:00 AM","-11","0"
"1/7/2020 3:15 AM","-10.6","0"
"1/7/2020 3:30 AM","-11","0"
"1/7/2020 3:45 AM","-11.5","0"
"1/7/2020 4:00 AM","-19","0"
"1/7/2020 4:15 AM","-11.3","0"
"1/7/2020 4:30 AM","-14","0"
"1/7/2020 4:45 AM","-12.1","0"
"1/7/2020 5:00 AM","-12.6","0"
"1/7/2020 5:15 AM","-12.5","0"
"1/7/2020 5:30 AM","-14.6","0"
"1/7/2020 5:45 AM","-11.6","0"
"1/7/2020 6:00 AM","-13.8","0"
"1/7/2020 6:15 AM","-12.4","0"
"1/7/2020 6:30 AM","-13.6","0"
"1/7/2020 6:45 AM","-14","0"
"1/7/2020 7:00 AM","-5.49","9.21"
"1/7/2020 7:15 AM","53.5","68.6"
"1/7/2020 7:30 AM","190","203"
"1/7/2020 7:45 AM","230","244"
"1/7/2020 8:00 AM","259","272"
"1/7/2020 8:15 AM","752","774"
"1/7/2020 8:30 AM","1265","1280"
"1/7/2020 8:45 AM","1497","1510"
"1/7/2020 9:00 AM","1801","1800"
"1/7/2020 9:15 AM","1003","1022"
"1/7/2020 9:30 AM","1439","1450"
"1/7/2020 9:45 AM","2512","2532"
"1/7/2020 10:00 AM","2822","2844"
"1/7/2020 10:15 AM","3108","3135"
"1/7/2020 10:30 AM","3336","3366"
"1/7/2020 10:45 AM","3520","3552"
"1/7/2020 11:00 AM","3664","3700"
"1/7/2020 11:15 AM","3769","3805"
"1/7/2020 11:30 AM","3827","3866"
"1/7/2020 11:45 AM","3837","3880"
"1/7/2020 12:00 PM","3826","3869"
"1/7/2020 12:15 PM","3760","3802"
"1/7/2020 12:30 PM","3669","3708"
"1/7/2020 12:45 PM","3559","3597"
"1/7/2020 1:00 PM","3299","3410"
"1/7/2020 1:15 PM","3187","3221"
"1/7/2020 1:30 PM","2912","2941"
"1/7/2020 1:45 PM","2609","2645"
"1/7/2020 2:00 PM","2380","2403"
"1/7/2020 2:15 PM","2086","2107"
"1/7/2020 2:30 PM","1815","1826"
"1/7/2020 2:45 PM","1627","1643"
"1/7/2020 3:00 PM","1249","1265"
"1/7/2020 3:15 PM","843","838"
"1/7/2020 3:30 PM","610","626"
"1/7/2020 3:45 PM","583","596"
"1/7/2020 4:00 PM","294","306"
"1/7/2020 4:15 PM","86.7","99.3"
"1/7/2020 4:30 PM","22.8","36.7"
"1/7/2020 4:45 PM","-8.64","6.9"
"1/7/2020 5:00 PM","-10.7","0"
"1/7/2020 5:15 PM","-10.9","0"
"1/7/2020 5:30 PM","-10.6","0"
"1/7/2020 5:45 PM","-10.5","0"
"1/7/2020 6:00 PM","-10.1","0"
"1/7/2020 6:15 PM","-10","0"
"1/7/2020 6:30 PM","-10","0"
"1/7/2020 6:45 PM","-10.1","0"
"1/7/2020 7:00 PM","-10","0"
"1/7/2020 7:15 PM","-10","0"
"1/7/2020 7:30 PM","-10","0"
"1/7/2020 7:45 PM","-10.2","0"
"1/7/2020 8:00 PM","-11.2","0"
"1/7/2020 8:15 PM","-10.8","0"
"1/7/2020 8:30 PM","-11","0"
"1/7/2020 8:45 PM","-11.4","0"
"1/7/2020 9:00 PM","-10.9","0"
"1/7/2020 9:15 PM","-11.7","0"
"1/7/2020 9:30 PM","-11.8","0"
"1/7/2020 9:45 PM","-11.4","0"
"1/7/2020 10:00 PM","-10.2","0"
"1/7/2020 10:15 PM","-10.2","0"
"1/7/2020 10:30 PM","-10.2","0"
"1/7/2020 10:45 PM","-10.1","0"
"1/7/2020 11:00 PM","-10.2","0"
"1/7/2020 11:15 PM","-10.2","0"
"1/7/2020 11:30 PM","-10.2","0"
"1/7/2020 11:45 PM","-10.2","0"
