"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"10/5/2019 12:00 AM","-9.96","0"
"10/5/2019 12:15 AM","-9.94","0"
"10/5/2019 12:30 AM","-9.92","0"
"10/5/2019 12:45 AM","-9.97","0"
"10/5/2019 1:00 AM","-10","0"
"10/5/2019 1:15 AM","-9.97","0"
"10/5/2019 1:30 AM","-9.93","0"
"10/5/2019 1:45 AM","-10","0"
"10/5/2019 2:00 AM","-10","0"
"10/5/2019 2:15 AM","-10","0"
"10/5/2019 2:30 AM","-10","0"
"10/5/2019 2:45 AM","-10","0"
"10/5/2019 3:00 AM","-10","0"
"10/5/2019 3:15 AM","-9.99","0"
"10/5/2019 3:30 AM","-10","0"
"10/5/2019 3:45 AM","-10","0"
"10/5/2019 4:00 AM","-10","0"
"10/5/2019 4:15 AM","-10","0"
"10/5/2019 4:30 AM","-9.97","0"
"10/5/2019 4:45 AM","-10","0"
"10/5/2019 5:00 AM","-9.97","0"
"10/5/2019 5:15 AM","-10","0"
"10/5/2019 5:30 AM","-9.94","0"
"10/5/2019 5:45 AM","-10","0"
"10/5/2019 6:00 AM","-9.93","0"
"10/5/2019 6:15 AM","-10.2","0"
"10/5/2019 6:30 AM","-10.4","0"
"10/5/2019 6:45 AM","4.32","18.2"
"10/5/2019 7:00 AM","55.4","68.8"
"10/5/2019 7:15 AM","170","183"
"10/5/2019 7:30 AM","482","495"
"10/5/2019 7:45 AM","808","815"
"10/5/2019 8:00 AM","1172","1183"
"10/5/2019 8:15 AM","1621","1641"
"10/5/2019 8:30 AM","2446","2454"
"10/5/2019 8:45 AM","1585","1603"
"10/5/2019 9:00 AM","1944","1948"
"10/5/2019 9:15 AM","1821","1858"
"10/5/2019 9:30 AM","3015","3047"
"10/5/2019 9:45 AM","3188","3228"
"10/5/2019 10:00 AM","3248","3292"
"10/5/2019 10:15 AM","3894","3924"
"10/5/2019 10:30 AM","3485","3526"
"10/5/2019 10:45 AM","2474","2472"
"10/5/2019 11:00 AM","2119","2185"
"10/5/2019 11:15 AM","3385","3372"
"10/5/2019 11:30 AM","3097","3096"
"10/5/2019 11:45 AM","3694","3704"
"10/5/2019 12:00 PM","3099","3151"
"10/5/2019 12:15 PM","3722","3804"
"10/5/2019 12:30 PM","4123","4127"
"10/5/2019 12:45 PM","4462","4528"
"10/5/2019 1:00 PM","4260","4336"
"10/5/2019 1:15 PM","3421","3427"
"10/5/2019 1:30 PM","1824","1846"
"10/5/2019 1:45 PM","1833","1889"
"10/5/2019 2:00 PM","1677","1685"
"10/5/2019 2:15 PM","1975","1996"
"10/5/2019 2:30 PM","3208","3272"
"10/5/2019 2:45 PM","1370","1358"
"10/5/2019 3:00 PM","602","620"
"10/5/2019 3:15 PM","918","941"
"10/5/2019 3:30 PM","1236","1255"
"10/5/2019 3:45 PM","986","1003"
"10/5/2019 4:00 PM","433","450"
"10/5/2019 4:15 PM","371","390"
"10/5/2019 4:30 PM","160","178"
"10/5/2019 4:45 PM","48.3","63.8"
"10/5/2019 5:00 PM","110","124"
"10/5/2019 5:15 PM","65.4","82.3"
"10/5/2019 5:30 PM","8.21","24.6"
"10/5/2019 5:45 PM","0.605","17.3"
"10/5/2019 6:00 PM","-13.8","0.922"
"10/5/2019 6:15 PM","-13.5","0"
"10/5/2019 6:30 PM","-13.6","0"
"10/5/2019 6:45 PM","-13.7","0"
"10/5/2019 7:00 PM","-13.3","0"
"10/5/2019 7:15 PM","-13.3","0"
"10/5/2019 7:30 PM","-13.3","0"
"10/5/2019 7:45 PM","-13.3","0"
"10/5/2019 8:00 PM","-13.2","0"
"10/5/2019 8:15 PM","-13.1","0"
"10/5/2019 8:30 PM","-13.1","0"
"10/5/2019 8:45 PM","-13.2","0"
"10/5/2019 9:00 PM","-13.2","0"
"10/5/2019 9:15 PM","-13.1","0"
"10/5/2019 9:30 PM","-13.2","0"
"10/5/2019 9:45 PM","-13.2","0"
"10/5/2019 10:00 PM","-13.2","0"
"10/5/2019 10:15 PM","-13.2","0"
"10/5/2019 10:30 PM","-12.9","0"
"10/5/2019 10:45 PM","-12.9","0"
"10/5/2019 11:00 PM","-12.7","0"
"10/5/2019 11:15 PM","-12.5","0"
"10/5/2019 11:30 PM","-12.4","0"
"10/5/2019 11:45 PM","-12.4","0"
