"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"5/23/2020 12:00 AM","-13.6","0"
"5/23/2020 12:15 AM","-13.6","0"
"5/23/2020 12:30 AM","-13.6","0"
"5/23/2020 12:45 AM","-13.5","0"
"5/23/2020 1:00 AM","-13.6","0"
"5/23/2020 1:15 AM","-13.6","0"
"5/23/2020 1:30 AM","-13.5","0"
"5/23/2020 1:45 AM","-13.5","0"
"5/23/2020 2:00 AM","-13.5","0"
"5/23/2020 2:15 AM","-13.4","0"
"5/23/2020 2:30 AM","-13.5","0"
"5/23/2020 2:45 AM","-13.4","0"
"5/23/2020 3:00 AM","-13.4","0"
"5/23/2020 3:15 AM","-13.5","0"
"5/23/2020 3:30 AM","-13.5","0"
"5/23/2020 3:45 AM","-13.5","0"
"5/23/2020 4:00 AM","-13.5","0"
"5/23/2020 4:15 AM","-13.5","0"
"5/23/2020 4:30 AM","-13.5","0"
"5/23/2020 4:45 AM","-13.6","0"
"5/23/2020 5:00 AM","-14.1","0"
"5/23/2020 5:15 AM","-14.1","0"
"5/23/2020 5:30 AM","-10.8","4.7"
"5/23/2020 5:45 AM","28.5","45.9"
"5/23/2020 6:00 AM","115","131"
"5/23/2020 6:15 AM","206","221"
"5/23/2020 6:30 AM","323","339"
"5/23/2020 6:45 AM","576","592"
"5/23/2020 7:00 AM","543","557"
"5/23/2020 7:15 AM","581","599"
"5/23/2020 7:30 AM","893","918"
"5/23/2020 7:45 AM","718","736"
"5/23/2020 8:00 AM","741","759"
"5/23/2020 8:15 AM","735","753"
"5/23/2020 8:30 AM","407","426"
"5/23/2020 8:45 AM","403","419"
"5/23/2020 9:00 AM","326","348"
"5/23/2020 9:15 AM","849","865"
"5/23/2020 9:30 AM","1731","1766"
"5/23/2020 9:45 AM","1848","1874"
"5/23/2020 10:00 AM","2071","2087"
"5/23/2020 10:15 AM","2395","2426"
"5/23/2020 10:30 AM","2857","2922"
"5/23/2020 10:45 AM","2017","2032"
"5/23/2020 11:00 AM","1920","1958"
"5/23/2020 11:15 AM","4177","4236"
"5/23/2020 11:30 AM","2277","2285"
"5/23/2020 11:45 AM","774","800"
"5/23/2020 12:00 PM","4354","4447"
"5/23/2020 12:15 PM","4581","4648"
"5/23/2020 12:30 PM","4571","4641"
"5/23/2020 12:45 PM","4579","4642"
"5/23/2020 1:00 PM","4527","4586"
"5/23/2020 1:15 PM","4580","4636"
"5/23/2020 1:30 PM","3633","3697"
"5/23/2020 1:45 PM","3232","3267"
"5/23/2020 2:00 PM","3733","3919"
"5/23/2020 2:15 PM","4038","4144"
"5/23/2020 2:30 PM","3909","3961"
"5/23/2020 2:45 PM","2546","2649"
"5/23/2020 3:00 PM","2358","2478"
"5/23/2020 3:15 PM","2205","2230"
"5/23/2020 3:30 PM","2389","2480"
"5/23/2020 3:45 PM","1926","1910"
"5/23/2020 4:00 PM","2429","2483"
"5/23/2020 4:15 PM","2090","2118"
"5/23/2020 4:30 PM","2788","2778"
"5/23/2020 4:45 PM","2304","2312"
"5/23/2020 5:00 PM","2123","2158"
"5/23/2020 5:15 PM","1819","1851"
"5/23/2020 5:30 PM","1562","1591"
"5/23/2020 5:45 PM","1209","1244"
"5/23/2020 6:00 PM","742","806"
"5/23/2020 6:15 PM","641","671"
"5/23/2020 6:30 PM","541","572"
"5/23/2020 6:45 PM","319","346"
"5/23/2020 7:00 PM","202","226"
"5/23/2020 7:15 PM","145","170"
"5/23/2020 7:30 PM","86.1","110"
"5/23/2020 7:45 PM","22.3","44.6"
"5/23/2020 8:00 PM","1.07","20.2"
"5/23/2020 8:15 PM","-15.6","1.1"
"5/23/2020 8:30 PM","-14.2","0"
"5/23/2020 8:45 PM","-13.8","0"
"5/23/2020 9:00 PM","-13.7","0"
"5/23/2020 9:15 PM","-13.7","0"
"5/23/2020 9:30 PM","-13.7","0"
"5/23/2020 9:45 PM","-13.7","0"
"5/23/2020 10:00 PM","-13.8","0"
"5/23/2020 10:15 PM","-13.9","0"
"5/23/2020 10:30 PM","-13.9","0"
"5/23/2020 10:45 PM","-13.9","0"
"5/23/2020 11:00 PM","-13.9","0"
"5/23/2020 11:15 PM","-14","0"
"5/23/2020 11:30 PM","-14","0"
"5/23/2020 11:45 PM","-14.1","0"
