"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"9/14/2017 12:00 AM","-13.3","0"
"9/14/2017 12:15 AM","-13.5","0"
"9/14/2017 12:30 AM","-13.4","0"
"9/14/2017 12:45 AM","-13.4","0"
"9/14/2017 1:00 AM","-13.4","0"
"9/14/2017 1:15 AM","-13.3","0"
"9/14/2017 1:30 AM","-13.4","0"
"9/14/2017 1:45 AM","-13.4","0"
"9/14/2017 2:00 AM","-13.4","0"
"9/14/2017 2:15 AM","-13.3","0"
"9/14/2017 2:30 AM","-13.4","0"
"9/14/2017 2:45 AM","-13.3","0"
"9/14/2017 3:00 AM","-13.4","0"
"9/14/2017 3:15 AM","-13.4","0"
"9/14/2017 3:30 AM","-13.4","0"
"9/14/2017 3:45 AM","-13.3","0"
"9/14/2017 4:00 AM","-13.3","0"
"9/14/2017 4:15 AM","-13.3","0"
"9/14/2017 4:30 AM","-12.9","0"
"9/14/2017 4:45 AM","-12.5","0"
"9/14/2017 5:00 AM","-12.4","0"
"9/14/2017 5:15 AM","-12.5","0"
"9/14/2017 5:30 AM","-12.5","0"
"9/14/2017 5:45 AM","-12.6","0"
"9/14/2017 6:00 AM","-12.8","0"
"9/14/2017 6:15 AM","-13.2","0"
"9/14/2017 6:30 AM","-9.02","6.19"
"9/14/2017 6:45 AM","53.7","69.8"
"9/14/2017 7:00 AM","113","129"
"9/14/2017 7:15 AM","164","178"
"9/14/2017 7:30 AM","503","525"
"9/14/2017 7:45 AM","567","577"
"9/14/2017 8:00 AM","588","602"
"9/14/2017 8:15 AM","501","514"
"9/14/2017 8:30 AM","645","658"
"9/14/2017 8:45 AM","843","856"
"9/14/2017 9:00 AM","1100","1113"
"9/14/2017 9:15 AM","1337","1353"
"9/14/2017 9:30 AM","1657","1669"
"9/14/2017 9:45 AM","1928","1954"
"9/14/2017 10:00 AM","2033","2044"
"9/14/2017 10:15 AM","2962","2970"
"9/14/2017 10:30 AM","2770","2790"
"9/14/2017 10:45 AM","1925","1928"
"9/14/2017 11:00 AM","3060","3099"
"9/14/2017 11:15 AM","2946","2868"
"9/14/2017 11:30 AM","2294","2331"
"9/14/2017 11:45 AM","2747","2794"
"9/14/2017 12:00 PM","3718","3760"
"9/14/2017 12:15 PM","3646","3703"
"9/14/2017 12:30 PM","2520","2603"
"9/14/2017 12:45 PM","4128","4205"
"9/14/2017 1:00 PM","4665","4720"
"9/14/2017 1:15 PM","4057","4094"
"9/14/2017 1:30 PM","2306","2392"
"9/14/2017 1:45 PM","4053","4094"
"9/14/2017 2:00 PM","4560","4620"
"9/14/2017 2:15 PM","4447","4510"
"9/14/2017 2:30 PM","3775","3847"
"9/14/2017 2:45 PM","3649","3692"
"9/14/2017 3:00 PM","3396","3435"
"9/14/2017 3:15 PM","3735","3787"
"9/14/2017 3:30 PM","1872","1919"
"9/14/2017 3:45 PM","2293","2316"
"9/14/2017 4:00 PM","2495","2583"
"9/14/2017 4:15 PM","1369","1418"
"9/14/2017 4:30 PM","1988","2058"
"9/14/2017 4:45 PM","1957","1985"
"9/14/2017 5:00 PM","1639","1664"
"9/14/2017 5:15 PM","1308","1331"
"9/14/2017 5:30 PM","993","1017"
"9/14/2017 5:45 PM","694","713"
"9/14/2017 6:00 PM","424","443"
"9/14/2017 6:15 PM","217","236"
"9/14/2017 6:30 PM","71.1","90.2"
"9/14/2017 6:45 PM","14.1","32.7"
"9/14/2017 7:00 PM","-9.64","8.13"
"9/14/2017 7:15 PM","-14.3","0"
"9/14/2017 7:30 PM","-14","0"
"9/14/2017 7:45 PM","-13.7","0"
"9/14/2017 8:00 PM","-13.7","0"
"9/14/2017 8:15 PM","-13.7","0"
"9/14/2017 8:30 PM","-13.8","0"
"9/14/2017 8:45 PM","-13.8","0"
"9/14/2017 9:00 PM","-13.9","0"
"9/14/2017 9:15 PM","-13.8","0"
"9/14/2017 9:30 PM","-13.9","0"
"9/14/2017 9:45 PM","-13.9","0"
"9/14/2017 10:00 PM","-14","0"
"9/14/2017 10:15 PM","-14","0"
"9/14/2017 10:30 PM","-14.1","0"
"9/14/2017 10:45 PM","-14.1","0"
"9/14/2017 11:00 PM","-14.1","0"
"9/14/2017 11:15 PM","-14.1","0"
"9/14/2017 11:30 PM","-14","0"
"9/14/2017 11:45 PM","-13.9","0"
