"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"7/15/2018 12:00 AM","-13.3","0"
"7/15/2018 12:15 AM","-13.2","0"
"7/15/2018 12:30 AM","-13.2","0"
"7/15/2018 12:45 AM","-13.2","0"
"7/15/2018 1:00 AM","-13.3","0"
"7/15/2018 1:15 AM","-13.2","0"
"7/15/2018 1:30 AM","-13.1","0"
"7/15/2018 1:45 AM","-13.2","0"
"7/15/2018 2:00 AM","-13.2","0"
"7/15/2018 2:15 AM","-13.1","0"
"7/15/2018 2:30 AM","-13.2","0"
"7/15/2018 2:45 AM","-13.2","0"
"7/15/2018 3:00 AM","-13.2","0"
"7/15/2018 3:15 AM","-13.1","0"
"7/15/2018 3:30 AM","-13.2","0"
"7/15/2018 3:45 AM","-13.1","0"
"7/15/2018 4:00 AM","-13.1","0"
"7/15/2018 4:15 AM","-13.1","0"
"7/15/2018 4:30 AM","-13.1","0"
"7/15/2018 4:45 AM","-13.2","0"
"7/15/2018 5:00 AM","-13.5","0"
"7/15/2018 5:15 AM","-13.7","0"
"7/15/2018 5:30 AM","-13.7","0"
"7/15/2018 5:45 AM","5.29","22.8"
"7/15/2018 6:00 AM","44","62.5"
"7/15/2018 6:15 AM","122","140"
"7/15/2018 6:30 AM","213","229"
"7/15/2018 6:45 AM","346","362"
"7/15/2018 7:00 AM","301","320"
"7/15/2018 7:15 AM","423","442"
"7/15/2018 7:30 AM","830","844"
"7/15/2018 7:45 AM","1010","1054"
"7/15/2018 8:00 AM","731","747"
"7/15/2018 8:15 AM","1661","1661"
"7/15/2018 8:30 AM","2093","2146"
"7/15/2018 8:45 AM","2488","2532"
"7/15/2018 9:00 AM","2516","2603"
"7/15/2018 9:15 AM","2318","2245"
"7/15/2018 9:30 AM","1418","1444"
"7/15/2018 9:45 AM","1576","1586"
"7/15/2018 10:00 AM","3130","3191"
"7/15/2018 10:15 AM","4158","4224"
"7/15/2018 10:30 AM","4067","4131"
"7/15/2018 10:45 AM","2998","3139"
"7/15/2018 11:00 AM","1732","1757"
"7/15/2018 11:15 AM","1905","1881"
"7/15/2018 11:30 AM","1911","1959"
"7/15/2018 11:45 AM","2852","2863"
"7/15/2018 12:00 PM","3481","3593"
"7/15/2018 12:15 PM","2728","2774"
"7/15/2018 12:30 PM","1502","1529"
"7/15/2018 12:45 PM","1324","1357"
"7/15/2018 1:00 PM","1221","1247"
"7/15/2018 1:15 PM","1373","1403"
"7/15/2018 1:30 PM","1762","1790"
"7/15/2018 1:45 PM","2212","2212"
"7/15/2018 2:00 PM","2313","2364"
"7/15/2018 2:15 PM","2153","2228"
"7/15/2018 2:30 PM","3088","3349"
"7/15/2018 2:45 PM","1453","1473"
"7/15/2018 3:00 PM","2032","2061"
"7/15/2018 3:15 PM","1604","1657"
"7/15/2018 3:30 PM","2736","2785"
"7/15/2018 3:45 PM","1506","1539"
"7/15/2018 4:00 PM","910","912"
"7/15/2018 4:15 PM","519","544"
"7/15/2018 4:30 PM","202","225"
"7/15/2018 4:45 PM","399","422"
"7/15/2018 5:00 PM","706","729"
"7/15/2018 5:15 PM","758","784"
"7/15/2018 5:30 PM","900","924"
"7/15/2018 5:45 PM","632","653"
"7/15/2018 6:00 PM","486","509"
"7/15/2018 6:15 PM","610","630"
"7/15/2018 6:30 PM","616","635"
"7/15/2018 6:45 PM","464","485"
"7/15/2018 7:00 PM","333","353"
"7/15/2018 7:15 PM","211","230"
"7/15/2018 7:30 PM","136","156"
"7/15/2018 7:45 PM","52.6","73.4"
"7/15/2018 8:00 PM","1.32","18.9"
"7/15/2018 8:15 PM","-10.6","7"
"7/15/2018 8:30 PM","-13.7","0"
"7/15/2018 8:45 PM","-13.8","0"
"7/15/2018 9:00 PM","-13.6","0"
"7/15/2018 9:15 PM","-13.7","0"
"7/15/2018 9:30 PM","-13.7","0"
"7/15/2018 9:45 PM","-13.7","0"
"7/15/2018 10:00 PM","-13.7","0"
"7/15/2018 10:15 PM","-13.9","0"
"7/15/2018 10:30 PM","-13.8","0"
"7/15/2018 10:45 PM","-13.8","0"
"7/15/2018 11:00 PM","-13.9","0"
"7/15/2018 11:15 PM","-13.8","0"
"7/15/2018 11:30 PM","-13.9","0"
"7/15/2018 11:45 PM","-13.9","0"
