"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"3/20/2018 12:00 AM","-11.3","0"
"3/20/2018 12:15 AM","-11.3","0"
"3/20/2018 12:30 AM","-11","0"
"3/20/2018 12:45 AM","-11.4","0"
"3/20/2018 1:00 AM","-10","0"
"3/20/2018 1:15 AM","-11.3","0"
"3/20/2018 1:30 AM","-10","0"
"3/20/2018 1:45 AM","-11.3","0"
"3/20/2018 2:00 AM","-10","0"
"3/20/2018 2:15 AM","-12.5","0"
"3/20/2018 2:30 AM","-11.1","0"
"3/20/2018 2:45 AM","-11.3","0"
"3/20/2018 3:00 AM","-12.5","0"
"3/20/2018 3:15 AM","-11.3","0"
"3/20/2018 3:30 AM","-10.5","0"
"3/20/2018 3:45 AM","-10","0"
"3/20/2018 4:00 AM","-16.2","0"
"3/20/2018 4:15 AM","-14","0"
"3/20/2018 4:30 AM","-13.6","0"
"3/20/2018 4:45 AM","-11.3","0"
"3/20/2018 5:00 AM","-16.1","0"
"3/20/2018 5:15 AM","-15.7","0"
"3/20/2018 5:30 AM","-14.2","0"
"3/20/2018 5:45 AM","-15","0"
"3/20/2018 6:00 AM","-14.7","0"
"3/20/2018 6:15 AM","-10.2","0"
"3/20/2018 6:30 AM","-14","0"
"3/20/2018 6:45 AM","-3.69","12.5"
"3/20/2018 7:00 AM","93.4","110"
"3/20/2018 7:15 AM","335","348"
"3/20/2018 7:30 AM","626","638"
"3/20/2018 7:45 AM","851","867"
"3/20/2018 8:00 AM","1094","1113"
"3/20/2018 8:15 AM","1089","1092"
"3/20/2018 8:30 AM","1981","1985"
"3/20/2018 8:45 AM","2413","2428"
"3/20/2018 9:00 AM","2088","2074"
"3/20/2018 9:15 AM","2774","2788"
"3/20/2018 9:30 AM","3572","3601"
"3/20/2018 9:45 AM","3671","3697"
"3/20/2018 10:00 AM","3591","3607"
"3/20/2018 10:15 AM","3364","3400"
"3/20/2018 10:30 AM","3077","3104"
"3/20/2018 10:45 AM","3396","3427"
"3/20/2018 11:00 AM","2687","2699"
"3/20/2018 11:15 AM","2844","2866"
"3/20/2018 11:30 AM","2538","2559"
"3/20/2018 11:45 AM","2650","2672"
"3/20/2018 12:00 PM","2683","2705"
"3/20/2018 12:15 PM","2868","2891"
"3/20/2018 12:30 PM","2739","2763"
"3/20/2018 12:45 PM","2270","2289"
"3/20/2018 1:00 PM","2364","2387"
"3/20/2018 1:15 PM","2137","2156"
"3/20/2018 1:30 PM","2220","2241"
"3/20/2018 1:45 PM","2276","2297"
"3/20/2018 2:00 PM","1923","1940"
"3/20/2018 2:15 PM","1598","1613"
"3/20/2018 2:30 PM","1484","1499"
"3/20/2018 2:45 PM","1518","1532"
"3/20/2018 3:00 PM","1482","1496"
"3/20/2018 3:15 PM","1464","1478"
"3/20/2018 3:30 PM","1419","1432"
"3/20/2018 3:45 PM","1266","1278"
"3/20/2018 4:00 PM","1066","1077"
"3/20/2018 4:15 PM","944","957"
"3/20/2018 4:30 PM","867","879"
"3/20/2018 4:45 PM","758","770"
"3/20/2018 5:00 PM","617","628"
"3/20/2018 5:15 PM","466","477"
"3/20/2018 5:30 PM","343","355"
"3/20/2018 5:45 PM","263","275"
"3/20/2018 6:00 PM","189","200"
"3/20/2018 6:15 PM","109","121"
"3/20/2018 6:30 PM","44.3","57.9"
"3/20/2018 6:45 PM","10.9","24.7"
"3/20/2018 7:00 PM","-11.9","1.69"
"3/20/2018 7:15 PM","-11.7","0"
"3/20/2018 7:30 PM","-10.2","0"
"3/20/2018 7:45 PM","-10.1","0"
"3/20/2018 8:00 PM","-10.1","0"
"3/20/2018 8:15 PM","-10","0"
"3/20/2018 8:30 PM","-10.1","0"
"3/20/2018 8:45 PM","-11.3","0"
"3/20/2018 9:00 PM","-10","0"
"3/20/2018 9:15 PM","-10.4","0"
"3/20/2018 9:30 PM","-11","0"
"3/20/2018 9:45 PM","-11.4","0"
"3/20/2018 10:00 PM","-11.2","0"
"3/20/2018 10:15 PM","-10.2","0"
"3/20/2018 10:30 PM","-9.92","0"
"3/20/2018 10:45 PM","-11.2","0"
"3/20/2018 11:00 PM","-12.5","0"
"3/20/2018 11:15 PM","-11.6","0"
"3/20/2018 11:30 PM","-11.3","0"
"3/20/2018 11:45 PM","-9.97","0"
