"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"5/14/2018 12:00 AM","-14","0"
"5/14/2018 12:15 AM","-14","0"
"5/14/2018 12:30 AM","-14","0"
"5/14/2018 12:45 AM","-14","0"
"5/14/2018 1:00 AM","-14","0"
"5/14/2018 1:15 AM","-14","0"
"5/14/2018 1:30 AM","-13.9","0"
"5/14/2018 1:45 AM","-13.9","0"
"5/14/2018 2:00 AM","-14","0"
"5/14/2018 2:15 AM","-13.9","0"
"5/14/2018 2:30 AM","-14","0"
"5/14/2018 2:45 AM","-13.9","0"
"5/14/2018 3:00 AM","-13.9","0"
"5/14/2018 3:15 AM","-13.8","0"
"5/14/2018 3:30 AM","-13.8","0"
"5/14/2018 3:45 AM","-13.8","0"
"5/14/2018 4:00 AM","-13.7","0"
"5/14/2018 4:15 AM","-13.7","0"
"5/14/2018 4:30 AM","-13.7","0"
"5/14/2018 4:45 AM","-13.8","0"
"5/14/2018 5:00 AM","-13.8","0"
"5/14/2018 5:15 AM","-14.3","0"
"5/14/2018 5:30 AM","-13.9","0.868"
"5/14/2018 5:45 AM","21","39.3"
"5/14/2018 6:00 AM","73.8","91.5"
"5/14/2018 6:15 AM","175","191"
"5/14/2018 6:30 AM","306","320"
"5/14/2018 6:45 AM","486","501"
"5/14/2018 7:00 AM","471","485"
"5/14/2018 7:15 AM","557","572"
"5/14/2018 7:30 AM","426","440"
"5/14/2018 7:45 AM","543","552"
"5/14/2018 8:00 AM","977","986"
"5/14/2018 8:15 AM","990","1008"
"5/14/2018 8:30 AM","712","732"
"5/14/2018 8:45 AM","1303","1347"
"5/14/2018 9:00 AM","2224","2201"
"5/14/2018 9:15 AM","3327","3356"
"5/14/2018 9:30 AM","2593","2564"
"5/14/2018 9:45 AM","2639","2654"
"5/14/2018 10:00 AM","3192","3202"
"5/14/2018 10:15 AM","2724","2791"
"5/14/2018 10:30 AM","3072","3364"
"5/14/2018 10:45 AM","3886","3931"
"5/14/2018 11:00 AM","3947","3999"
"5/14/2018 11:15 AM","3767","3819"
"5/14/2018 11:30 AM","3203","3273"
"5/14/2018 11:45 AM","4172","4230"
"5/14/2018 12:00 PM","4208","4262"
"5/14/2018 12:15 PM","4167","4225"
"5/14/2018 12:30 PM","4174","4196"
"5/14/2018 12:45 PM","2947","3122"
"5/14/2018 1:00 PM","3853","3891"
"5/14/2018 1:15 PM","3611","3506"
"5/14/2018 1:30 PM","2023","2187"
"5/14/2018 1:45 PM","3882","3913"
"5/14/2018 2:00 PM","4115","4216"
"5/14/2018 2:15 PM","3006","2955"
"5/14/2018 2:30 PM","3906","3967"
"5/14/2018 2:45 PM","2712","2740"
"5/14/2018 3:00 PM","3407","3499"
"5/14/2018 3:15 PM","3621","3671"
"5/14/2018 3:30 PM","2505","2516"
"5/14/2018 3:45 PM","2301","2418"
"5/14/2018 4:00 PM","2420","2592"
"5/14/2018 4:15 PM","2504","2548"
"5/14/2018 4:30 PM","2547","2471"
"5/14/2018 4:45 PM","2129","2166"
"5/14/2018 5:00 PM","1521","1607"
"5/14/2018 5:15 PM","1592","1604"
"5/14/2018 5:30 PM","541","579"
"5/14/2018 5:45 PM","773","790"
"5/14/2018 6:00 PM","604","630"
"5/14/2018 6:15 PM","350","377"
"5/14/2018 6:30 PM","295","322"
"5/14/2018 6:45 PM","278","304"
"5/14/2018 7:00 PM","156","183"
"5/14/2018 7:15 PM","89.1","118"
"5/14/2018 7:30 PM","12.1","42.2"
"5/14/2018 7:45 PM","-10.4","12"
"5/14/2018 8:00 PM","-13.9","0"
"5/14/2018 8:15 PM","-14","0"
"5/14/2018 8:30 PM","-13.5","0"
"5/14/2018 8:45 PM","-13.6","0"
"5/14/2018 9:00 PM","-13.7","0"
"5/14/2018 9:15 PM","-13.7","0"
"5/14/2018 9:30 PM","-13.7","0"
"5/14/2018 9:45 PM","-13.7","0"
"5/14/2018 10:00 PM","-13.8","0"
"5/14/2018 10:15 PM","-13.7","0"
"5/14/2018 10:30 PM","-13.9","0"
"5/14/2018 10:45 PM","-13.8","0"
"5/14/2018 11:00 PM","-13.9","0"
"5/14/2018 11:15 PM","-13.8","0"
"5/14/2018 11:30 PM","-13.7","0"
"5/14/2018 11:45 PM","-13.8","0"
