"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"4/9/2020 12:00 AM","-11.1","0"
"4/9/2020 12:15 AM","-10.7","0"
"4/9/2020 12:30 AM","-10.2","0"
"4/9/2020 12:45 AM","-10","0"
"4/9/2020 1:00 AM","-10","0"
"4/9/2020 1:15 AM","-10","0"
"4/9/2020 1:30 AM","-10.1","0"
"4/9/2020 1:45 AM","-10.1","0"
"4/9/2020 2:00 AM","-10.1","0"
"4/9/2020 2:15 AM","-10","0"
"4/9/2020 2:30 AM","-10.1","0"
"4/9/2020 2:45 AM","-10.1","0"
"4/9/2020 3:00 AM","-10.1","0"
"4/9/2020 3:15 AM","-10.1","0"
"4/9/2020 3:30 AM","-11.8","0"
"4/9/2020 3:45 AM","-10.1","0"
"4/9/2020 4:00 AM","-11.9","0"
"4/9/2020 4:15 AM","-12.2","0"
"4/9/2020 4:30 AM","-11.4","0"
"4/9/2020 4:45 AM","-11.1","0"
"4/9/2020 5:00 AM","-13.5","0"
"4/9/2020 5:15 AM","-10.9","0"
"4/9/2020 5:30 AM","-13.1","0"
"4/9/2020 5:45 AM","-12.3","0"
"4/9/2020 6:00 AM","-12.7","0"
"4/9/2020 6:15 AM","-0.397","15"
"4/9/2020 6:30 AM","41.3","56.4"
"4/9/2020 6:45 AM","118","131"
"4/9/2020 7:00 AM","271","284"
"4/9/2020 7:15 AM","503","517"
"4/9/2020 7:30 AM","818","829"
"4/9/2020 7:45 AM","1183","1198"
"4/9/2020 8:00 AM","1557","1560"
"4/9/2020 8:15 AM","1935","1968"
"4/9/2020 8:30 AM","2318","2343"
"4/9/2020 8:45 AM","2687","2713"
"4/9/2020 9:00 AM","3033","3066"
"4/9/2020 9:15 AM","3338","3375"
"4/9/2020 9:30 AM","3619","3663"
"4/9/2020 9:45 AM","3875","3928"
"4/9/2020 10:00 AM","4145","4195"
"4/9/2020 10:15 AM","4343","4407"
"4/9/2020 10:30 AM","4519","4584"
"4/9/2020 10:45 AM","4594","4660"
"4/9/2020 11:00 AM","4643","4712"
"4/9/2020 11:15 AM","4649","4693"
"4/9/2020 11:30 AM","4483","4386"
"4/9/2020 11:45 AM","3796","3611"
"4/9/2020 12:00 PM","4033","3859"
"4/9/2020 12:15 PM","2926","3020"
"4/9/2020 12:30 PM","1859","1912"
"4/9/2020 12:45 PM","1576","1654"
"4/9/2020 1:00 PM","1770","1854"
"4/9/2020 1:15 PM","1760","1783"
"4/9/2020 1:30 PM","1752","1779"
"4/9/2020 1:45 PM","2974","2874"
"4/9/2020 2:00 PM","2545","2501"
"4/9/2020 2:15 PM","2025","2064"
"4/9/2020 2:30 PM","947","966"
"4/9/2020 2:45 PM","890","904"
"4/9/2020 3:00 PM","395","412"
"4/9/2020 3:15 PM","585","604"
"4/9/2020 3:30 PM","1378","1415"
"4/9/2020 3:45 PM","998","1012"
"4/9/2020 4:00 PM","1831","1904"
"4/9/2020 4:15 PM","2029","2099"
"4/9/2020 4:30 PM","1064","1083"
"4/9/2020 4:45 PM","1228","1239"
"4/9/2020 5:00 PM","355","370"
"4/9/2020 5:15 PM","208","228"
"4/9/2020 5:30 PM","749","772"
"4/9/2020 5:45 PM","975","1000"
"4/9/2020 6:00 PM","686","702"
"4/9/2020 6:15 PM","335","352"
"4/9/2020 6:30 PM","122","138"
"4/9/2020 6:45 PM","93.4","109"
"4/9/2020 7:00 PM","64.8","77.9"
"4/9/2020 7:15 PM","13.2","28.1"
"4/9/2020 7:30 PM","-10.8","1.33"
"4/9/2020 7:45 PM","-12.4","0"
"4/9/2020 8:00 PM","-10.6","0"
"4/9/2020 8:15 PM","-10.2","0"
"4/9/2020 8:30 PM","-10.7","0"
"4/9/2020 8:45 PM","-10.2","0"
"4/9/2020 9:00 PM","-10.2","0"
"4/9/2020 9:15 PM","-10.1","0"
"4/9/2020 9:30 PM","-10.9","0"
"4/9/2020 9:45 PM","-10.1","0"
"4/9/2020 10:00 PM","-10.9","0"
"4/9/2020 10:15 PM","-10.5","0"
"4/9/2020 10:30 PM","-10.3","0"
"4/9/2020 10:45 PM","-11","0"
"4/9/2020 11:00 PM","-10.1","0"
"4/9/2020 11:15 PM","-10.1","0"
"4/9/2020 11:30 PM","-10.1","0"
"4/9/2020 11:45 PM","-10.1","0"
