"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"3/16/2020 12:00 AM","null","null"
"3/16/2020 12:15 AM","null","null"
"3/16/2020 12:30 AM","null","null"
"3/16/2020 12:45 AM","null","null"
"3/16/2020 1:00 AM","null","null"
"3/16/2020 1:15 AM","null","null"
"3/16/2020 1:30 AM","null","null"
"3/16/2020 1:45 AM","null","null"
"3/16/2020 2:00 AM","null","null"
"3/16/2020 2:15 AM","null","null"
"3/16/2020 2:30 AM","null","null"
"3/16/2020 2:45 AM","null","null"
"3/16/2020 3:00 AM","null","null"
"3/16/2020 3:15 AM","null","null"
"3/16/2020 3:30 AM","null","null"
"3/16/2020 3:45 AM","null","null"
"3/16/2020 4:00 AM","null","null"
"3/16/2020 4:15 AM","null","null"
"3/16/2020 4:30 AM","null","null"
"3/16/2020 4:45 AM","null","null"
"3/16/2020 5:00 AM","null","null"
"3/16/2020 5:15 AM","null","null"
"3/16/2020 5:30 AM","null","null"
"3/16/2020 5:45 AM","null","null"
"3/16/2020 6:00 AM","null","null"
"3/16/2020 6:15 AM","null","null"
"3/16/2020 6:30 AM","null","null"
"3/16/2020 6:45 AM","null","null"
"3/16/2020 7:00 AM","null","null"
"3/16/2020 7:15 AM","null","null"
"3/16/2020 7:30 AM","null","null"
"3/16/2020 7:45 AM","null","null"
"3/16/2020 8:00 AM","47.8","60.8"
"3/16/2020 8:15 AM","86.1","100"
"3/16/2020 8:30 AM","187","201"
"3/16/2020 8:45 AM","131","144"
"3/16/2020 9:00 AM","273","288"
"3/16/2020 9:15 AM","523","536"
"3/16/2020 9:30 AM","1100","1122"
"3/16/2020 9:45 AM","1023","1039"
"3/16/2020 10:00 AM","991","1009"
"3/16/2020 10:15 AM","1268","1285"
"3/16/2020 10:30 AM","1117","1134"
"3/16/2020 10:45 AM","681","697"
"3/16/2020 11:00 AM","725","743"
"3/16/2020 11:15 AM","734","751"
"3/16/2020 11:30 AM","1198","1217"
"3/16/2020 11:45 AM","916","933"
"3/16/2020 12:00 PM","919","935"
"3/16/2020 12:15 PM","835","851"
"3/16/2020 12:30 PM","567","583"
"3/16/2020 12:45 PM","921","939"
"3/16/2020 1:00 PM","795","812"
"3/16/2020 1:15 PM","607","624"
"3/16/2020 1:30 PM","578","595"
"3/16/2020 1:45 PM","793","811"
"3/16/2020 2:00 PM","772","788"
"3/16/2020 2:15 PM","622","639"
"3/16/2020 2:30 PM","346","362"
"3/16/2020 2:45 PM","533","550"
"3/16/2020 3:00 PM","255","271"
"3/16/2020 3:15 PM","335","352"
"3/16/2020 3:30 PM","680","698"
"3/16/2020 3:45 PM","495","511"
"3/16/2020 4:00 PM","324","342"
"3/16/2020 4:15 PM","309","325"
"3/16/2020 4:30 PM","186","202"
"3/16/2020 4:45 PM","130","147"
"3/16/2020 5:00 PM","162","178"
"3/16/2020 5:15 PM","128","145"
"3/16/2020 5:30 PM","71.2","87.9"
"3/16/2020 5:45 PM","31.2","45.8"
"3/16/2020 6:00 PM","27","40.9"
"3/16/2020 6:15 PM","22","37.6"
"3/16/2020 6:30 PM","0.286","14.7"
"3/16/2020 6:45 PM","-10.6","1.97"
"3/16/2020 7:00 PM","-10.6","0"
"3/16/2020 7:15 PM","-12.2","0"
"3/16/2020 7:30 PM","-10","0"
"3/16/2020 7:45 PM","-10","0"
"3/16/2020 8:00 PM","-10","0"
"3/16/2020 8:15 PM","-10","0"
"3/16/2020 8:30 PM","-10.1","0"
"3/16/2020 8:45 PM","-10","0"
"3/16/2020 9:00 PM","-10","0"
"3/16/2020 9:15 PM","-10","0"
"3/16/2020 9:30 PM","-9.87","0"
"3/16/2020 9:45 PM","-9.9","0"
"3/16/2020 10:00 PM","-10.7","0"
"3/16/2020 10:15 PM","-9.88","0"
"3/16/2020 10:30 PM","-10.7","0"
"3/16/2020 10:45 PM","-10.7","0"
"3/16/2020 11:00 PM","-9.9","0"
"3/16/2020 11:15 PM","-9.89","0"
"3/16/2020 11:30 PM","-9.9","0"
"3/16/2020 11:45 PM","-9.87","0"
