"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"2/5/2018 12:00 AM","-12.1","0"
"2/5/2018 12:15 AM","-13.4","0"
"2/5/2018 12:30 AM","-12.7","0"
"2/5/2018 12:45 AM","-12.6","0"
"2/5/2018 1:00 AM","-10.3","0"
"2/5/2018 1:15 AM","-11.7","0"
"2/5/2018 1:30 AM","-14","0"
"2/5/2018 1:45 AM","-14.1","0"
"2/5/2018 2:00 AM","-12","0"
"2/5/2018 2:15 AM","-13.6","0"
"2/5/2018 2:30 AM","-14.1","0"
"2/5/2018 2:45 AM","-13.7","0"
"2/5/2018 3:00 AM","-19.5","0"
"2/5/2018 3:15 AM","-16.6","0"
"2/5/2018 3:30 AM","-12.8","0"
"2/5/2018 3:45 AM","-14","0"
"2/5/2018 4:00 AM","-23.8","0"
"2/5/2018 4:15 AM","-19.2","0"
"2/5/2018 4:30 AM","-16.8","0"
"2/5/2018 4:45 AM","-17.2","0"
"2/5/2018 5:00 AM","-17.7","0"
"2/5/2018 5:15 AM","-17.8","0"
"2/5/2018 5:30 AM","-17.8","0"
"2/5/2018 5:45 AM","-17.8","0"
"2/5/2018 6:00 AM","-16.4","0"
"2/5/2018 6:15 AM","-17.7","0"
"2/5/2018 6:30 AM","-18.8","0"
"2/5/2018 6:45 AM","-16.9","3"
"2/5/2018 7:00 AM","7.52","24.5"
"2/5/2018 7:15 AM","60.4","75.4"
"2/5/2018 7:30 AM","176","191"
"2/5/2018 7:45 AM","286","296"
"2/5/2018 8:00 AM","382","394"
"2/5/2018 8:15 AM","523","421"
"2/5/2018 8:30 AM","650","785"
"2/5/2018 8:45 AM","894","903"
"2/5/2018 9:00 AM","978","985"
"2/5/2018 9:15 AM","1150","1167"
"2/5/2018 9:30 AM","929","930"
"2/5/2018 9:45 AM","974","992"
"2/5/2018 10:00 AM","1285","1293"
"2/5/2018 10:15 AM","1345","1364"
"2/5/2018 10:30 AM","1657","1675"
"2/5/2018 10:45 AM","1845","1864"
"2/5/2018 11:00 AM","2346","2365"
"2/5/2018 11:15 AM","2419","2422"
"2/5/2018 11:30 AM","2544","2562"
"2/5/2018 11:45 AM","2914","2954"
"2/5/2018 12:00 PM","2270","2280"
"2/5/2018 12:15 PM","2031","2041"
"2/5/2018 12:30 PM","1952","1961"
"2/5/2018 12:45 PM","1594","1604"
"2/5/2018 1:00 PM","1392","1401"
"2/5/2018 1:15 PM","1552","1563"
"2/5/2018 1:30 PM","1557","1567"
"2/5/2018 1:45 PM","1347","1356"
"2/5/2018 2:00 PM","1209","1218"
"2/5/2018 2:15 PM","1127","1135"
"2/5/2018 2:30 PM","877","885"
"2/5/2018 2:45 PM","787","795"
"2/5/2018 3:00 PM","703","712"
"2/5/2018 3:15 PM","733","741"
"2/5/2018 3:30 PM","476","483"
"2/5/2018 3:45 PM","286","294"
"2/5/2018 4:00 PM","199","208"
"2/5/2018 4:15 PM","133","143"
"2/5/2018 4:30 PM","77.9","89.4"
"2/5/2018 4:45 PM","22.5","38.7"
"2/5/2018 5:00 PM","-2.97","11.4"
"2/5/2018 5:15 PM","-14.8","0.059"
"2/5/2018 5:30 PM","-13.3","0"
"2/5/2018 5:45 PM","-12.9","0"
"2/5/2018 6:00 PM","-12.8","0"
"2/5/2018 6:15 PM","-11.9","0"
"2/5/2018 6:30 PM","-11.4","0"
"2/5/2018 6:45 PM","-12.6","0"
"2/5/2018 7:00 PM","-11.5","0"
"2/5/2018 7:15 PM","-11.6","0"
"2/5/2018 7:30 PM","-12.4","0"
"2/5/2018 7:45 PM","-12.3","0"
"2/5/2018 8:00 PM","-11.9","0"
"2/5/2018 8:15 PM","-14.1","0"
"2/5/2018 8:30 PM","-11.5","0"
"2/5/2018 8:45 PM","-11.5","0"
"2/5/2018 9:00 PM","-11.5","0"
"2/5/2018 9:15 PM","-11.5","0"
"2/5/2018 9:30 PM","-11.5","0"
"2/5/2018 9:45 PM","-10.2","0"
"2/5/2018 10:00 PM","-13.9","0"
"2/5/2018 10:15 PM","-10.9","0"
"2/5/2018 10:30 PM","-10.9","0"
"2/5/2018 10:45 PM","-12.8","0"
"2/5/2018 11:00 PM","-10.2","0"
"2/5/2018 11:15 PM","-12.6","0"
"2/5/2018 11:30 PM","-11.4","0"
"2/5/2018 11:45 PM","-11.4","0"
