"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"4/13/2018 12:00 AM","-14.2","0"
"4/13/2018 12:15 AM","-14.2","0"
"4/13/2018 12:30 AM","-13.9","0"
"4/13/2018 12:45 AM","-14.1","0"
"4/13/2018 1:00 AM","-14","0"
"4/13/2018 1:15 AM","-13.9","0"
"4/13/2018 1:30 AM","-13.8","0"
"4/13/2018 1:45 AM","-13.7","0"
"4/13/2018 2:00 AM","-13.7","0"
"4/13/2018 2:15 AM","-13.5","0"
"4/13/2018 2:30 AM","-12.3","0"
"4/13/2018 2:45 AM","-12","0"
"4/13/2018 3:00 AM","-11.7","0"
"4/13/2018 3:15 AM","-11.1","0"
"4/13/2018 3:30 AM","-10.7","0"
"4/13/2018 3:45 AM","-9.77","0"
"4/13/2018 4:00 AM","-9.69","0"
"4/13/2018 4:15 AM","-9.81","0"
"4/13/2018 4:30 AM","-9.7","0"
"4/13/2018 4:45 AM","-9.78","0"
"4/13/2018 5:00 AM","-9.65","0"
"4/13/2018 5:15 AM","-9.63","0"
"4/13/2018 5:30 AM","-9.72","0"
"4/13/2018 5:45 AM","-9.94","0"
"4/13/2018 6:00 AM","-10.2","0"
"4/13/2018 6:15 AM","3.47","15.6"
"4/13/2018 6:30 AM","72.1","85.9"
"4/13/2018 6:45 AM","175","188"
"4/13/2018 7:00 AM","283","295"
"4/13/2018 7:15 AM","452","464"
"4/13/2018 7:30 AM","503","515"
"4/13/2018 7:45 AM","864","877"
"4/13/2018 8:00 AM","850","844"
"4/13/2018 8:15 AM","303","315"
"4/13/2018 8:30 AM","837","814"
"4/13/2018 8:45 AM","1964","1972"
"4/13/2018 9:00 AM","1855","1880"
"4/13/2018 9:15 AM","2101","2122"
"4/13/2018 9:30 AM","2539","2559"
"4/13/2018 9:45 AM","2921","2951"
"4/13/2018 10:00 AM","3212","3246"
"4/13/2018 10:15 AM","3527","3555"
"4/13/2018 10:30 AM","3702","3759"
"4/13/2018 10:45 AM","4035","4089"
"4/13/2018 11:00 AM","2101","2106"
"4/13/2018 11:15 AM","2873","2910"
"4/13/2018 11:30 AM","3304","3368"
"4/13/2018 11:45 AM","1004","1021"
"4/13/2018 12:00 PM","266","284"
"4/13/2018 12:15 PM","354","371"
"4/13/2018 12:30 PM","1033","1049"
"4/13/2018 12:45 PM","683","695"
"4/13/2018 1:00 PM","204","218"
"4/13/2018 1:15 PM","201","216"
"4/13/2018 1:30 PM","555","571"
"4/13/2018 1:45 PM","832","841"
"4/13/2018 2:00 PM","383","395"
"4/13/2018 2:15 PM","705","720"
"4/13/2018 2:30 PM","751","767"
"4/13/2018 2:45 PM","1625","1638"
"4/13/2018 3:00 PM","1180","1199"
"4/13/2018 3:15 PM","1971","2005"
"4/13/2018 3:30 PM","2921","2909"
"4/13/2018 3:45 PM","2618","2616"
"4/13/2018 4:00 PM","2371","2449"
"4/13/2018 4:15 PM","2341","2332"
"4/13/2018 4:30 PM","1659","1559"
"4/13/2018 4:45 PM","1420","1442"
"4/13/2018 5:00 PM","1453","1464"
"4/13/2018 5:15 PM","1393","1403"
"4/13/2018 5:30 PM","1435","1426"
"4/13/2018 5:45 PM","807","846"
"4/13/2018 6:00 PM","793","812"
"4/13/2018 6:15 PM","329","358"
"4/13/2018 6:30 PM","144","160"
"4/13/2018 6:45 PM","63.1","79.8"
"4/13/2018 7:00 PM","29.6","48.1"
"4/13/2018 7:15 PM","8.4","25.2"
"4/13/2018 7:30 PM","-14.4","0.32"
"4/13/2018 7:45 PM","-14.1","0"
"4/13/2018 8:00 PM","-13.5","0"
"4/13/2018 8:15 PM","-13.6","0"
"4/13/2018 8:30 PM","-13.7","0"
"4/13/2018 8:45 PM","-13.6","0"
"4/13/2018 9:00 PM","-13.5","0"
"4/13/2018 9:15 PM","-13.5","0"
"4/13/2018 9:30 PM","-13.5","0"
"4/13/2018 9:45 PM","-13.6","0"
"4/13/2018 10:00 PM","-13.6","0"
"4/13/2018 10:15 PM","-13.6","0"
"4/13/2018 10:30 PM","-13.7","0"
"4/13/2018 10:45 PM","-13.6","0"
"4/13/2018 11:00 PM","-13.6","0"
"4/13/2018 11:15 PM","-13.6","0"
"4/13/2018 11:30 PM","-13.6","0"
"4/13/2018 11:45 PM","-13.3","0"
