"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"7/6/2018 12:00 AM","-12.9","0"
"7/6/2018 12:15 AM","-12.8","0"
"7/6/2018 12:30 AM","-12.7","0"
"7/6/2018 12:45 AM","-12.7","0"
"7/6/2018 1:00 AM","-12.7","0"
"7/6/2018 1:15 AM","-12.8","0"
"7/6/2018 1:30 AM","-12.7","0"
"7/6/2018 1:45 AM","-12.6","0"
"7/6/2018 2:00 AM","-12.7","0"
"7/6/2018 2:15 AM","-12.7","0"
"7/6/2018 2:30 AM","-12.8","0"
"7/6/2018 2:45 AM","-12.7","0"
"7/6/2018 3:00 AM","-12.6","0"
"7/6/2018 3:15 AM","-12.6","0"
"7/6/2018 3:30 AM","-12.6","0"
"7/6/2018 3:45 AM","-12.6","0"
"7/6/2018 4:00 AM","-12.6","0"
"7/6/2018 4:15 AM","-12.6","0"
"7/6/2018 4:30 AM","-12.6","0"
"7/6/2018 4:45 AM","-12.6","0"
"7/6/2018 5:00 AM","-13.2","0"
"7/6/2018 5:15 AM","-13.2","0"
"7/6/2018 5:30 AM","3.44","5.97"
"7/6/2018 5:45 AM","62.8","27.6"
"7/6/2018 6:00 AM","110","86.9"
"7/6/2018 6:15 AM","150","103"
"7/6/2018 6:30 AM","211","158"
"7/6/2018 6:45 AM","403","144"
"7/6/2018 7:00 AM","592","209"
"7/6/2018 7:15 AM","808","440"
"7/6/2018 7:30 AM","1029","661"
"7/6/2018 7:45 AM","1373","481"
"7/6/2018 8:00 AM","1438","558"
"7/6/2018 8:15 AM","1897","1054"
"7/6/2018 8:30 AM","1842","994"
"7/6/2018 8:45 AM","2441","1068"
"7/6/2018 9:00 AM","2308","1001"
"7/6/2018 9:15 AM","2436","1129"
"7/6/2018 9:30 AM","3500","1371"
"7/6/2018 9:45 AM","2572","1267"
"7/6/2018 10:00 AM","3580","1433"
"7/6/2018 10:15 AM","4004","1691"
"7/6/2018 10:30 AM","4137","1778"
"7/6/2018 10:45 AM","3192","3185"
"7/6/2018 11:00 AM","4221","3987"
"7/6/2018 11:15 AM","4474","4168"
"7/6/2018 11:30 AM","4549","4236"
"7/6/2018 11:45 AM","4469","4128"
"7/6/2018 12:00 PM","4506","4181"
"7/6/2018 12:15 PM","4560","4237"
"7/6/2018 12:30 PM","4632","4312"
"7/6/2018 12:45 PM","4098","3853"
"7/6/2018 1:00 PM","2592","2409"
"7/6/2018 1:15 PM","3799","3546"
"7/6/2018 1:30 PM","4201","3894"
"7/6/2018 1:45 PM","3675","3367"
"7/6/2018 2:00 PM","4261","4287"
"7/6/2018 2:15 PM","4189","4231"
"7/6/2018 2:30 PM","4530","4567"
"7/6/2018 2:45 PM","4393","4488"
"7/6/2018 3:00 PM","3672","3690"
"7/6/2018 3:15 PM","3923","3972"
"7/6/2018 3:30 PM","3802","3902"
"7/6/2018 3:45 PM","3740","3797"
"7/6/2018 4:00 PM","3476","3528"
"7/6/2018 4:15 PM","3263","3312"
"7/6/2018 4:30 PM","3004","3049"
"7/6/2018 4:45 PM","2753","2794"
"7/6/2018 5:00 PM","2486","2524"
"7/6/2018 5:15 PM","2230","2266"
"7/6/2018 5:30 PM","1919","1951"
"7/6/2018 5:45 PM","1603","1631"
"7/6/2018 6:00 PM","1288","1317"
"7/6/2018 6:15 PM","992","1014"
"7/6/2018 6:30 PM","708","731"
"7/6/2018 6:45 PM","451","473"
"7/6/2018 7:00 PM","251","270"
"7/6/2018 7:15 PM","132","153"
"7/6/2018 7:30 PM","87.1","108"
"7/6/2018 7:45 PM","40","59.4"
"7/6/2018 8:00 PM","35.6","54"
"7/6/2018 8:15 PM","4.2","22.6"
"7/6/2018 8:30 PM","-13.9","1.6"
"7/6/2018 8:45 PM","-13.9","0"
"7/6/2018 9:00 PM","-13.7","0"
"7/6/2018 9:15 PM","-13.5","0"
"7/6/2018 9:30 PM","-13.5","0"
"7/6/2018 9:45 PM","-13.5","0"
"7/6/2018 10:00 PM","-13.5","0"
"7/6/2018 10:15 PM","-13.5","0"
"7/6/2018 10:30 PM","-13.6","0"
"7/6/2018 10:45 PM","-13.6","0"
"7/6/2018 11:00 PM","-13.6","0"
"7/6/2018 11:15 PM","-13.6","0"
"7/6/2018 11:30 PM","-13.7","0"
"7/6/2018 11:45 PM","-13.6","0"
