"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"3/7/2018 12:00 AM","-9.56","null"
"3/7/2018 12:15 AM","-8.99","null"
"3/7/2018 12:30 AM","-10.3","null"
"3/7/2018 12:45 AM","-9.59","null"
"3/7/2018 1:00 AM","-11.6","null"
"3/7/2018 1:15 AM","-11.1","null"
"3/7/2018 1:30 AM","-10.3","null"
"3/7/2018 1:45 AM","-10.4","null"
"3/7/2018 2:00 AM","-10.3","null"
"3/7/2018 2:15 AM","-8.24","null"
"3/7/2018 2:30 AM","-10.3","null"
"3/7/2018 2:45 AM","-9.76","null"
"3/7/2018 3:00 AM","-15.5","null"
"3/7/2018 3:15 AM","-10.4","null"
"3/7/2018 3:30 AM","-12.4","null"
"3/7/2018 3:45 AM","-11.3","null"
"3/7/2018 4:00 AM","-16.1","null"
"3/7/2018 4:15 AM","-17.5","null"
"3/7/2018 4:30 AM","-16","null"
"3/7/2018 4:45 AM","-17.3","null"
"3/7/2018 5:00 AM","-15.4","null"
"3/7/2018 5:15 AM","-15.2","null"
"3/7/2018 5:30 AM","-12.8","null"
"3/7/2018 5:45 AM","-14.1","null"
"3/7/2018 6:00 AM","-14.4","null"
"3/7/2018 6:15 AM","-5.5","null"
"3/7/2018 6:30 AM","12.2","null"
"3/7/2018 6:45 AM","63.9","null"
"3/7/2018 7:00 AM","42.2","null"
"3/7/2018 7:15 AM","66.9","null"
"3/7/2018 7:30 AM","97.3","null"
"3/7/2018 7:45 AM","174","null"
"3/7/2018 8:00 AM","255","null"
"3/7/2018 8:15 AM","374","null"
"3/7/2018 8:30 AM","321","null"
"3/7/2018 8:45 AM","555","null"
"3/7/2018 9:00 AM","2411","null"
"3/7/2018 9:15 AM","1592","null"
"3/7/2018 9:30 AM","834","null"
"3/7/2018 9:45 AM","2497","null"
"3/7/2018 10:00 AM","2912","null"
"3/7/2018 10:15 AM","2797","null"
"3/7/2018 10:30 AM","3066","null"
"3/7/2018 10:45 AM","2393","null"
"3/7/2018 11:00 AM","2986","null"
"3/7/2018 11:15 AM","3075","null"
"3/7/2018 11:30 AM","1773","null"
"3/7/2018 11:45 AM","2088","null"
"3/7/2018 12:00 PM","2551","null"
"3/7/2018 12:15 PM","1091","null"
"3/7/2018 12:30 PM","2080","null"
"3/7/2018 12:45 PM","1545","null"
"3/7/2018 1:00 PM","1127","null"
"3/7/2018 1:15 PM","891","null"
"3/7/2018 1:30 PM","1147","null"
"3/7/2018 1:45 PM","564","null"
"3/7/2018 2:00 PM","407","null"
"3/7/2018 2:15 PM","384","null"
"3/7/2018 2:30 PM","521","null"
"3/7/2018 2:45 PM","343","null"
"3/7/2018 3:00 PM","272","null"
"3/7/2018 3:15 PM","326","null"
"3/7/2018 3:30 PM","377","null"
"3/7/2018 3:45 PM","315","null"
"3/7/2018 4:00 PM","169","null"
"3/7/2018 4:15 PM","74.4","null"
"3/7/2018 4:30 PM","88.2","null"
"3/7/2018 4:45 PM","6.32","null"
"3/7/2018 5:00 PM","35.2","null"
"3/7/2018 5:15 PM","-2.12","null"
"3/7/2018 5:30 PM","-3.34","null"
"3/7/2018 5:45 PM","-11.6","null"
"3/7/2018 6:00 PM","-11.1","null"
"3/7/2018 6:15 PM","-12.1","null"
"3/7/2018 6:30 PM","-8.12","null"
"3/7/2018 6:45 PM","-12.3","null"
"3/7/2018 7:00 PM","-10.3","null"
"3/7/2018 7:15 PM","-10.3","null"
"3/7/2018 7:30 PM","-9.76","null"
"3/7/2018 7:45 PM","-10.8","null"
"3/7/2018 8:00 PM","-10.3","null"
"3/7/2018 8:15 PM","-14","null"
"3/7/2018 8:30 PM","-8.21","null"
"3/7/2018 8:45 PM","-14","null"
"3/7/2018 9:00 PM","-8.15","null"
"3/7/2018 9:15 PM","-11.8","null"
"3/7/2018 9:30 PM","-9.82","null"
"3/7/2018 9:45 PM","-8.75","null"
"3/7/2018 10:00 PM","-11.8","null"
"3/7/2018 10:15 PM","-8.26","null"
"3/7/2018 10:30 PM","-8.23","null"
"3/7/2018 10:45 PM","-8.16","null"
"3/7/2018 11:00 PM","-10.9","null"
"3/7/2018 11:15 PM","-10.3","null"
"3/7/2018 11:30 PM","-12.4","null"
"3/7/2018 11:45 PM","-11.8","null"
