"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"3/30/2020 12:00 AM","-9.89","0"
"3/30/2020 12:15 AM","-9.99","0"
"3/30/2020 12:30 AM","-10.1","0"
"3/30/2020 12:45 AM","-10.1","0"
"3/30/2020 1:00 AM","-10","0"
"3/30/2020 1:15 AM","-10.1","0"
"3/30/2020 1:30 AM","-10","0"
"3/30/2020 1:45 AM","-10.1","0"
"3/30/2020 2:00 AM","-10","0"
"3/30/2020 2:15 AM","-10.1","0"
"3/30/2020 2:30 AM","-10.1","0"
"3/30/2020 2:45 AM","-10","0"
"3/30/2020 3:00 AM","-11.7","0"
"3/30/2020 3:15 AM","-10.1","0"
"3/30/2020 3:30 AM","-10.9","0"
"3/30/2020 3:45 AM","-10","0"
"3/30/2020 4:00 AM","-13","0"
"3/30/2020 4:15 AM","-11.7","0"
"3/30/2020 4:30 AM","-10.8","0"
"3/30/2020 4:45 AM","-11.4","0"
"3/30/2020 5:00 AM","-13.4","0"
"3/30/2020 5:15 AM","-11.8","0"
"3/30/2020 5:30 AM","-12.2","0"
"3/30/2020 5:45 AM","-11.5","0"
"3/30/2020 6:00 AM","-12.3","0"
"3/30/2020 6:15 AM","-13","0"
"3/30/2020 6:30 AM","0.516","14.6"
"3/30/2020 6:45 AM","44.9","60.3"
"3/30/2020 7:00 AM","143","157"
"3/30/2020 7:15 AM","328","343"
"3/30/2020 7:30 AM","601","615"
"3/30/2020 7:45 AM","941","958"
"3/30/2020 8:00 AM","1308","1324"
"3/30/2020 8:15 AM","1690","1713"
"3/30/2020 8:30 AM","2065","2091"
"3/30/2020 8:45 AM","2425","2452"
"3/30/2020 9:00 AM","2763","2794"
"3/30/2020 9:15 AM","3085","3118"
"3/30/2020 9:30 AM","3376","3415"
"3/30/2020 9:45 AM","3635","3680"
"3/30/2020 10:00 AM","3885","3936"
"3/30/2020 10:15 AM","4101","4157"
"3/30/2020 10:30 AM","4301","4367"
"3/30/2020 10:45 AM","4464","4532"
"3/30/2020 11:00 AM","4563","4632"
"3/30/2020 11:15 AM","4604","4674"
"3/30/2020 11:30 AM","4634","4705"
"3/30/2020 11:45 AM","4634","4705"
"3/30/2020 12:00 PM","4630","4699"
"3/30/2020 12:15 PM","4633","4698"
"3/30/2020 12:30 PM","4647","4699"
"3/30/2020 12:45 PM","4645","4696"
"3/30/2020 1:00 PM","4641","4692"
"3/30/2020 1:15 PM","4656","4709"
"3/30/2020 1:30 PM","4664","4718"
"3/30/2020 1:45 PM","4664","4719"
"3/30/2020 2:00 PM","4646","4701"
"3/30/2020 2:15 PM","4608","4663"
"3/30/2020 2:30 PM","4562","4618"
"3/30/2020 2:45 PM","4442","4495"
"3/30/2020 3:00 PM","4251","4303"
"3/30/2020 3:15 PM","4044","4090"
"3/30/2020 3:30 PM","3843","3888"
"3/30/2020 3:45 PM","3598","3638"
"3/30/2020 4:00 PM","3356","3391"
"3/30/2020 4:15 PM","3067","3098"
"3/30/2020 4:30 PM","2760","2788"
"3/30/2020 4:45 PM","2440","2466"
"3/30/2020 5:00 PM","2117","2127"
"3/30/2020 5:15 PM","1729","1741"
"3/30/2020 5:30 PM","1116","1130"
"3/30/2020 5:45 PM","789","807"
"3/30/2020 6:00 PM","458","477"
"3/30/2020 6:15 PM","435","455"
"3/30/2020 6:30 PM","226","245"
"3/30/2020 6:45 PM","50.3","71.3"
"3/30/2020 7:00 PM","6.52","26.2"
"3/30/2020 7:15 PM","-14.4","1.68"
"3/30/2020 7:30 PM","-14.3","0"
"3/30/2020 7:45 PM","-13.6","0"
"3/30/2020 8:00 PM","-13.6","0"
"3/30/2020 8:15 PM","-13.6","0"
"3/30/2020 8:30 PM","-13.6","0"
"3/30/2020 8:45 PM","-13.5","0"
"3/30/2020 9:00 PM","-13.5","0"
"3/30/2020 9:15 PM","-13.6","0"
"3/30/2020 9:30 PM","-13.6","0"
"3/30/2020 9:45 PM","-13.6","0"
"3/30/2020 10:00 PM","-13.6","0"
"3/30/2020 10:15 PM","-13.6","0"
"3/30/2020 10:30 PM","-12.7","0"
"3/30/2020 10:45 PM","-11.1","0"
"3/30/2020 11:00 PM","-10.2","0"
"3/30/2020 11:15 PM","-10.1","0"
"3/30/2020 11:30 PM","-9.99","0"
"3/30/2020 11:45 PM","-9.98","0"
