"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"2/28/2017 12:00 AM","-17.3","0"
"2/28/2017 12:15 AM","-16.2","0"
"2/28/2017 12:30 AM","-16.7","0"
"2/28/2017 12:45 AM","-16.2","0"
"2/28/2017 1:00 AM","-17","0"
"2/28/2017 1:15 AM","-16.8","0"
"2/28/2017 1:30 AM","-16.9","0"
"2/28/2017 1:45 AM","-16.7","0"
"2/28/2017 2:00 AM","-20.8","0"
"2/28/2017 2:15 AM","-16","0"
"2/28/2017 2:30 AM","-16.9","0"
"2/28/2017 2:45 AM","-15.5","0"
"2/28/2017 3:00 AM","-16","0"
"2/28/2017 3:15 AM","-16.3","0"
"2/28/2017 3:30 AM","-14.7","0"
"2/28/2017 3:45 AM","-15.5","0"
"2/28/2017 4:00 AM","-15.7","0"
"2/28/2017 4:15 AM","-15.5","0"
"2/28/2017 4:30 AM","-14.6","0"
"2/28/2017 4:45 AM","-15.9","0"
"2/28/2017 5:00 AM","-15.1","0"
"2/28/2017 5:15 AM","-15.2","0"
"2/28/2017 5:30 AM","-15.4","0"
"2/28/2017 5:45 AM","-17.1","0"
"2/28/2017 6:00 AM","-17","0"
"2/28/2017 6:15 AM","-18","0"
"2/28/2017 6:30 AM","-19.1","1.14"
"2/28/2017 6:45 AM","3.18","23.8"
"2/28/2017 7:00 AM","33.3","52.7"
"2/28/2017 7:15 AM","73.7","94.7"
"2/28/2017 7:30 AM","86.7","107"
"2/28/2017 7:45 AM","118","141"
"2/28/2017 8:00 AM","126","148"
"2/28/2017 8:15 AM","208","230"
"2/28/2017 8:30 AM","264","289"
"2/28/2017 8:45 AM","245","273"
"2/28/2017 9:00 AM","278","302"
"2/28/2017 9:15 AM","311","336"
"2/28/2017 9:30 AM","273","303"
"2/28/2017 9:45 AM","340","368"
"2/28/2017 10:00 AM","399","432"
"2/28/2017 10:15 AM","490","514"
"2/28/2017 10:30 AM","371","410"
"2/28/2017 10:45 AM","447","477"
"2/28/2017 11:00 AM","472","506"
"2/28/2017 11:15 AM","644","663"
"2/28/2017 11:30 AM","430","462"
"2/28/2017 11:45 AM","407","434"
"2/28/2017 12:00 PM","440","460"
"2/28/2017 12:15 PM","267","296"
"2/28/2017 12:30 PM","313","348"
"2/28/2017 12:45 PM","409","444"
"2/28/2017 1:00 PM","510","538"
"2/28/2017 1:15 PM","539","569"
"2/28/2017 1:30 PM","549","585"
"2/28/2017 1:45 PM","356","393"
"2/28/2017 2:00 PM","511","548"
"2/28/2017 2:15 PM","570","583"
"2/28/2017 2:30 PM","528","553"
"2/28/2017 2:45 PM","429","462"
"2/28/2017 3:00 PM","121","142"
"2/28/2017 3:15 PM","117","140"
"2/28/2017 3:30 PM","167","193"
"2/28/2017 3:45 PM","259","274"
"2/28/2017 4:00 PM","154","177"
"2/28/2017 4:15 PM","180","203"
"2/28/2017 4:30 PM","113","135"
"2/28/2017 4:45 PM","94.4","116"
"2/28/2017 5:00 PM","51.6","71.2"
"2/28/2017 5:15 PM","0.215","18.3"
"2/28/2017 5:30 PM","-17.7","0"
"2/28/2017 5:45 PM","-19.6","0"
"2/28/2017 6:00 PM","-19","0"
"2/28/2017 6:15 PM","-17.7","0"
"2/28/2017 6:30 PM","-19.5","0"
"2/28/2017 6:45 PM","-19.8","0"
"2/28/2017 7:00 PM","-20.1","0"
"2/28/2017 7:15 PM","-19.5","0"
"2/28/2017 7:30 PM","-18","0"
"2/28/2017 7:45 PM","-20","0"
"2/28/2017 8:00 PM","-19.9","0"
"2/28/2017 8:15 PM","-19.5","0"
"2/28/2017 8:30 PM","-19.3","0"
"2/28/2017 8:45 PM","-19","0"
"2/28/2017 9:00 PM","-19.2","0"
"2/28/2017 9:15 PM","-19.9","0"
"2/28/2017 9:30 PM","-20.9","0"
"2/28/2017 9:45 PM","-19.5","0"
"2/28/2017 10:00 PM","-17.2","0"
"2/28/2017 10:15 PM","-17","0"
"2/28/2017 10:30 PM","-19.2","0"
"2/28/2017 10:45 PM","-20.2","0"
"2/28/2017 11:00 PM","-20.2","0"
"2/28/2017 11:15 PM","-20.5","0"
"2/28/2017 11:30 PM","-19.2","0"
"2/28/2017 11:45 PM","-19.1","0"
