"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"1/31/2020 12:00 AM","-10","0"
"1/31/2020 12:15 AM","-10","0"
"1/31/2020 12:30 AM","-9.98","0"
"1/31/2020 12:45 AM","-10","0"
"1/31/2020 1:00 AM","-10","0"
"1/31/2020 1:15 AM","-9.96","0"
"1/31/2020 1:30 AM","-10","0"
"1/31/2020 1:45 AM","-10","0"
"1/31/2020 2:00 AM","-13","0"
"1/31/2020 2:15 AM","-10","0"
"1/31/2020 2:30 AM","-10.9","0"
"1/31/2020 2:45 AM","-10.8","0"
"1/31/2020 3:00 AM","-9.97","0"
"1/31/2020 3:15 AM","-10.8","0"
"1/31/2020 3:30 AM","-10.8","0"
"1/31/2020 3:45 AM","-12.2","0"
"1/31/2020 4:00 AM","-16.7","0"
"1/31/2020 4:15 AM","-12.6","0"
"1/31/2020 4:30 AM","-12.4","0"
"1/31/2020 4:45 AM","-12.5","0"
"1/31/2020 5:00 AM","-12.6","0"
"1/31/2020 5:15 AM","-13","0"
"1/31/2020 5:30 AM","-11.7","0"
"1/31/2020 5:45 AM","-13","0"
"1/31/2020 6:00 AM","-12.6","0"
"1/31/2020 6:15 AM","-12.8","0"
"1/31/2020 6:30 AM","-12.9","0"
"1/31/2020 6:45 AM","-12.3","0"
"1/31/2020 7:00 AM","-15.3","0"
"1/31/2020 7:15 AM","-11.4","0"
"1/31/2020 7:30 AM","-9.34","7.27"
"1/31/2020 7:45 AM","20.9","36.7"
"1/31/2020 8:00 AM","53.3","67"
"1/31/2020 8:15 AM","88.8","104"
"1/31/2020 8:30 AM","109","122"
"1/31/2020 8:45 AM","152","166"
"1/31/2020 9:00 AM","232","245"
"1/31/2020 9:15 AM","336","349"
"1/31/2020 9:30 AM","481","493"
"1/31/2020 9:45 AM","580","593"
"1/31/2020 10:00 AM","785","791"
"1/31/2020 10:15 AM","703","716"
"1/31/2020 10:30 AM","661","674"
"1/31/2020 10:45 AM","777","792"
"1/31/2020 11:00 AM","905","919"
"1/31/2020 11:15 AM","845","860"
"1/31/2020 11:30 AM","1032","1053"
"1/31/2020 11:45 AM","1658","1675"
"1/31/2020 12:00 PM","1614","1630"
"1/31/2020 12:15 PM","1063","1078"
"1/31/2020 12:30 PM","900","917"
"1/31/2020 12:45 PM","776","791"
"1/31/2020 1:00 PM","591","606"
"1/31/2020 1:15 PM","541","557"
"1/31/2020 1:30 PM","511","528"
"1/31/2020 1:45 PM","961","977"
"1/31/2020 2:00 PM","1009","1025"
"1/31/2020 2:15 PM","1027","1043"
"1/31/2020 2:30 PM","1171","1189"
"1/31/2020 2:45 PM","1663","1679"
"1/31/2020 3:00 PM","993","1008"
"1/31/2020 3:15 PM","608","623"
"1/31/2020 3:30 PM","417","433"
"1/31/2020 3:45 PM","346","361"
"1/31/2020 4:00 PM","289","304"
"1/31/2020 4:15 PM","127","143"
"1/31/2020 4:30 PM","75.5","92.2"
"1/31/2020 4:45 PM","10.4","26.3"
"1/31/2020 5:00 PM","-3.19","11.2"
"1/31/2020 5:15 PM","-11.1","0.134"
"1/31/2020 5:30 PM","-10.7","0"
"1/31/2020 5:45 PM","-10.1","0"
"1/31/2020 6:00 PM","-10","0"
"1/31/2020 6:15 PM","-9.87","0"
"1/31/2020 6:30 PM","-9.96","0"
"1/31/2020 6:45 PM","-9.95","0"
"1/31/2020 7:00 PM","-9.96","0"
"1/31/2020 7:15 PM","-9.99","0"
"1/31/2020 7:30 PM","-10","0"
"1/31/2020 7:45 PM","-9.94","0"
"1/31/2020 8:00 PM","-9.98","0"
"1/31/2020 8:15 PM","-9.99","0"
"1/31/2020 8:30 PM","-9.95","0"
"1/31/2020 8:45 PM","-10.9","0"
"1/31/2020 9:00 PM","-10","0"
"1/31/2020 9:15 PM","-10","0"
"1/31/2020 9:30 PM","-10.5","0"
"1/31/2020 9:45 PM","-10.1","0"
"1/31/2020 10:00 PM","-10.1","0"
"1/31/2020 10:15 PM","-10","0"
"1/31/2020 10:30 PM","-9.99","0"
"1/31/2020 10:45 PM","-10","0"
"1/31/2020 11:00 PM","-9.99","0"
"1/31/2020 11:15 PM","-9.98","0"
"1/31/2020 11:30 PM","-9.94","0"
"1/31/2020 11:45 PM","-9.99","0"
