"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"5/17/2018 12:00 AM","-13.9","0"
"5/17/2018 12:15 AM","-13.8","0"
"5/17/2018 12:30 AM","-13.9","0"
"5/17/2018 12:45 AM","-14","0"
"5/17/2018 1:00 AM","-13.9","0"
"5/17/2018 1:15 AM","-13.9","0"
"5/17/2018 1:30 AM","-14","0"
"5/17/2018 1:45 AM","-13.9","0"
"5/17/2018 2:00 AM","-13.9","0"
"5/17/2018 2:15 AM","-14","0"
"5/17/2018 2:30 AM","-14","0"
"5/17/2018 2:45 AM","-13.9","0"
"5/17/2018 3:00 AM","-13.9","0"
"5/17/2018 3:15 AM","-13.9","0"
"5/17/2018 3:30 AM","-13.9","0"
"5/17/2018 3:45 AM","-14.1","0"
"5/17/2018 4:00 AM","-14","0"
"5/17/2018 4:15 AM","-13.9","0"
"5/17/2018 4:30 AM","-13.9","0"
"5/17/2018 4:45 AM","-13.9","0"
"5/17/2018 5:00 AM","-14.1","0"
"5/17/2018 5:15 AM","-14.3","0"
"5/17/2018 5:30 AM","-8.65","6.27"
"5/17/2018 5:45 AM","38.2","54.4"
"5/17/2018 6:00 AM","132","147"
"5/17/2018 6:15 AM","241","256"
"5/17/2018 6:30 AM","351","366"
"5/17/2018 6:45 AM","459","472"
"5/17/2018 7:00 AM","615","641"
"5/17/2018 7:15 AM","947","962"
"5/17/2018 7:30 AM","1289","1308"
"5/17/2018 7:45 AM","1411","1388"
"5/17/2018 8:00 AM","1614","1597"
"5/17/2018 8:15 AM","2166","2170"
"5/17/2018 8:30 AM","2266","2305"
"5/17/2018 8:45 AM","2546","2579"
"5/17/2018 9:00 AM","2482","2520"
"5/17/2018 9:15 AM","2420","2474"
"5/17/2018 9:30 AM","2778","2837"
"5/17/2018 9:45 AM","2757","2789"
"5/17/2018 10:00 AM","3011","3059"
"5/17/2018 10:15 AM","3332","3421"
"5/17/2018 10:30 AM","3867","3894"
"5/17/2018 10:45 AM","3710","3714"
"5/17/2018 11:00 AM","3635","3684"
"5/17/2018 11:15 AM","3803","3860"
"5/17/2018 11:30 AM","4213","4264"
"5/17/2018 11:45 AM","4255","4316"
"5/17/2018 12:00 PM","4120","4178"
"5/17/2018 12:15 PM","3691","3743"
"5/17/2018 12:30 PM","3802","3863"
"5/17/2018 12:45 PM","3683","3709"
"5/17/2018 1:00 PM","2650","2682"
"5/17/2018 1:15 PM","3819","3872"
"5/17/2018 1:30 PM","3514","3560"
"5/17/2018 1:45 PM","3841","3924"
"5/17/2018 2:00 PM","3716","3805"
"5/17/2018 2:15 PM","4053","4119"
"5/17/2018 2:30 PM","3853","3928"
"5/17/2018 2:45 PM","3716","3746"
"5/17/2018 3:00 PM","3839","3898"
"5/17/2018 3:15 PM","3830","3872"
"5/17/2018 3:30 PM","3583","3636"
"5/17/2018 3:45 PM","3062","3066"
"5/17/2018 4:00 PM","3455","3464"
"5/17/2018 4:15 PM","3124","3167"
"5/17/2018 4:30 PM","2885","2923"
"5/17/2018 4:45 PM","2808","2832"
"5/17/2018 5:00 PM","2445","2479"
"5/17/2018 5:15 PM","1930","1936"
"5/17/2018 5:30 PM","978","1003"
"5/17/2018 5:45 PM","683","709"
"5/17/2018 6:00 PM","657","681"
"5/17/2018 6:15 PM","616","640"
"5/17/2018 6:30 PM","371","392"
"5/17/2018 6:45 PM","227","248"
"5/17/2018 7:00 PM","176","196"
"5/17/2018 7:15 PM","128","148"
"5/17/2018 7:30 PM","55.6","77.7"
"5/17/2018 7:45 PM","9.51","28.7"
"5/17/2018 8:00 PM","-13.8","2.34"
"5/17/2018 8:15 PM","-14.2","0"
"5/17/2018 8:30 PM","-14","0"
"5/17/2018 8:45 PM","-13.9","0"
"5/17/2018 9:00 PM","-13.8","0"
"5/17/2018 9:15 PM","-14","0"
"5/17/2018 9:30 PM","-13.9","0"
"5/17/2018 9:45 PM","-13.8","0"
"5/17/2018 10:00 PM","-13.9","0"
"5/17/2018 10:15 PM","-13.9","0"
"5/17/2018 10:30 PM","-13.9","0"
"5/17/2018 10:45 PM","-13.8","0"
"5/17/2018 11:00 PM","-13.9","0"
"5/17/2018 11:15 PM","-13.8","0"
"5/17/2018 11:30 PM","-13.8","0"
"5/17/2018 11:45 PM","-13.8","0"
