"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"10/3/2018 12:00 AM","-13.9","0"
"10/3/2018 12:15 AM","-13.9","0"
"10/3/2018 12:30 AM","-13.9","0"
"10/3/2018 12:45 AM","-13.9","0"
"10/3/2018 1:00 AM","-13.9","0"
"10/3/2018 1:15 AM","-13.8","0"
"10/3/2018 1:30 AM","-13.8","0"
"10/3/2018 1:45 AM","-13.8","0"
"10/3/2018 2:00 AM","-13.9","0"
"10/3/2018 2:15 AM","-13.8","0"
"10/3/2018 2:30 AM","-13.9","0"
"10/3/2018 2:45 AM","-13.9","0"
"10/3/2018 3:00 AM","-13.8","0"
"10/3/2018 3:15 AM","-13.8","0"
"10/3/2018 3:30 AM","-13.9","0"
"10/3/2018 3:45 AM","-13.8","0"
"10/3/2018 4:00 AM","-13.8","0"
"10/3/2018 4:15 AM","-13.8","0"
"10/3/2018 4:30 AM","-13.7","0"
"10/3/2018 4:45 AM","-13.7","0"
"10/3/2018 5:00 AM","-13.8","0"
"10/3/2018 5:15 AM","-13.9","0"
"10/3/2018 5:30 AM","-13.8","0"
"10/3/2018 5:45 AM","-13.9","0"
"10/3/2018 6:00 AM","-13.8","0"
"10/3/2018 6:15 AM","-14","0"
"10/3/2018 6:30 AM","-14.4","0"
"10/3/2018 6:45 AM","-13.8","0.814"
"10/3/2018 7:00 AM","35.5","52.8"
"10/3/2018 7:15 AM","163","179"
"10/3/2018 7:30 AM","382","398"
"10/3/2018 7:45 AM","626","653"
"10/3/2018 8:00 AM","933","956"
"10/3/2018 8:15 AM","1262","1285"
"10/3/2018 8:30 AM","1591","1614"
"10/3/2018 8:45 AM","1899","1925"
"10/3/2018 9:00 AM","2192","2224"
"10/3/2018 9:15 AM","2459","2494"
"10/3/2018 9:30 AM","2702","2739"
"10/3/2018 9:45 AM","2936","2978"
"10/3/2018 10:00 AM","3146","3190"
"10/3/2018 10:15 AM","3306","3353"
"10/3/2018 10:30 AM","3443","3607"
"10/3/2018 10:45 AM","2338","2002"
"10/3/2018 11:00 AM","3547","3592"
"10/3/2018 11:15 AM","2980","2870"
"10/3/2018 11:30 AM","3655","3569"
"10/3/2018 11:45 AM","2580","2539"
"10/3/2018 12:00 PM","3121","2911"
"10/3/2018 12:15 PM","3017","3201"
"10/3/2018 12:30 PM","2171","2106"
"10/3/2018 12:45 PM","4338","4615"
"10/3/2018 1:00 PM","3366","3065"
"10/3/2018 1:15 PM","2593","2427"
"10/3/2018 1:30 PM","3201","3368"
"10/3/2018 1:45 PM","1527","1447"
"10/3/2018 2:00 PM","1893","1783"
"10/3/2018 2:15 PM","3352","3567"
"10/3/2018 2:30 PM","3748","3594"
"10/3/2018 2:45 PM","2994","2904"
"10/3/2018 3:00 PM","2895","2990"
"10/3/2018 3:15 PM","2864","3293"
"10/3/2018 3:30 PM","2110","2084"
"10/3/2018 3:45 PM","2230","2276"
"10/3/2018 4:00 PM","2090","2135"
"10/3/2018 4:15 PM","2107","2130"
"10/3/2018 4:30 PM","1732","1758"
"10/3/2018 4:45 PM","1299","1251"
"10/3/2018 5:00 PM","1095","1069"
"10/3/2018 5:15 PM","703","680"
"10/3/2018 5:30 PM","267","300"
"10/3/2018 5:45 PM","251","276"
"10/3/2018 6:00 PM","91.8","118"
"10/3/2018 6:15 PM","17.9","40.6"
"10/3/2018 6:30 PM","-14.2","4.75"
"10/3/2018 6:45 PM","-13.6","0"
"10/3/2018 7:00 PM","-13.8","0"
"10/3/2018 7:15 PM","-13.7","0"
"10/3/2018 7:30 PM","-13.7","0"
"10/3/2018 7:45 PM","-13.7","0"
"10/3/2018 8:00 PM","-13.7","0"
"10/3/2018 8:15 PM","-13.7","0"
"10/3/2018 8:30 PM","-13.8","0"
"10/3/2018 8:45 PM","-13.8","0"
"10/3/2018 9:00 PM","-13.7","0"
"10/3/2018 9:15 PM","-13.8","0"
"10/3/2018 9:30 PM","-13.7","0"
"10/3/2018 9:45 PM","-13.7","0"
"10/3/2018 10:00 PM","-13.8","0"
"10/3/2018 10:15 PM","-13.9","0"
"10/3/2018 10:30 PM","-13.8","0"
"10/3/2018 10:45 PM","-13.9","0"
"10/3/2018 11:00 PM","-13.9","0"
"10/3/2018 11:15 PM","-13.9","0"
"10/3/2018 11:30 PM","-13.9","0"
"10/3/2018 11:45 PM","-13.9","0"
