"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"2/12/2017 12:00 AM","-15.1","0"
"2/12/2017 12:15 AM","-15.4","0"
"2/12/2017 12:30 AM","-15.5","0"
"2/12/2017 12:45 AM","-15","0"
"2/12/2017 1:00 AM","-14.2","0"
"2/12/2017 1:15 AM","-15.2","0"
"2/12/2017 1:30 AM","-15.3","0"
"2/12/2017 1:45 AM","-15.1","0"
"2/12/2017 2:00 AM","-15.3","0"
"2/12/2017 2:15 AM","-15.6","0"
"2/12/2017 2:30 AM","-15.6","0"
"2/12/2017 2:45 AM","-15.9","0"
"2/12/2017 3:00 AM","-15.9","0"
"2/12/2017 3:15 AM","-15.4","0"
"2/12/2017 3:30 AM","-17.3","0"
"2/12/2017 3:45 AM","-15.7","0"
"2/12/2017 4:00 AM","-16.7","0"
"2/12/2017 4:15 AM","-16.7","0"
"2/12/2017 4:30 AM","-18","0"
"2/12/2017 4:45 AM","-16.3","0"
"2/12/2017 5:00 AM","-15.9","0"
"2/12/2017 5:15 AM","-16.5","0"
"2/12/2017 5:30 AM","-16.6","0"
"2/12/2017 5:45 AM","-17.1","0"
"2/12/2017 6:00 AM","-18.7","0"
"2/12/2017 6:15 AM","-18.1","0"
"2/12/2017 6:30 AM","-17.3","0"
"2/12/2017 6:45 AM","-8.32","8.79"
"2/12/2017 7:00 AM","29.7","48.1"
"2/12/2017 7:15 AM","92.8","110"
"2/12/2017 7:30 AM","161","180"
"2/12/2017 7:45 AM","236","258"
"2/12/2017 8:00 AM","305","329"
"2/12/2017 8:15 AM","417","441"
"2/12/2017 8:30 AM","1416","1353"
"2/12/2017 8:45 AM","1604","1825"
"2/12/2017 9:00 AM","1344","1389"
"2/12/2017 9:15 AM","2967","2935"
"2/12/2017 9:30 AM","3456","3558"
"2/12/2017 9:45 AM","3672","3780"
"2/12/2017 10:00 AM","3870","3981"
"2/12/2017 10:15 AM","4013","4132"
"2/12/2017 10:30 AM","4223","4342"
"2/12/2017 10:45 AM","4338","4493"
"2/12/2017 11:00 AM","4285","4408"
"2/12/2017 11:15 AM","4570","4698"
"2/12/2017 11:30 AM","4439","4720"
"2/12/2017 11:45 AM","4577","4701"
"2/12/2017 12:00 PM","4476","4648"
"2/12/2017 12:15 PM","4477","4562"
"2/12/2017 12:30 PM","4453","4639"
"2/12/2017 12:45 PM","4552","4700"
"2/12/2017 1:00 PM","4566","4697"
"2/12/2017 1:15 PM","4500","4636"
"2/12/2017 1:30 PM","4320","4450"
"2/12/2017 1:45 PM","4168","4294"
"2/12/2017 2:00 PM","3982","4102"
"2/12/2017 2:15 PM","3776","3890"
"2/12/2017 2:30 PM","3534","3643"
"2/12/2017 2:45 PM","3278","3379"
"2/12/2017 3:00 PM","3015","3113"
"2/12/2017 3:15 PM","2675","2757"
"2/12/2017 3:30 PM","2162","2322"
"2/12/2017 3:45 PM","1782","1860"
"2/12/2017 4:00 PM","1169","1231"
"2/12/2017 4:15 PM","876","908"
"2/12/2017 4:30 PM","582","613"
"2/12/2017 4:45 PM","282","305"
"2/12/2017 5:00 PM","81.5","101"
"2/12/2017 5:15 PM","8.26","26.3"
"2/12/2017 5:30 PM","-16.8","1.22"
"2/12/2017 5:45 PM","-19.4","0"
"2/12/2017 6:00 PM","-19.5","0"
"2/12/2017 6:15 PM","-17.6","0"
"2/12/2017 6:30 PM","-17.2","0"
"2/12/2017 6:45 PM","-17.7","0"
"2/12/2017 7:00 PM","-20.7","0"
"2/12/2017 7:15 PM","-21.6","0"
"2/12/2017 7:30 PM","-19.2","0"
"2/12/2017 7:45 PM","-21.4","0"
"2/12/2017 8:00 PM","-19.7","0"
"2/12/2017 8:15 PM","-19.7","0"
"2/12/2017 8:30 PM","-20","0"
"2/12/2017 8:45 PM","-19","0"
"2/12/2017 9:00 PM","-18.9","0"
"2/12/2017 9:15 PM","-17.2","0"
"2/12/2017 9:30 PM","-16.7","0"
"2/12/2017 9:45 PM","-15.7","0"
"2/12/2017 10:00 PM","-17","0"
"2/12/2017 10:15 PM","-16.6","0"
"2/12/2017 10:30 PM","-17","0"
"2/12/2017 10:45 PM","-17.2","0"
"2/12/2017 11:00 PM","-15.5","0"
"2/12/2017 11:15 PM","-15.1","0"
"2/12/2017 11:30 PM","-15.5","0"
"2/12/2017 11:45 PM","-17.8","0"
