"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"4/21/2017 12:00 AM","-19.8","0"
"4/21/2017 12:15 AM","-19.8","0"
"4/21/2017 12:30 AM","-19","0"
"4/21/2017 12:45 AM","-19.2","0"
"4/21/2017 1:00 AM","-19.5","0"
"4/21/2017 1:15 AM","-19.5","0"
"4/21/2017 1:30 AM","-18.6","0"
"4/21/2017 1:45 AM","-18.2","0"
"4/21/2017 2:00 AM","-17.9","0"
"4/21/2017 2:15 AM","-17.9","0"
"4/21/2017 2:30 AM","-18.2","0"
"4/21/2017 2:45 AM","-19.1","0"
"4/21/2017 3:00 AM","-19.2","0"
"4/21/2017 3:15 AM","-18.9","0"
"4/21/2017 3:30 AM","-17.7","0"
"4/21/2017 3:45 AM","-17.9","0"
"4/21/2017 4:00 AM","-18.7","0"
"4/21/2017 4:15 AM","-19.3","0"
"4/21/2017 4:30 AM","-18.6","0"
"4/21/2017 4:45 AM","-18.9","0"
"4/21/2017 5:00 AM","-18.7","0"
"4/21/2017 5:15 AM","-19.5","0"
"4/21/2017 5:30 AM","-19.6","0"
"4/21/2017 5:45 AM","-19.9","0"
"4/21/2017 6:00 AM","12.9","34.6"
"4/21/2017 6:15 AM","83.1","106"
"4/21/2017 6:30 AM","177","203"
"4/21/2017 6:45 AM","236","262"
"4/21/2017 7:00 AM","294","322"
"4/21/2017 7:15 AM","455","489"
"4/21/2017 7:30 AM","648","690"
"4/21/2017 7:45 AM","830","875"
"4/21/2017 8:00 AM","1123","1174"
"4/21/2017 8:15 AM","1270","1321"
"4/21/2017 8:30 AM","1470","1530"
"4/21/2017 8:45 AM","1815","1893"
"4/21/2017 9:00 AM","1760","1814"
"4/21/2017 9:15 AM","1558","1652"
"4/21/2017 9:30 AM","2402","2444"
"4/21/2017 9:45 AM","2556","2637"
"4/21/2017 10:00 AM","2719","2879"
"4/21/2017 10:15 AM","2573","2627"
"4/21/2017 10:30 AM","2415","2498"
"4/21/2017 10:45 AM","2784","2883"
"4/21/2017 11:00 AM","3126","3233"
"4/21/2017 11:15 AM","3102","3199"
"4/21/2017 11:30 AM","2888","2983"
"4/21/2017 11:45 AM","2899","2990"
"4/21/2017 12:00 PM","2749","2829"
"4/21/2017 12:15 PM","2435","2523"
"4/21/2017 12:30 PM","2308","2393"
"4/21/2017 12:45 PM","2407","2502"
"4/21/2017 1:00 PM","2377","2463"
"4/21/2017 1:15 PM","2418","2500"
"4/21/2017 1:30 PM","2191","2274"
"4/21/2017 1:45 PM","1876","1947"
"4/21/2017 2:00 PM","1752","1819"
"4/21/2017 2:15 PM","1668","1732"
"4/21/2017 2:30 PM","1778","1868"
"4/21/2017 2:45 PM","2468","2565"
"4/21/2017 3:00 PM","2659","2700"
"4/21/2017 3:15 PM","2467","2540"
"4/21/2017 3:30 PM","2286","2398"
"4/21/2017 3:45 PM","1569","1629"
"4/21/2017 4:00 PM","1349","1408"
"4/21/2017 4:15 PM","1428","1491"
"4/21/2017 4:30 PM","1920","2001"
"4/21/2017 4:45 PM","1400","1457"
"4/21/2017 5:00 PM","1273","1331"
"4/21/2017 5:15 PM","1126","1180"
"4/21/2017 5:30 PM","958","1005"
"4/21/2017 5:45 PM","523","555"
"4/21/2017 6:00 PM","541","570"
"4/21/2017 6:15 PM","555","585"
"4/21/2017 6:30 PM","313","337"
"4/21/2017 6:45 PM","175","195"
"4/21/2017 7:00 PM","37.5","58.9"
"4/21/2017 7:15 PM","1.96","22.5"
"4/21/2017 7:30 PM","-15","3.37"
"4/21/2017 7:45 PM","-19.5","0"
"4/21/2017 8:00 PM","-18.5","0"
"4/21/2017 8:15 PM","-17.9","0"
"4/21/2017 8:30 PM","-20.1","0"
"4/21/2017 8:45 PM","-20.4","0"
"4/21/2017 9:00 PM","-20.9","0"
"4/21/2017 9:15 PM","-21","0"
"4/21/2017 9:30 PM","-19.6","0"
"4/21/2017 9:45 PM","-19.8","0"
"4/21/2017 10:00 PM","-18.9","0"
"4/21/2017 10:15 PM","-19.4","0"
"4/21/2017 10:30 PM","-19.4","0"
"4/21/2017 10:45 PM","-19.2","0"
"4/21/2017 11:00 PM","-19","0"
"4/21/2017 11:15 PM","-19.4","0"
"4/21/2017 11:30 PM","-18.4","0"
"4/21/2017 11:45 PM","-18.3","0"
