"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"10/12/2019 12:00 AM","-10.3","0"
"10/12/2019 12:15 AM","-10.3","0"
"10/12/2019 12:30 AM","-10.3","0"
"10/12/2019 12:45 AM","-10.3","0"
"10/12/2019 1:00 AM","-10.3","0"
"10/12/2019 1:15 AM","-10.4","0"
"10/12/2019 1:30 AM","-10.3","0"
"10/12/2019 1:45 AM","-10.3","0"
"10/12/2019 2:00 AM","-10.3","0"
"10/12/2019 2:15 AM","-10.3","0"
"10/12/2019 2:30 AM","-10.3","0"
"10/12/2019 2:45 AM","-10.3","0"
"10/12/2019 3:00 AM","-18.2","0"
"10/12/2019 3:15 AM","-10.9","0"
"10/12/2019 3:30 AM","-12.6","0"
"10/12/2019 3:45 AM","-11.9","0"
"10/12/2019 4:00 AM","-11.6","0"
"10/12/2019 4:15 AM","-12.4","0"
"10/12/2019 4:30 AM","-11.9","0"
"10/12/2019 4:45 AM","-13.1","0"
"10/12/2019 5:00 AM","-15.3","0"
"10/12/2019 5:15 AM","-13.9","0"
"10/12/2019 5:30 AM","-11.6","0"
"10/12/2019 5:45 AM","-14.2","0"
"10/12/2019 6:00 AM","-12.1","0"
"10/12/2019 6:15 AM","-14.1","0"
"10/12/2019 6:30 AM","-13.6","0"
"10/12/2019 6:45 AM","-7.04","8.02"
"10/12/2019 7:00 AM","40.7","56.5"
"10/12/2019 7:15 AM","184","198"
"10/12/2019 7:30 AM","439","451"
"10/12/2019 7:45 AM","800","812"
"10/12/2019 8:00 AM","1184","1194"
"10/12/2019 8:15 AM","1560","1573"
"10/12/2019 8:30 AM","1926","1937"
"10/12/2019 8:45 AM","2274","2288"
"10/12/2019 9:00 AM","2605","2622"
"10/12/2019 9:15 AM","2911","2931"
"10/12/2019 9:30 AM","3207","3230"
"10/12/2019 9:45 AM","3471","3499"
"10/12/2019 10:00 AM","3695","3729"
"10/12/2019 10:15 AM","3907","3945"
"10/12/2019 10:30 AM","4091","4132"
"10/12/2019 10:45 AM","4264","4310"
"10/12/2019 11:00 AM","4382","4433"
"10/12/2019 11:15 AM","4480","4535"
"10/12/2019 11:30 AM","4559","4616"
"10/12/2019 11:45 AM","4630","4687"
"10/12/2019 12:00 PM","4649","4708"
"10/12/2019 12:15 PM","4661","4720"
"10/12/2019 12:30 PM","4660","4715"
"10/12/2019 12:45 PM","4655","4706"
"10/12/2019 1:00 PM","4639","4690"
"10/12/2019 1:15 PM","4570","4622"
"10/12/2019 1:30 PM","4483","4533"
"10/12/2019 1:45 PM","4382","4429"
"10/12/2019 2:00 PM","4238","4283"
"10/12/2019 2:15 PM","4108","4150"
"10/12/2019 2:30 PM","3928","3970"
"10/12/2019 2:45 PM","3739","3776"
"10/12/2019 3:00 PM","3524","3558"
"10/12/2019 3:15 PM","3279","3309"
"10/12/2019 3:30 PM","3021","3046"
"10/12/2019 3:45 PM","2731","2755"
"10/12/2019 4:00 PM","2423","2444"
"10/12/2019 4:15 PM","2095","2113"
"10/12/2019 4:30 PM","1750","1765"
"10/12/2019 4:45 PM","1397","1411"
"10/12/2019 5:00 PM","1042","1055"
"10/12/2019 5:15 PM","651","664"
"10/12/2019 5:30 PM","331","345"
"10/12/2019 5:45 PM","138","152"
"10/12/2019 6:00 PM","36.4","53.3"
"10/12/2019 6:15 PM","-1.56","13.5"
"10/12/2019 6:30 PM","-11.9","0"
"10/12/2019 6:45 PM","-11.4","0"
"10/12/2019 7:00 PM","-11","0"
"10/12/2019 7:15 PM","-11.1","0"
"10/12/2019 7:30 PM","-11.1","0"
"10/12/2019 7:45 PM","-11.1","0"
"10/12/2019 8:00 PM","-11.1","0"
"10/12/2019 8:15 PM","-11.1","0"
"10/12/2019 8:30 PM","-10.8","0"
"10/12/2019 8:45 PM","-10.8","0"
"10/12/2019 9:00 PM","-10.7","0"
"10/12/2019 9:15 PM","-10.2","0"
"10/12/2019 9:30 PM","-10","0"
"10/12/2019 9:45 PM","-10.1","0"
"10/12/2019 10:00 PM","-10.1","0"
"10/12/2019 10:15 PM","-10.1","0"
"10/12/2019 10:30 PM","-10.1","0"
"10/12/2019 10:45 PM","-10","0"
"10/12/2019 11:00 PM","-10","0"
"10/12/2019 11:15 PM","-10.1","0"
"10/12/2019 11:30 PM","-10","0"
"10/12/2019 11:45 PM","-10","0"
