"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"4/25/2018 12:00 AM","-9.75","0"
"4/25/2018 12:15 AM","-9.75","0"
"4/25/2018 12:30 AM","-9.73","0"
"4/25/2018 12:45 AM","-9.87","0"
"4/25/2018 1:00 AM","-9.78","0"
"4/25/2018 1:15 AM","-9.85","0"
"4/25/2018 1:30 AM","-9.8","0"
"4/25/2018 1:45 AM","-9.81","0"
"4/25/2018 2:00 AM","-9.92","0"
"4/25/2018 2:15 AM","-9.78","0"
"4/25/2018 2:30 AM","-9.81","0"
"4/25/2018 2:45 AM","-9.79","0"
"4/25/2018 3:00 AM","-9.85","0"
"4/25/2018 3:15 AM","-9.78","0"
"4/25/2018 3:30 AM","-9.8","0"
"4/25/2018 3:45 AM","-9.76","0"
"4/25/2018 4:00 AM","-9.81","0"
"4/25/2018 4:15 AM","-9.69","0"
"4/25/2018 4:30 AM","-9.78","0"
"4/25/2018 4:45 AM","-9.89","0"
"4/25/2018 5:00 AM","-9.85","0"
"4/25/2018 5:15 AM","-9.77","0"
"4/25/2018 5:30 AM","-10.2","0"
"4/25/2018 5:45 AM","-10.4","0"
"4/25/2018 6:00 AM","7.67","21.5"
"4/25/2018 6:15 AM","64.8","78.7"
"4/25/2018 6:30 AM","142","155"
"4/25/2018 6:45 AM","311","323"
"4/25/2018 7:00 AM","496","509"
"4/25/2018 7:15 AM","733","743"
"4/25/2018 7:30 AM","1142","1158"
"4/25/2018 7:45 AM","1235","1252"
"4/25/2018 8:00 AM","1705","1720"
"4/25/2018 8:15 AM","2074","2093"
"4/25/2018 8:30 AM","2391","2411"
"4/25/2018 8:45 AM","2713","2736"
"4/25/2018 9:00 AM","3021","3049"
"4/25/2018 9:15 AM","3317","3348"
"4/25/2018 9:30 AM","3574","3608"
"4/25/2018 9:45 AM","3812","3858"
"4/25/2018 10:00 AM","4034","4085"
"4/25/2018 10:15 AM","4189","4252"
"4/25/2018 10:30 AM","4380","4430"
"4/25/2018 10:45 AM","3939","4057"
"4/25/2018 11:00 AM","4572","4661"
"4/25/2018 11:15 AM","4544","4621"
"4/25/2018 11:30 AM","4624","4693"
"4/25/2018 11:45 AM","4668","4720"
"4/25/2018 12:00 PM","4257","4323"
"4/25/2018 12:15 PM","4506","4575"
"4/25/2018 12:30 PM","4661","4723"
"4/25/2018 12:45 PM","4671","4726"
"4/25/2018 1:00 PM","4648","4656"
"4/25/2018 1:15 PM","4485","4558"
"4/25/2018 1:30 PM","4346","4401"
"4/25/2018 1:45 PM","4563","4614"
"4/25/2018 2:00 PM","4595","4649"
"4/25/2018 2:15 PM","4552","4611"
"4/25/2018 2:30 PM","4510","4530"
"4/25/2018 2:45 PM","4134","4115"
"4/25/2018 3:00 PM","4125","4162"
"4/25/2018 3:15 PM","4196","4250"
"4/25/2018 3:30 PM","3887","3954"
"4/25/2018 3:45 PM","3636","3694"
"4/25/2018 4:00 PM","3651","3709"
"4/25/2018 4:15 PM","2905","2928"
"4/25/2018 4:30 PM","1627","1653"
"4/25/2018 4:45 PM","1370","1391"
"4/25/2018 5:00 PM","1075","1094"
"4/25/2018 5:15 PM","906","922"
"4/25/2018 5:30 PM","904","922"
"4/25/2018 5:45 PM","866","881"
"4/25/2018 6:00 PM","608","622"
"4/25/2018 6:15 PM","436","450"
"4/25/2018 6:30 PM","356","371"
"4/25/2018 6:45 PM","241","256"
"4/25/2018 7:00 PM","138","151"
"4/25/2018 7:15 PM","51.8","67.5"
"4/25/2018 7:30 PM","6.31","21"
"4/25/2018 7:45 PM","-11.8","0.833"
"4/25/2018 8:00 PM","-11.6","0"
"4/25/2018 8:15 PM","-11.2","0"
"4/25/2018 8:30 PM","-11","0"
"4/25/2018 8:45 PM","-11.1","0"
"4/25/2018 9:00 PM","-11.1","0"
"4/25/2018 9:15 PM","-11.2","0"
"4/25/2018 9:30 PM","-11.2","0"
"4/25/2018 9:45 PM","-10.8","0"
"4/25/2018 10:00 PM","-10.4","0"
"4/25/2018 10:15 PM","-10.1","0"
"4/25/2018 10:30 PM","-9.79","0"
"4/25/2018 10:45 PM","-9.73","0"
"4/25/2018 11:00 PM","-9.75","0"
"4/25/2018 11:15 PM","-9.71","0"
"4/25/2018 11:30 PM","-9.77","0"
"4/25/2018 11:45 PM","-9.87","0"
