"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"9/30/2017 12:00 AM","-14.4","0"
"9/30/2017 12:15 AM","-14.2","0"
"9/30/2017 12:30 AM","-13.9","0"
"9/30/2017 12:45 AM","-13.4","0"
"9/30/2017 1:00 AM","-12.9","0"
"9/30/2017 1:15 AM","-12.3","0"
"9/30/2017 1:30 AM","-12.2","0"
"9/30/2017 1:45 AM","-11.6","0"
"9/30/2017 2:00 AM","-11","0"
"9/30/2017 2:15 AM","-10.1","0"
"9/30/2017 2:30 AM","-9.95","0"
"9/30/2017 2:45 AM","-9.98","0"
"9/30/2017 3:00 AM","-9.92","0"
"9/30/2017 3:15 AM","-10","0"
"9/30/2017 3:30 AM","-9.87","0"
"9/30/2017 3:45 AM","-9.94","0"
"9/30/2017 4:00 AM","-10","0"
"9/30/2017 4:15 AM","-10","0"
"9/30/2017 4:30 AM","-9.98","0"
"9/30/2017 4:45 AM","-10","0"
"9/30/2017 5:00 AM","-10","0"
"9/30/2017 5:15 AM","-9.93","0"
"9/30/2017 5:30 AM","-9.94","0"
"9/30/2017 5:45 AM","-10","0"
"9/30/2017 6:00 AM","-9.84","0"
"9/30/2017 6:15 AM","-10.3","0"
"9/30/2017 6:30 AM","-10.7","0"
"9/30/2017 6:45 AM","13.6","27.5"
"9/30/2017 7:00 AM","107","121"
"9/30/2017 7:15 AM","299","312"
"9/30/2017 7:30 AM","576","586"
"9/30/2017 7:45 AM","898","902"
"9/30/2017 8:00 AM","1232","1243"
"9/30/2017 8:15 AM","1598","1607"
"9/30/2017 8:30 AM","1960","1972"
"9/30/2017 8:45 AM","2301","2315"
"9/30/2017 9:00 AM","2624","2640"
"9/30/2017 9:15 AM","2919","2938"
"9/30/2017 9:30 AM","3185","3208"
"9/30/2017 9:45 AM","3430","3458"
"9/30/2017 10:00 AM","3635","3668"
"9/30/2017 10:15 AM","3798","3841"
"9/30/2017 10:30 AM","3978","4022"
"9/30/2017 10:45 AM","4003","4035"
"9/30/2017 11:00 AM","4244","4285"
"9/30/2017 11:15 AM","4372","4426"
"9/30/2017 11:30 AM","4479","4536"
"9/30/2017 11:45 AM","4523","4580"
"9/30/2017 12:00 PM","4582","4640"
"9/30/2017 12:15 PM","4625","4674"
"9/30/2017 12:30 PM","4624","4663"
"9/30/2017 12:45 PM","4518","4574"
"9/30/2017 1:00 PM","4571","4586"
"9/30/2017 1:15 PM","4548","4605"
"9/30/2017 1:30 PM","4481","4541"
"9/30/2017 1:45 PM","4386","4443"
"9/30/2017 2:00 PM","4283","4338"
"9/30/2017 2:15 PM","4219","4261"
"9/30/2017 2:30 PM","4052","4068"
"9/30/2017 2:45 PM","3882","3910"
"9/30/2017 3:00 PM","3649","3672"
"9/30/2017 3:15 PM","3453","3495"
"9/30/2017 3:30 PM","3180","3217"
"9/30/2017 3:45 PM","2935","2970"
"9/30/2017 4:00 PM","2651","2683"
"9/30/2017 4:15 PM","2358","2384"
"9/30/2017 4:30 PM","2045","2070"
"9/30/2017 4:45 PM","1725","1745"
"9/30/2017 5:00 PM","1425","1444"
"9/30/2017 5:15 PM","1081","1098"
"9/30/2017 5:30 PM","729","746"
"9/30/2017 5:45 PM","420","438"
"9/30/2017 6:00 PM","181","200"
"9/30/2017 6:15 PM","41.5","60"
"9/30/2017 6:30 PM","-2.84","14.9"
"9/30/2017 6:45 PM","-14.4","0.401"
"9/30/2017 7:00 PM","-14.1","0"
"9/30/2017 7:15 PM","-13.9","0"
"9/30/2017 7:30 PM","-14","0"
"9/30/2017 7:45 PM","-14.1","0"
"9/30/2017 8:00 PM","-14.2","0"
"9/30/2017 8:15 PM","-14.2","0"
"9/30/2017 8:30 PM","-14.3","0"
"9/30/2017 8:45 PM","-14.2","0"
"9/30/2017 9:00 PM","-14.2","0"
"9/30/2017 9:15 PM","-14.3","0"
"9/30/2017 9:30 PM","-14.2","0"
"9/30/2017 9:45 PM","-14.3","0"
"9/30/2017 10:00 PM","-14.3","0"
"9/30/2017 10:15 PM","-14.2","0"
"9/30/2017 10:30 PM","-14.1","0"
"9/30/2017 10:45 PM","-14.4","0"
"9/30/2017 11:00 PM","-14.5","0"
"9/30/2017 11:15 PM","-14.5","0"
"9/30/2017 11:30 PM","-14.5","0"
"9/30/2017 11:45 PM","-14.5","0"
