"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"4/23/2019 12:00 AM","-13.3","0"
"4/23/2019 12:15 AM","-13.3","0"
"4/23/2019 12:30 AM","-13","0"
"4/23/2019 12:45 AM","-13","0"
"4/23/2019 1:00 AM","-12.9","0"
"4/23/2019 1:15 AM","-12.6","0"
"4/23/2019 1:30 AM","-12.2","0"
"4/23/2019 1:45 AM","-12","0"
"4/23/2019 2:00 AM","-12","0"
"4/23/2019 2:15 AM","-12","0"
"4/23/2019 2:30 AM","-11.9","0"
"4/23/2019 2:45 AM","-11.6","0"
"4/23/2019 3:00 AM","-11.6","0"
"4/23/2019 3:15 AM","-11.6","0"
"4/23/2019 3:30 AM","-11.5","0"
"4/23/2019 3:45 AM","-11.2","0"
"4/23/2019 4:00 AM","-11.3","0"
"4/23/2019 4:15 AM","-11.3","0"
"4/23/2019 4:30 AM","-11.3","0"
"4/23/2019 4:45 AM","-11","0"
"4/23/2019 5:00 AM","-10.2","0"
"4/23/2019 5:15 AM","-9.82","0"
"4/23/2019 5:30 AM","-10.1","0"
"4/23/2019 5:45 AM","-10.3","0"
"4/23/2019 6:00 AM","-6.88","4.48"
"4/23/2019 6:15 AM","28.6","43.1"
"4/23/2019 6:30 AM","77.2","91.5"
"4/23/2019 6:45 AM","82","96.6"
"4/23/2019 7:00 AM","88.3","102"
"4/23/2019 7:15 AM","160","174"
"4/23/2019 7:30 AM","214","228"
"4/23/2019 7:45 AM","249","263"
"4/23/2019 8:00 AM","310","324"
"4/23/2019 8:15 AM","595","609"
"4/23/2019 8:30 AM","761","773"
"4/23/2019 8:45 AM","838","851"
"4/23/2019 9:00 AM","760","772"
"4/23/2019 9:15 AM","633","645"
"4/23/2019 9:30 AM","691","704"
"4/23/2019 9:45 AM","733","747"
"4/23/2019 10:00 AM","847","861"
"4/23/2019 10:15 AM","957","967"
"4/23/2019 10:30 AM","595","607"
"4/23/2019 10:45 AM","546","558"
"4/23/2019 11:00 AM","569","582"
"4/23/2019 11:15 AM","681","694"
"4/23/2019 11:30 AM","671","683"
"4/23/2019 11:45 AM","605","618"
"4/23/2019 12:00 PM","597","608"
"4/23/2019 12:15 PM","643","657"
"4/23/2019 12:30 PM","762","773"
"4/23/2019 12:45 PM","560","573"
"4/23/2019 1:00 PM","657","668"
"4/23/2019 1:15 PM","637","651"
"4/23/2019 1:30 PM","754","766"
"4/23/2019 1:45 PM","646","656"
"4/23/2019 2:00 PM","650","661"
"4/23/2019 2:15 PM","826","838"
"4/23/2019 2:30 PM","871","888"
"4/23/2019 2:45 PM","1131","1149"
"4/23/2019 3:00 PM","1221","1238"
"4/23/2019 3:15 PM","1774","1794"
"4/23/2019 3:30 PM","1157","1170"
"4/23/2019 3:45 PM","1853","1865"
"4/23/2019 4:00 PM","1105","1120"
"4/23/2019 4:15 PM","1121","1135"
"4/23/2019 4:30 PM","1061","1075"
"4/23/2019 4:45 PM","920","934"
"4/23/2019 5:00 PM","505","518"
"4/23/2019 5:15 PM","639","652"
"4/23/2019 5:30 PM","762","775"
"4/23/2019 5:45 PM","419","432"
"4/23/2019 6:00 PM","282","295"
"4/23/2019 6:15 PM","207","219"
"4/23/2019 6:30 PM","101","116"
"4/23/2019 6:45 PM","55.3","71.6"
"4/23/2019 7:00 PM","15.5","29.9"
"4/23/2019 7:15 PM","-7.64","5.64"
"4/23/2019 7:30 PM","-10.9","0"
"4/23/2019 7:45 PM","-10.9","0"
"4/23/2019 8:00 PM","-10.7","0"
"4/23/2019 8:15 PM","-10.4","0"
"4/23/2019 8:30 PM","-10.4","0"
"4/23/2019 8:45 PM","-10.5","0"
"4/23/2019 9:00 PM","-10.5","0"
"4/23/2019 9:15 PM","-10.5","0"
"4/23/2019 9:30 PM","-10.5","0"
"4/23/2019 9:45 PM","-10.5","0"
"4/23/2019 10:00 PM","-10.5","0"
"4/23/2019 10:15 PM","-10.4","0"
"4/23/2019 10:30 PM","-10.2","0"
"4/23/2019 10:45 PM","-9.8","0"
"4/23/2019 11:00 PM","-9.73","0"
"4/23/2019 11:15 PM","-9.77","0"
"4/23/2019 11:30 PM","-9.74","0"
"4/23/2019 11:45 PM","-9.76","0"
