"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"7/31/2017 12:00 AM","-14","0"
"7/31/2017 12:15 AM","-14.1","0"
"7/31/2017 12:30 AM","-14.1","0"
"7/31/2017 12:45 AM","-14.1","0"
"7/31/2017 1:00 AM","-14.1","0"
"7/31/2017 1:15 AM","-14.2","0"
"7/31/2017 1:30 AM","-14.2","0"
"7/31/2017 1:45 AM","-14.2","0"
"7/31/2017 2:00 AM","-14.2","0"
"7/31/2017 2:15 AM","-14.2","0"
"7/31/2017 2:30 AM","-14.2","0"
"7/31/2017 2:45 AM","-14.1","0"
"7/31/2017 3:00 AM","-14","0"
"7/31/2017 3:15 AM","-14.1","0"
"7/31/2017 3:30 AM","-14","0"
"7/31/2017 3:45 AM","-14.1","0"
"7/31/2017 4:00 AM","-14","0"
"7/31/2017 4:15 AM","-14","0"
"7/31/2017 4:30 AM","-13.9","0"
"7/31/2017 4:45 AM","-13.9","0"
"7/31/2017 5:00 AM","-13.9","0"
"7/31/2017 5:15 AM","-14.2","0"
"7/31/2017 5:30 AM","-14.4","0"
"7/31/2017 5:45 AM","-14.4","0"
"7/31/2017 6:00 AM","11","29.3"
"7/31/2017 6:15 AM","88.4","106"
"7/31/2017 6:30 AM","224","240"
"7/31/2017 6:45 AM","277","291"
"7/31/2017 7:00 AM","302","316"
"7/31/2017 7:15 AM","539","542"
"7/31/2017 7:30 AM","899","913"
"7/31/2017 7:45 AM","1339","1370"
"7/31/2017 8:00 AM","1532","1576"
"7/31/2017 8:15 AM","2014","2040"
"7/31/2017 8:30 AM","2216","2256"
"7/31/2017 8:45 AM","2529","2551"
"7/31/2017 9:00 AM","2756","2792"
"7/31/2017 9:15 AM","2491","2504"
"7/31/2017 9:30 AM","2298","2320"
"7/31/2017 9:45 AM","3100","3163"
"7/31/2017 10:00 AM","3675","3720"
"7/31/2017 10:15 AM","3666","3947"
"7/31/2017 10:30 AM","3937","3978"
"7/31/2017 10:45 AM","3914","3976"
"7/31/2017 11:00 AM","3564","3852"
"7/31/2017 11:15 AM","4118","4232"
"7/31/2017 11:30 AM","4210","4244"
"7/31/2017 11:45 AM","4365","4410"
"7/31/2017 12:00 PM","4380","4441"
"7/31/2017 12:15 PM","4179","4107"
"7/31/2017 12:30 PM","2835","2977"
"7/31/2017 12:45 PM","4067","4092"
"7/31/2017 1:00 PM","3097","3164"
"7/31/2017 1:15 PM","4026","4028"
"7/31/2017 1:30 PM","4267","4208"
"7/31/2017 1:45 PM","4003","3907"
"7/31/2017 2:00 PM","4080","4079"
"7/31/2017 2:15 PM","4301","4329"
"7/31/2017 2:30 PM","3787","3805"
"7/31/2017 2:45 PM","2228","2268"
"7/31/2017 3:00 PM","3968","3897"
"7/31/2017 3:15 PM","3710","3874"
"7/31/2017 3:30 PM","1955","1906"
"7/31/2017 3:45 PM","2545","2589"
"7/31/2017 4:00 PM","3156","3271"
"7/31/2017 4:15 PM","2604","2681"
"7/31/2017 4:30 PM","2224","2279"
"7/31/2017 4:45 PM","2005","2055"
"7/31/2017 5:00 PM","2384","2407"
"7/31/2017 5:15 PM","1081","1094"
"7/31/2017 5:30 PM","1145","1176"
"7/31/2017 5:45 PM","1285","1312"
"7/31/2017 6:00 PM","1001","1022"
"7/31/2017 6:15 PM","662","686"
"7/31/2017 6:30 PM","635","661"
"7/31/2017 6:45 PM","523","550"
"7/31/2017 7:00 PM","364","386"
"7/31/2017 7:15 PM","194","214"
"7/31/2017 7:30 PM","80.4","108"
"7/31/2017 7:45 PM","15","36.4"
"7/31/2017 8:00 PM","-0.104","19.1"
"7/31/2017 8:15 PM","-14.5","0.567"
"7/31/2017 8:30 PM","-14.2","0"
"7/31/2017 8:45 PM","-13.8","0"
"7/31/2017 9:00 PM","-13.8","0"
"7/31/2017 9:15 PM","-13.9","0"
"7/31/2017 9:30 PM","-14","0"
"7/31/2017 9:45 PM","-13.9","0"
"7/31/2017 10:00 PM","-14","0"
"7/31/2017 10:15 PM","-14.1","0"
"7/31/2017 10:30 PM","-14","0"
"7/31/2017 10:45 PM","-14.1","0"
"7/31/2017 11:00 PM","-14","0"
"7/31/2017 11:15 PM","-14","0"
"7/31/2017 11:30 PM","-14","0"
"7/31/2017 11:45 PM","-13.9","0"
