"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"11/9/2018 12:00 AM","-9.84","0"
"11/9/2018 12:15 AM","-9.95","0"
"11/9/2018 12:30 AM","-9.99","0"
"11/9/2018 12:45 AM","-10","0"
"11/9/2018 1:00 AM","-10","0"
"11/9/2018 1:15 AM","-9.99","0"
"11/9/2018 1:30 AM","-10","0"
"11/9/2018 1:45 AM","-10","0"
"11/9/2018 2:00 AM","-9.98","0"
"11/9/2018 2:15 AM","-10","0"
"11/9/2018 2:30 AM","-10.1","0"
"11/9/2018 2:45 AM","-10","0"
"11/9/2018 3:00 AM","-17.4","0"
"11/9/2018 3:15 AM","-10.1","0"
"11/9/2018 3:30 AM","-13.7","0"
"11/9/2018 3:45 AM","-10.5","0"
"11/9/2018 4:00 AM","-16","0"
"11/9/2018 4:15 AM","-11.4","0"
"11/9/2018 4:30 AM","-12.3","0"
"11/9/2018 4:45 AM","-14.6","0"
"11/9/2018 5:00 AM","-11.3","0"
"11/9/2018 5:15 AM","-13.4","0"
"11/9/2018 5:30 AM","-12.7","0"
"11/9/2018 5:45 AM","-15.6","0"
"11/9/2018 6:00 AM","-13.7","0"
"11/9/2018 6:15 AM","-11.3","0"
"11/9/2018 6:30 AM","-11.7","0"
"11/9/2018 6:45 AM","-13.4","0.203"
"11/9/2018 7:00 AM","-10.6","5.09"
"11/9/2018 7:15 AM","10.2","25.6"
"11/9/2018 7:30 AM","43.4","56.9"
"11/9/2018 7:45 AM","50.6","65.2"
"11/9/2018 8:00 AM","62.5","78.7"
"11/9/2018 8:15 AM","63.8","78"
"11/9/2018 8:30 AM","92.8","107"
"11/9/2018 8:45 AM","121","138"
"11/9/2018 9:00 AM","222","237"
"11/9/2018 9:15 AM","201","212"
"11/9/2018 9:30 AM","330","346"
"11/9/2018 9:45 AM","301","317"
"11/9/2018 10:00 AM","396","417"
"11/9/2018 10:15 AM","186","201"
"11/9/2018 10:30 AM","535","547"
"11/9/2018 10:45 AM","364","386"
"11/9/2018 11:00 AM","262","271"
"11/9/2018 11:15 AM","206","215"
"11/9/2018 11:30 AM","279","290"
"11/9/2018 11:45 AM","326","338"
"11/9/2018 12:00 PM","414","429"
"11/9/2018 12:15 PM","565","569"
"11/9/2018 12:30 PM","547","558"
"11/9/2018 12:45 PM","675","683"
"11/9/2018 1:00 PM","1346","1344"
"11/9/2018 1:15 PM","893","887"
"11/9/2018 1:30 PM","802","804"
"11/9/2018 1:45 PM","1723","1762"
"11/9/2018 2:00 PM","2018","2017"
"11/9/2018 2:15 PM","963","985"
"11/9/2018 2:30 PM","496","508"
"11/9/2018 2:45 PM","246","258"
"11/9/2018 3:00 PM","181","195"
"11/9/2018 3:15 PM","177","191"
"11/9/2018 3:30 PM","165","179"
"11/9/2018 3:45 PM","90.4","105"
"11/9/2018 4:00 PM","73","87.2"
"11/9/2018 4:15 PM","36.1","52.7"
"11/9/2018 4:30 PM","32.1","46.3"
"11/9/2018 4:45 PM","-10.6","3.7"
"11/9/2018 5:00 PM","-15.2","0"
"11/9/2018 5:15 PM","-11.5","0"
"11/9/2018 5:30 PM","-10.1","0"
"11/9/2018 5:45 PM","-11.7","0"
"11/9/2018 6:00 PM","-11.4","0"
"11/9/2018 6:15 PM","-12.3","0"
"11/9/2018 6:30 PM","-13.7","0"
"11/9/2018 6:45 PM","-12.7","0"
"11/9/2018 7:00 PM","-11.4","0"
"11/9/2018 7:15 PM","-10.1","0"
"11/9/2018 7:30 PM","-13.2","0"
"11/9/2018 7:45 PM","-14.5","0"
"11/9/2018 8:00 PM","-12.8","0"
"11/9/2018 8:15 PM","-13.8","0"
"11/9/2018 8:30 PM","-17.3","0"
"11/9/2018 8:45 PM","-12.5","0"
"11/9/2018 9:00 PM","-13.9","0"
"11/9/2018 9:15 PM","-11.3","0"
"11/9/2018 9:30 PM","-12.6","0"
"11/9/2018 9:45 PM","-12.7","0"
"11/9/2018 10:00 PM","-10.2","0"
"11/9/2018 10:15 PM","-10.2","0"
"11/9/2018 10:30 PM","-10.3","0"
"11/9/2018 10:45 PM","-10.2","0"
"11/9/2018 11:00 PM","-10.2","0"
"11/9/2018 11:15 PM","-10.3","0"
"11/9/2018 11:30 PM","-10.3","0"
"11/9/2018 11:45 PM","-10.3","0"
