"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"8/6/2019 12:00 AM","-13.4","0"
"8/6/2019 12:15 AM","-13.2","0"
"8/6/2019 12:30 AM","-13.2","0"
"8/6/2019 12:45 AM","-13.3","0"
"8/6/2019 1:00 AM","-13.2","0"
"8/6/2019 1:15 AM","-13.2","0"
"8/6/2019 1:30 AM","-13.2","0"
"8/6/2019 1:45 AM","-13.3","0"
"8/6/2019 2:00 AM","-13.2","0"
"8/6/2019 2:15 AM","-13.3","0"
"8/6/2019 2:30 AM","-13.3","0"
"8/6/2019 2:45 AM","-13.3","0"
"8/6/2019 3:00 AM","-13.3","0"
"8/6/2019 3:15 AM","-13.3","0"
"8/6/2019 3:30 AM","-13.3","0"
"8/6/2019 3:45 AM","-13.3","0"
"8/6/2019 4:00 AM","-13.2","0"
"8/6/2019 4:15 AM","-13.2","0"
"8/6/2019 4:30 AM","-13.3","0"
"8/6/2019 4:45 AM","-13.3","0"
"8/6/2019 5:00 AM","-13.3","0"
"8/6/2019 5:15 AM","-13.2","0"
"8/6/2019 5:30 AM","-13.7","0"
"8/6/2019 5:45 AM","-13.8","0"
"8/6/2019 6:00 AM","1.45","16.5"
"8/6/2019 6:15 AM","56.3","72.8"
"8/6/2019 6:30 AM","102","118"
"8/6/2019 6:45 AM","161","177"
"8/6/2019 7:00 AM","416","431"
"8/6/2019 7:15 AM","518","545"
"8/6/2019 7:30 AM","622","677"
"8/6/2019 7:45 AM","1226","1290"
"8/6/2019 8:00 AM","1546","1573"
"8/6/2019 8:15 AM","1829","1851"
"8/6/2019 8:30 AM","2126","2158"
"8/6/2019 8:45 AM","2475","2504"
"8/6/2019 9:00 AM","2691","2750"
"8/6/2019 9:15 AM","2963","2997"
"8/6/2019 9:30 AM","3205","3244"
"8/6/2019 9:45 AM","3432","3471"
"8/6/2019 10:00 AM","3611","3655"
"8/6/2019 10:15 AM","3842","3888"
"8/6/2019 10:30 AM","3993","4043"
"8/6/2019 10:45 AM","4128","4182"
"8/6/2019 11:00 AM","4268","4325"
"8/6/2019 11:15 AM","4227","4314"
"8/6/2019 11:30 AM","4209","4310"
"8/6/2019 11:45 AM","4545","4598"
"8/6/2019 12:00 PM","4255","4113"
"8/6/2019 12:15 PM","4227","4080"
"8/6/2019 12:30 PM","3531","3582"
"8/6/2019 12:45 PM","4136","4357"
"8/6/2019 1:00 PM","4604","4663"
"8/6/2019 1:15 PM","3760","3841"
"8/6/2019 1:30 PM","3043","3201"
"8/6/2019 1:45 PM","4159","4252"
"8/6/2019 2:00 PM","4375","4440"
"8/6/2019 2:15 PM","3589","3571"
"8/6/2019 2:30 PM","2751","2781"
"8/6/2019 2:45 PM","1273","1316"
"8/6/2019 3:00 PM","1264","1300"
"8/6/2019 3:15 PM","1163","1187"
"8/6/2019 3:30 PM","1811","1883"
"8/6/2019 3:45 PM","3268","3352"
"8/6/2019 4:00 PM","3146","3220"
"8/6/2019 4:15 PM","2951","2963"
"8/6/2019 4:30 PM","1472","1513"
"8/6/2019 4:45 PM","2942","2970"
"8/6/2019 5:00 PM","2466","2482"
"8/6/2019 5:15 PM","2136","2174"
"8/6/2019 5:30 PM","1896","1924"
"8/6/2019 5:45 PM","1415","1431"
"8/6/2019 6:00 PM","1069","1096"
"8/6/2019 6:15 PM","1010","1034"
"8/6/2019 6:30 PM","766","793"
"8/6/2019 6:45 PM","609","636"
"8/6/2019 7:00 PM","223","249"
"8/6/2019 7:15 PM","97.3","122"
"8/6/2019 7:30 PM","45.1","65.3"
"8/6/2019 7:45 PM","13.4","29.7"
"8/6/2019 8:00 PM","-12.6","3.89"
"8/6/2019 8:15 PM","-13.5","0"
"8/6/2019 8:30 PM","-13.2","0"
"8/6/2019 8:45 PM","-13.1","0"
"8/6/2019 9:00 PM","-13.1","0"
"8/6/2019 9:15 PM","-13.2","0"
"8/6/2019 9:30 PM","-13.1","0"
"8/6/2019 9:45 PM","-13.2","0"
"8/6/2019 10:00 PM","-13.3","0"
"8/6/2019 10:15 PM","-13.3","0"
"8/6/2019 10:30 PM","-13.3","0"
"8/6/2019 10:45 PM","-13.3","0"
"8/6/2019 11:00 PM","-13.2","0"
"8/6/2019 11:15 PM","-13.1","0"
"8/6/2019 11:30 PM","-13.2","0"
"8/6/2019 11:45 PM","-13.3","0"
