"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"12/9/2018 12:00 AM","-10.3","0"
"12/9/2018 12:15 AM","-10.3","0"
"12/9/2018 12:30 AM","-10.2","0"
"12/9/2018 12:45 AM","-10.3","0"
"12/9/2018 1:00 AM","-10.3","0"
"12/9/2018 1:15 AM","-10.3","0"
"12/9/2018 1:30 AM","-10.3","0"
"12/9/2018 1:45 AM","-10.3","0"
"12/9/2018 2:00 AM","-10.4","0"
"12/9/2018 2:15 AM","-10.3","0"
"12/9/2018 2:30 AM","-10.3","0"
"12/9/2018 2:45 AM","-10.3","0"
"12/9/2018 3:00 AM","-25.5","0"
"12/9/2018 3:15 AM","-12.9","0"
"12/9/2018 3:30 AM","-14.2","0"
"12/9/2018 3:45 AM","-11.7","0"
"12/9/2018 4:00 AM","-20.3","0"
"12/9/2018 4:15 AM","-16.5","0"
"12/9/2018 4:30 AM","-16.4","0"
"12/9/2018 4:45 AM","-16.4","0"
"12/9/2018 5:00 AM","-15.3","0"
"12/9/2018 5:15 AM","-13.2","0"
"12/9/2018 5:30 AM","-15.9","0"
"12/9/2018 5:45 AM","-13.9","0"
"12/9/2018 6:00 AM","-15.3","0"
"12/9/2018 6:15 AM","-15.6","0"
"12/9/2018 6:30 AM","-13.9","0"
"12/9/2018 6:45 AM","-18","0.828"
"12/9/2018 7:00 AM","-8.56","10.4"
"12/9/2018 7:15 AM","47.2","62.3"
"12/9/2018 7:30 AM","281","298"
"12/9/2018 7:45 AM","482","487"
"12/9/2018 8:00 AM","630","634"
"12/9/2018 8:15 AM","724","739"
"12/9/2018 8:30 AM","831","895"
"12/9/2018 8:45 AM","1013","985"
"12/9/2018 9:00 AM","1120","1104"
"12/9/2018 9:15 AM","1979","2009"
"12/9/2018 9:30 AM","2485","2505"
"12/9/2018 9:45 AM","2755","2775"
"12/9/2018 10:00 AM","2945","2969"
"12/9/2018 10:15 AM","3120","3147"
"12/9/2018 10:30 AM","3263","3289"
"12/9/2018 10:45 AM","3405","3436"
"12/9/2018 11:00 AM","3535","3567"
"12/9/2018 11:15 AM","3621","3659"
"12/9/2018 11:30 AM","3697","3738"
"12/9/2018 11:45 AM","3741","3783"
"12/9/2018 12:00 PM","3740","3782"
"12/9/2018 12:15 PM","3701","3741"
"12/9/2018 12:30 PM","3594","3635"
"12/9/2018 12:45 PM","3439","3479"
"12/9/2018 1:00 PM","3213","3250"
"12/9/2018 1:15 PM","2946","2979"
"12/9/2018 1:30 PM","2654","2682"
"12/9/2018 1:45 PM","2374","2401"
"12/9/2018 2:00 PM","2144","2167"
"12/9/2018 2:15 PM","1939","1961"
"12/9/2018 2:30 PM","1709","1728"
"12/9/2018 2:45 PM","1465","1482"
"12/9/2018 3:00 PM","1219","1233"
"12/9/2018 3:15 PM","868","881"
"12/9/2018 3:30 PM","485","498"
"12/9/2018 3:45 PM","276","288"
"12/9/2018 4:00 PM","88.9","102"
"12/9/2018 4:15 PM","24.5","34.6"
"12/9/2018 4:30 PM","-5.01","8.45"
"12/9/2018 4:45 PM","-12.1","0"
"12/9/2018 5:00 PM","-10.8","0"
"12/9/2018 5:15 PM","-10.3","0"
"12/9/2018 5:30 PM","-10.4","0"
"12/9/2018 5:45 PM","-10.4","0"
"12/9/2018 6:00 PM","-10.4","0"
"12/9/2018 6:15 PM","-10.2","0"
"12/9/2018 6:30 PM","-9.96","0"
"12/9/2018 6:45 PM","-11.1","0"
"12/9/2018 7:00 PM","-9.96","0"
"12/9/2018 7:15 PM","-12.3","0"
"12/9/2018 7:30 PM","-10.3","0"
"12/9/2018 7:45 PM","-14.8","0"
"12/9/2018 8:00 PM","-13.9","0"
"12/9/2018 8:15 PM","-13.8","0"
"12/9/2018 8:30 PM","-11.4","0"
"12/9/2018 8:45 PM","-11.4","0"
"12/9/2018 9:00 PM","-10.1","0"
"12/9/2018 9:15 PM","-12.7","0"
"12/9/2018 9:30 PM","-11.5","0"
"12/9/2018 9:45 PM","-11.4","0"
"12/9/2018 10:00 PM","-10.2","0"
"12/9/2018 10:15 PM","-10.2","0"
"12/9/2018 10:30 PM","-10.2","0"
"12/9/2018 10:45 PM","-10.2","0"
"12/9/2018 11:00 PM","-10.3","0"
"12/9/2018 11:15 PM","-10.3","0"
"12/9/2018 11:30 PM","-10.3","0"
"12/9/2018 11:45 PM","-10.2","0"
