"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"8/30/2018 12:00 AM","-13.5","0"
"8/30/2018 12:15 AM","-13.4","0"
"8/30/2018 12:30 AM","-13.4","0"
"8/30/2018 12:45 AM","-13.3","0"
"8/30/2018 1:00 AM","-13.5","0"
"8/30/2018 1:15 AM","-13.5","0"
"8/30/2018 1:30 AM","-13.4","0"
"8/30/2018 1:45 AM","-13.3","0"
"8/30/2018 2:00 AM","-13.4","0"
"8/30/2018 2:15 AM","-13.5","0"
"8/30/2018 2:30 AM","-13.4","0"
"8/30/2018 2:45 AM","-13.4","0"
"8/30/2018 3:00 AM","-13.4","0"
"8/30/2018 3:15 AM","-13.4","0"
"8/30/2018 3:30 AM","-13.5","0"
"8/30/2018 3:45 AM","-13.4","0"
"8/30/2018 4:00 AM","-13.5","0"
"8/30/2018 4:15 AM","-13.4","0"
"8/30/2018 4:30 AM","-13.4","0"
"8/30/2018 4:45 AM","-13.4","0"
"8/30/2018 5:00 AM","-13.5","0"
"8/30/2018 5:15 AM","-13.6","0"
"8/30/2018 5:30 AM","-13.6","0"
"8/30/2018 5:45 AM","-13.9","0"
"8/30/2018 6:00 AM","-14.2","0"
"8/30/2018 6:15 AM","-8.92","6.26"
"8/30/2018 6:30 AM","33.3","48.7"
"8/30/2018 6:45 AM","69.6","87"
"8/30/2018 7:00 AM","164","180"
"8/30/2018 7:15 AM","295","312"
"8/30/2018 7:30 AM","449","463"
"8/30/2018 7:45 AM","995","1013"
"8/30/2018 8:00 AM","1323","1343"
"8/30/2018 8:15 AM","1594","1613"
"8/30/2018 8:30 AM","1895","1919"
"8/30/2018 8:45 AM","2197","2224"
"8/30/2018 9:00 AM","2504","2535"
"8/30/2018 9:15 AM","2525","2783"
"8/30/2018 9:30 AM","2877","2908"
"8/30/2018 9:45 AM","3238","3282"
"8/30/2018 10:00 AM","3366","3177"
"8/30/2018 10:15 AM","3556","3620"
"8/30/2018 10:30 AM","3812","3877"
"8/30/2018 10:45 AM","3839","3832"
"8/30/2018 11:00 AM","4037","4097"
"8/30/2018 11:15 AM","4147","4206"
"8/30/2018 11:30 AM","4258","4323"
"8/30/2018 11:45 AM","4334","4400"
"8/30/2018 12:00 PM","4372","4438"
"8/30/2018 12:15 PM","4428","4496"
"8/30/2018 12:30 PM","4447","4517"
"8/30/2018 12:45 PM","4463","4535"
"8/30/2018 1:00 PM","4392","4465"
"8/30/2018 1:15 PM","4276","4350"
"8/30/2018 1:30 PM","4327","4398"
"8/30/2018 1:45 PM","4258","4326"
"8/30/2018 2:00 PM","4180","4240"
"8/30/2018 2:15 PM","3929","3970"
"8/30/2018 2:30 PM","3645","3670"
"8/30/2018 2:45 PM","2530","2604"
"8/30/2018 3:00 PM","3386","3425"
"8/30/2018 3:15 PM","3468","3516"
"8/30/2018 3:30 PM","3156","3185"
"8/30/2018 3:45 PM","1721","1722"
"8/30/2018 4:00 PM","2472","2534"
"8/30/2018 4:15 PM","2472","2525"
"8/30/2018 4:30 PM","1751","1765"
"8/30/2018 4:45 PM","1202","1234"
"8/30/2018 5:00 PM","1233","1248"
"8/30/2018 5:15 PM","941","967"
"8/30/2018 5:30 PM","841","864"
"8/30/2018 5:45 PM","717","739"
"8/30/2018 6:00 PM","559","580"
"8/30/2018 6:15 PM","335","356"
"8/30/2018 6:30 PM","194","214"
"8/30/2018 6:45 PM","132","151"
"8/30/2018 7:00 PM","56.8","78"
"8/30/2018 7:15 PM","13.9","31.7"
"8/30/2018 7:30 PM","-5.55","11.7"
"8/30/2018 7:45 PM","-13.7","0"
"8/30/2018 8:00 PM","-13.1","0"
"8/30/2018 8:15 PM","-13.1","0"
"8/30/2018 8:30 PM","-13.1","0"
"8/30/2018 8:45 PM","-13.2","0"
"8/30/2018 9:00 PM","-13.2","0"
"8/30/2018 9:15 PM","-13.3","0"
"8/30/2018 9:30 PM","-13","0"
"8/30/2018 9:45 PM","-13","0"
"8/30/2018 10:00 PM","-13.1","0"
"8/30/2018 10:15 PM","-13","0"
"8/30/2018 10:30 PM","-13.2","0"
"8/30/2018 10:45 PM","-13.1","0"
"8/30/2018 11:00 PM","-13.2","0"
"8/30/2018 11:15 PM","-13.2","0"
"8/30/2018 11:30 PM","-13.2","0"
"8/30/2018 11:45 PM","-13.2","0"
