"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"3/16/2017 12:00 AM","-14.7","0"
"3/16/2017 12:15 AM","-15.1","0"
"3/16/2017 12:30 AM","-15","0"
"3/16/2017 12:45 AM","-14.8","0"
"3/16/2017 1:00 AM","-15","0"
"3/16/2017 1:15 AM","-15.1","0"
"3/16/2017 1:30 AM","-14.9","0"
"3/16/2017 1:45 AM","-15.1","0"
"3/16/2017 2:00 AM","-15","0"
"3/16/2017 2:15 AM","-15.1","0"
"3/16/2017 2:30 AM","-15.3","0"
"3/16/2017 2:45 AM","-15.3","0"
"3/16/2017 3:00 AM","-29","0"
"3/16/2017 3:15 AM","-16.5","0"
"3/16/2017 3:30 AM","-17.8","0"
"3/16/2017 3:45 AM","-18.5","0"
"3/16/2017 4:00 AM","-18.4","0"
"3/16/2017 4:15 AM","-19.3","0"
"3/16/2017 4:30 AM","-18.7","0"
"3/16/2017 4:45 AM","-17.9","0"
"3/16/2017 5:00 AM","-19","0"
"3/16/2017 5:15 AM","-15.4","0"
"3/16/2017 5:30 AM","-18.5","0"
"3/16/2017 5:45 AM","-20.4","0"
"3/16/2017 6:00 AM","-17.8","0"
"3/16/2017 6:15 AM","-20.6","0"
"3/16/2017 6:30 AM","-17.8","0"
"3/16/2017 6:45 AM","-18.9","2"
"3/16/2017 7:00 AM","9.06","31.9"
"3/16/2017 7:15 AM","137","156"
"3/16/2017 7:30 AM","352","377"
"3/16/2017 7:45 AM","623","656"
"3/16/2017 8:00 AM","970","1010"
"3/16/2017 8:15 AM","1336","1384"
"3/16/2017 8:30 AM","1692","1771"
"3/16/2017 8:45 AM","2077","2141"
"3/16/2017 9:00 AM","2429","2503"
"3/16/2017 9:15 AM","2763","2845"
"3/16/2017 9:30 AM","3082","3172"
"3/16/2017 9:45 AM","3389","3484"
"3/16/2017 10:00 AM","3674","3778"
"3/16/2017 10:15 AM","3937","4049"
"3/16/2017 10:30 AM","4176","4298"
"3/16/2017 10:45 AM","4368","4493"
"3/16/2017 11:00 AM","4525","4660"
"3/16/2017 11:15 AM","4591","4728"
"3/16/2017 11:30 AM","4585","4722"
"3/16/2017 11:45 AM","4583","4717"
"3/16/2017 12:00 PM","4582","4718"
"3/16/2017 12:15 PM","4584","4717"
"3/16/2017 12:30 PM","4584","4717"
"3/16/2017 12:45 PM","4582","4717"
"3/16/2017 1:00 PM","4585","4715"
"3/16/2017 1:15 PM","4581","4715"
"3/16/2017 1:30 PM","4580","4714"
"3/16/2017 1:45 PM","4582","4713"
"3/16/2017 2:00 PM","4582","4714"
"3/16/2017 2:15 PM","4581","4718"
"3/16/2017 2:30 PM","4577","4709"
"3/16/2017 2:45 PM","4470","4599"
"3/16/2017 3:00 PM","4264","4389"
"3/16/2017 3:15 PM","4029","4140"
"3/16/2017 3:30 PM","3765","3870"
"3/16/2017 3:45 PM","3565","3694"
"3/16/2017 4:00 PM","3325","3440"
"3/16/2017 4:15 PM","3072","3168"
"3/16/2017 4:30 PM","2711","2792"
"3/16/2017 4:45 PM","2390","2466"
"3/16/2017 5:00 PM","2002","2071"
"3/16/2017 5:15 PM","1648","1704"
"3/16/2017 5:30 PM","672","823"
"3/16/2017 5:45 PM","675","697"
"3/16/2017 6:00 PM","238","262"
"3/16/2017 6:15 PM","218","241"
"3/16/2017 6:30 PM","63.7","81.3"
"3/16/2017 6:45 PM","5.24","23.5"
"3/16/2017 7:00 PM","-14.3","1.85"
"3/16/2017 7:15 PM","-15.6","0"
"3/16/2017 7:30 PM","-15.3","0"
"3/16/2017 7:45 PM","-14.7","0"
"3/16/2017 8:00 PM","-13.9","0"
"3/16/2017 8:15 PM","-14.3","0"
"3/16/2017 8:30 PM","-13.7","0"
"3/16/2017 8:45 PM","-14","0"
"3/16/2017 9:00 PM","-13.5","0"
"3/16/2017 9:15 PM","-14","0"
"3/16/2017 9:30 PM","-13.7","0"
"3/16/2017 9:45 PM","-13.8","0"
"3/16/2017 10:00 PM","-14","0"
"3/16/2017 10:15 PM","-14.5","0"
"3/16/2017 10:30 PM","-14.6","0"
"3/16/2017 10:45 PM","-14.3","0"
"3/16/2017 11:00 PM","-13.8","0"
"3/16/2017 11:15 PM","-13.6","0"
"3/16/2017 11:30 PM","-13.3","0"
"3/16/2017 11:45 PM","-13.3","0"
