"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"8/13/2017 12:00 AM","-14","0"
"8/13/2017 12:15 AM","-14.1","0"
"8/13/2017 12:30 AM","-14.1","0"
"8/13/2017 12:45 AM","-14.1","0"
"8/13/2017 1:00 AM","-14.1","0"
"8/13/2017 1:15 AM","-14.1","0"
"8/13/2017 1:30 AM","-14.1","0"
"8/13/2017 1:45 AM","-14.1","0"
"8/13/2017 2:00 AM","-14.1","0"
"8/13/2017 2:15 AM","-14.1","0"
"8/13/2017 2:30 AM","-14.1","0"
"8/13/2017 2:45 AM","-14.1","0"
"8/13/2017 3:00 AM","-14.1","0"
"8/13/2017 3:15 AM","-14.1","0"
"8/13/2017 3:30 AM","-14.2","0"
"8/13/2017 3:45 AM","-14.2","0"
"8/13/2017 4:00 AM","-14.1","0"
"8/13/2017 4:15 AM","-14.2","0"
"8/13/2017 4:30 AM","-14.2","0"
"8/13/2017 4:45 AM","-14.2","0"
"8/13/2017 5:00 AM","-14.2","0"
"8/13/2017 5:15 AM","-14.2","0"
"8/13/2017 5:30 AM","-14.6","0"
"8/13/2017 5:45 AM","-14.7","0"
"8/13/2017 6:00 AM","3.59","19.1"
"8/13/2017 6:15 AM","46.2","61.4"
"8/13/2017 6:30 AM","104","119"
"8/13/2017 6:45 AM","209","223"
"8/13/2017 7:00 AM","390","404"
"8/13/2017 7:15 AM","627","641"
"8/13/2017 7:30 AM","1016","1042"
"8/13/2017 7:45 AM","1214","1224"
"8/13/2017 8:00 AM","905","916"
"8/13/2017 8:15 AM","1681","1702"
"8/13/2017 8:30 AM","2184","2205"
"8/13/2017 8:45 AM","2518","2543"
"8/13/2017 9:00 AM","2776","2781"
"8/13/2017 9:15 AM","2380","2373"
"8/13/2017 9:30 AM","3241","3262"
"8/13/2017 9:45 AM","3405","3444"
"8/13/2017 10:00 AM","3574","3616"
"8/13/2017 10:15 AM","3733","3778"
"8/13/2017 10:30 AM","3888","3935"
"8/13/2017 10:45 AM","4021","4071"
"8/13/2017 11:00 AM","4138","4189"
"8/13/2017 11:15 AM","4254","4308"
"8/13/2017 11:30 AM","4336","4392"
"8/13/2017 11:45 AM","4408","4453"
"8/13/2017 12:00 PM","4107","4148"
"8/13/2017 12:15 PM","4091","4130"
"8/13/2017 12:30 PM","4029","4087"
"8/13/2017 12:45 PM","4150","4209"
"8/13/2017 1:00 PM","4156","4208"
"8/13/2017 1:15 PM","4113","4172"
"8/13/2017 1:30 PM","4082","4137"
"8/13/2017 1:45 PM","4039","4080"
"8/13/2017 2:00 PM","3551","3602"
"8/13/2017 2:15 PM","3933","3949"
"8/13/2017 2:30 PM","3814","3845"
"8/13/2017 2:45 PM","3592","3583"
"8/13/2017 3:00 PM","3790","3786"
"8/13/2017 3:15 PM","3715","3771"
"8/13/2017 3:30 PM","3429","3474"
"8/13/2017 3:45 PM","3431","3496"
"8/13/2017 4:00 PM","3187","3212"
"8/13/2017 4:15 PM","2712","2801"
"8/13/2017 4:30 PM","2386","2432"
"8/13/2017 4:45 PM","2213","2264"
"8/13/2017 5:00 PM","1700","1755"
"8/13/2017 5:15 PM","1158","1190"
"8/13/2017 5:30 PM","1257","1305"
"8/13/2017 5:45 PM","859","886"
"8/13/2017 6:00 PM","701","722"
"8/13/2017 6:15 PM","647","667"
"8/13/2017 6:30 PM","461","482"
"8/13/2017 6:45 PM","259","279"
"8/13/2017 7:00 PM","163","184"
"8/13/2017 7:15 PM","112","134"
"8/13/2017 7:30 PM","28.4","42.9"
"8/13/2017 7:45 PM","-5.57","12.3"
"8/13/2017 8:00 PM","-14.7","0"
"8/13/2017 8:15 PM","-14.2","0"
"8/13/2017 8:30 PM","-13.9","0"
"8/13/2017 8:45 PM","-13.9","0"
"8/13/2017 9:00 PM","-13.9","0"
"8/13/2017 9:15 PM","-14.1","0"
"8/13/2017 9:30 PM","-14","0"
"8/13/2017 9:45 PM","-13.9","0"
"8/13/2017 10:00 PM","-14","0"
"8/13/2017 10:15 PM","-14","0"
"8/13/2017 10:30 PM","-14","0"
"8/13/2017 10:45 PM","-13.9","0"
"8/13/2017 11:00 PM","-14","0"
"8/13/2017 11:15 PM","-14.1","0"
"8/13/2017 11:30 PM","-14","0"
"8/13/2017 11:45 PM","-14","0"
