"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"1/23/2020 12:00 AM","-10.1","0"
"1/23/2020 12:15 AM","-10.1","0"
"1/23/2020 12:30 AM","-10.2","0"
"1/23/2020 12:45 AM","-10.1","0"
"1/23/2020 1:00 AM","-9.97","0"
"1/23/2020 1:15 AM","-10","0"
"1/23/2020 1:30 AM","-9.99","0"
"1/23/2020 1:45 AM","-9.95","0"
"1/23/2020 2:00 AM","-14.2","0"
"1/23/2020 2:15 AM","-10.8","0"
"1/23/2020 2:30 AM","-10.9","0"
"1/23/2020 2:45 AM","-10.8","0"
"1/23/2020 3:00 AM","-12.1","0"
"1/23/2020 3:15 AM","-10.4","0"
"1/23/2020 3:30 AM","-11.2","0"
"1/23/2020 3:45 AM","-11.8","0"
"1/23/2020 4:00 AM","-20.1","0"
"1/23/2020 4:15 AM","-13.6","0"
"1/23/2020 4:30 AM","-13.6","0"
"1/23/2020 4:45 AM","-11.9","0"
"1/23/2020 5:00 AM","-13.1","0"
"1/23/2020 5:15 AM","-14.7","0"
"1/23/2020 5:30 AM","-11.7","0"
"1/23/2020 5:45 AM","-14.4","0"
"1/23/2020 6:00 AM","-13.1","0"
"1/23/2020 6:15 AM","-12.2","0"
"1/23/2020 6:30 AM","-14","0"
"1/23/2020 6:45 AM","-14.4","0"
"1/23/2020 7:00 AM","-15.3","0"
"1/23/2020 7:15 AM","-11","3.13"
"1/23/2020 7:30 AM","3.83","18.9"
"1/23/2020 7:45 AM","22.8","38.8"
"1/23/2020 8:00 AM","50","64.9"
"1/23/2020 8:15 AM","44.7","59.9"
"1/23/2020 8:30 AM","97.7","113"
"1/23/2020 8:45 AM","232","245"
"1/23/2020 9:00 AM","295","308"
"1/23/2020 9:15 AM","251","266"
"1/23/2020 9:30 AM","237","251"
"1/23/2020 9:45 AM","270","284"
"1/23/2020 10:00 AM","278","294"
"1/23/2020 10:15 AM","320","335"
"1/23/2020 10:30 AM","424","437"
"1/23/2020 10:45 AM","447","462"
"1/23/2020 11:00 AM","350","364"
"1/23/2020 11:15 AM","292","306"
"1/23/2020 11:30 AM","237","249"
"1/23/2020 11:45 AM","224","236"
"1/23/2020 12:00 PM","327","338"
"1/23/2020 12:15 PM","352","369"
"1/23/2020 12:30 PM","598","614"
"1/23/2020 12:45 PM","573","587"
"1/23/2020 1:00 PM","567","582"
"1/23/2020 1:15 PM","473","487"
"1/23/2020 1:30 PM","498","512"
"1/23/2020 1:45 PM","445","459"
"1/23/2020 2:00 PM","537","551"
"1/23/2020 2:15 PM","557","571"
"1/23/2020 2:30 PM","401","414"
"1/23/2020 2:45 PM","332","345"
"1/23/2020 3:00 PM","421","435"
"1/23/2020 3:15 PM","416","428"
"1/23/2020 3:30 PM","232","246"
"1/23/2020 3:45 PM","180","193"
"1/23/2020 4:00 PM","98.5","113"
"1/23/2020 4:15 PM","49.5","64.2"
"1/23/2020 4:30 PM","10.3","26"
"1/23/2020 4:45 PM","-11.5","2.7"
"1/23/2020 5:00 PM","-13.1","0"
"1/23/2020 5:15 PM","-13.6","0"
"1/23/2020 5:30 PM","-12","0"
"1/23/2020 5:45 PM","-11.2","0"
"1/23/2020 6:00 PM","-12.9","0"
"1/23/2020 6:15 PM","-10.7","0"
"1/23/2020 6:30 PM","-12.6","0"
"1/23/2020 6:45 PM","-12.5","0"
"1/23/2020 7:00 PM","-12.1","0"
"1/23/2020 7:15 PM","-10.9","0"
"1/23/2020 7:30 PM","-13","0"
"1/23/2020 7:45 PM","-11.5","0"
"1/23/2020 8:00 PM","-12.8","0"
"1/23/2020 8:15 PM","-12.1","0"
"1/23/2020 8:30 PM","-11.3","0"
"1/23/2020 8:45 PM","-12.4","0"
"1/23/2020 9:00 PM","-11.1","0"
"1/23/2020 9:15 PM","-13","0"
"1/23/2020 9:30 PM","-10.9","0"
"1/23/2020 9:45 PM","-12.6","0"
"1/23/2020 10:00 PM","-10.1","0"
"1/23/2020 10:15 PM","-10.1","0"
"1/23/2020 10:30 PM","-10.1","0"
"1/23/2020 10:45 PM","-10","0"
"1/23/2020 11:00 PM","-10.1","0"
"1/23/2020 11:15 PM","-10.1","0"
"1/23/2020 11:30 PM","-10.1","0"
"1/23/2020 11:45 PM","-10.1","0"
