"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"6/10/2019 12:00 AM","-12.6","0"
"6/10/2019 12:15 AM","-12.6","0"
"6/10/2019 12:30 AM","-12.7","0"
"6/10/2019 12:45 AM","-12.7","0"
"6/10/2019 1:00 AM","-12.7","0"
"6/10/2019 1:15 AM","-12.7","0"
"6/10/2019 1:30 AM","-12.7","0"
"6/10/2019 1:45 AM","-12.7","0"
"6/10/2019 2:00 AM","-12.7","0"
"6/10/2019 2:15 AM","-12.7","0"
"6/10/2019 2:30 AM","-12.7","0"
"6/10/2019 2:45 AM","-12.7","0"
"6/10/2019 3:00 AM","-12.6","0"
"6/10/2019 3:15 AM","-12.6","0"
"6/10/2019 3:30 AM","-12.7","0"
"6/10/2019 3:45 AM","-12.7","0"
"6/10/2019 4:00 AM","-12.8","0"
"6/10/2019 4:15 AM","-12.7","0"
"6/10/2019 4:30 AM","-12.7","0"
"6/10/2019 4:45 AM","-12.8","0"
"6/10/2019 5:00 AM","-13.2","0"
"6/10/2019 5:15 AM","-13.2","0"
"6/10/2019 5:30 AM","12.1","27"
"6/10/2019 5:45 AM","50.3","65.7"
"6/10/2019 6:00 AM","114","130"
"6/10/2019 6:15 AM","191","206"
"6/10/2019 6:30 AM","116","131"
"6/10/2019 6:45 AM","185","200"
"6/10/2019 7:00 AM","377","392"
"6/10/2019 7:15 AM","521","537"
"6/10/2019 7:30 AM","540","562"
"6/10/2019 7:45 AM","903","921"
"6/10/2019 8:00 AM","1231","1226"
"6/10/2019 8:15 AM","724","737"
"6/10/2019 8:30 AM","1002","1013"
"6/10/2019 8:45 AM","1498","1585"
"6/10/2019 9:00 AM","2730","2702"
"6/10/2019 9:15 AM","3034","3113"
"6/10/2019 9:30 AM","3115","3118"
"6/10/2019 9:45 AM","3756","3751"
"6/10/2019 10:00 AM","3944","4035"
"6/10/2019 10:15 AM","4168","4204"
"6/10/2019 10:30 AM","4484","4544"
"6/10/2019 10:45 AM","4634","4696"
"6/10/2019 11:00 AM","4662","4725"
"6/10/2019 11:15 AM","4660","4721"
"6/10/2019 11:30 AM","4659","4722"
"6/10/2019 11:45 AM","4658","4721"
"6/10/2019 12:00 PM","4660","4722"
"6/10/2019 12:15 PM","4656","4719"
"6/10/2019 12:30 PM","4655","4718"
"6/10/2019 12:45 PM","4659","4723"
"6/10/2019 1:00 PM","4652","4717"
"6/10/2019 1:15 PM","4646","4711"
"6/10/2019 1:30 PM","4647","4712"
"6/10/2019 1:45 PM","4648","4712"
"6/10/2019 2:00 PM","4651","4717"
"6/10/2019 2:15 PM","4646","4715"
"6/10/2019 2:30 PM","4555","4622"
"6/10/2019 2:45 PM","4411","4476"
"6/10/2019 3:00 PM","4283","4343"
"6/10/2019 3:15 PM","4100","4156"
"6/10/2019 3:30 PM","3917","3972"
"6/10/2019 3:45 PM","3714","3767"
"6/10/2019 4:00 PM","3478","3526"
"6/10/2019 4:15 PM","3246","3289"
"6/10/2019 4:30 PM","2988","3028"
"6/10/2019 4:45 PM","2692","2729"
"6/10/2019 5:00 PM","2409","2442"
"6/10/2019 5:15 PM","2105","2136"
"6/10/2019 5:30 PM","1785","1813"
"6/10/2019 5:45 PM","1475","1498"
"6/10/2019 6:00 PM","1167","1188"
"6/10/2019 6:15 PM","875","894"
"6/10/2019 6:30 PM","608","627"
"6/10/2019 6:45 PM","387","404"
"6/10/2019 7:00 PM","231","248"
"6/10/2019 7:15 PM","140","158"
"6/10/2019 7:30 PM","93.2","111"
"6/10/2019 7:45 PM","26.8","44.5"
"6/10/2019 8:00 PM","25.2","42.4"
"6/10/2019 8:15 PM","-6.14","10.4"
"6/10/2019 8:30 PM","-13.2","0"
"6/10/2019 8:45 PM","-13.2","0"
"6/10/2019 9:00 PM","-12.7","0"
"6/10/2019 9:15 PM","-12.7","0"
"6/10/2019 9:30 PM","-12.7","0"
"6/10/2019 9:45 PM","-12.8","0"
"6/10/2019 10:00 PM","-12.8","0"
"6/10/2019 10:15 PM","-12.9","0"
"6/10/2019 10:30 PM","-12.8","0"
"6/10/2019 10:45 PM","-12.8","0"
"6/10/2019 11:00 PM","-12.9","0"
"6/10/2019 11:15 PM","-13","0"
"6/10/2019 11:30 PM","-13.1","0"
"6/10/2019 11:45 PM","-13.1","0"
