"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"2/20/2019 12:00 AM","-10.3","0"
"2/20/2019 12:15 AM","-10.2","0"
"2/20/2019 12:30 AM","-10.2","0"
"2/20/2019 12:45 AM","-10.2","0"
"2/20/2019 1:00 AM","-10.2","0"
"2/20/2019 1:15 AM","-10.3","0"
"2/20/2019 1:30 AM","-10.2","0"
"2/20/2019 1:45 AM","-10.2","0"
"2/20/2019 2:00 AM","-10.2","0"
"2/20/2019 2:15 AM","-10.2","0"
"2/20/2019 2:30 AM","-10.2","0"
"2/20/2019 2:45 AM","-10.3","0"
"2/20/2019 3:00 AM","-15.3","0"
"2/20/2019 3:15 AM","-11.9","0"
"2/20/2019 3:30 AM","-12","0"
"2/20/2019 3:45 AM","-12.8","0"
"2/20/2019 4:00 AM","-19.2","0"
"2/20/2019 4:15 AM","-15.2","0"
"2/20/2019 4:30 AM","-13.1","0"
"2/20/2019 4:45 AM","-13.9","0"
"2/20/2019 5:00 AM","-15.1","0"
"2/20/2019 5:15 AM","-15.6","0"
"2/20/2019 5:30 AM","-14.9","0"
"2/20/2019 5:45 AM","-14.9","0"
"2/20/2019 6:00 AM","-12.4","0"
"2/20/2019 6:15 AM","-15","0"
"2/20/2019 6:30 AM","-14.1","0"
"2/20/2019 6:45 AM","-12.8","2.17"
"2/20/2019 7:00 AM","5.44","20.7"
"2/20/2019 7:15 AM","25.5","41"
"2/20/2019 7:30 AM","69.2","83.8"
"2/20/2019 7:45 AM","119","135"
"2/20/2019 8:00 AM","115","128"
"2/20/2019 8:15 AM","119","133"
"2/20/2019 8:30 AM","163","177"
"2/20/2019 8:45 AM","292","306"
"2/20/2019 9:00 AM","284","297"
"2/20/2019 9:15 AM","343","355"
"2/20/2019 9:30 AM","441","456"
"2/20/2019 9:45 AM","593","610"
"2/20/2019 10:00 AM","502","515"
"2/20/2019 10:15 AM","396","405"
"2/20/2019 10:30 AM","572","585"
"2/20/2019 10:45 AM","613","625"
"2/20/2019 11:00 AM","461","472"
"2/20/2019 11:15 AM","434","445"
"2/20/2019 11:30 AM","579","593"
"2/20/2019 11:45 AM","465","478"
"2/20/2019 12:00 PM","530","543"
"2/20/2019 12:15 PM","822","832"
"2/20/2019 12:30 PM","859","870"
"2/20/2019 12:45 PM","671","684"
"2/20/2019 1:00 PM","644","658"
"2/20/2019 1:15 PM","708","720"
"2/20/2019 1:30 PM","900","914"
"2/20/2019 1:45 PM","1013","1032"
"2/20/2019 2:00 PM","1249","1270"
"2/20/2019 2:15 PM","820","831"
"2/20/2019 2:30 PM","827","850"
"2/20/2019 2:45 PM","718","732"
"2/20/2019 3:00 PM","860","870"
"2/20/2019 3:15 PM","521","537"
"2/20/2019 3:30 PM","262","271"
"2/20/2019 3:45 PM","239","252"
"2/20/2019 4:00 PM","136","146"
"2/20/2019 4:15 PM","215","224"
"2/20/2019 4:30 PM","53.5","70.8"
"2/20/2019 4:45 PM","90.6","105"
"2/20/2019 5:00 PM","18.2","32.1"
"2/20/2019 5:15 PM","2.28","16.8"
"2/20/2019 5:30 PM","-12.4","1.92"
"2/20/2019 5:45 PM","-12.1","0"
"2/20/2019 6:00 PM","-13","0"
"2/20/2019 6:15 PM","-12.8","0"
"2/20/2019 6:30 PM","-12.4","0"
"2/20/2019 6:45 PM","-13.6","0"
"2/20/2019 7:00 PM","-12.8","0"
"2/20/2019 7:15 PM","-11.9","0"
"2/20/2019 7:30 PM","-12.8","0"
"2/20/2019 7:45 PM","-12.9","0"
"2/20/2019 8:00 PM","-11.9","0"
"2/20/2019 8:15 PM","-12.4","0"
"2/20/2019 8:30 PM","-12.5","0"
"2/20/2019 8:45 PM","-12.5","0"
"2/20/2019 9:00 PM","-11.8","0"
"2/20/2019 9:15 PM","-12.3","0"
"2/20/2019 9:30 PM","-12.2","0"
"2/20/2019 9:45 PM","-11.7","0"
"2/20/2019 10:00 PM","-10","0"
"2/20/2019 10:15 PM","-10.1","0"
"2/20/2019 10:30 PM","-10.2","0"
"2/20/2019 10:45 PM","-10.2","0"
"2/20/2019 11:00 PM","-10.1","0"
"2/20/2019 11:15 PM","-10.1","0"
"2/20/2019 11:30 PM","-10.1","0"
"2/20/2019 11:45 PM","-10.1","0"
