"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"11/29/2019 12:00 AM","-10.1","0"
"11/29/2019 12:15 AM","-10.1","0"
"11/29/2019 12:30 AM","-10.1","0"
"11/29/2019 12:45 AM","-10","0"
"11/29/2019 1:00 AM","-10","0"
"11/29/2019 1:15 AM","-10","0"
"11/29/2019 1:30 AM","-10.1","0"
"11/29/2019 1:45 AM","-10.1","0"
"11/29/2019 2:00 AM","-17.8","0"
"11/29/2019 2:15 AM","-10","0"
"11/29/2019 2:30 AM","-11.7","0"
"11/29/2019 2:45 AM","-12.1","0"
"11/29/2019 3:00 AM","-11.7","0"
"11/29/2019 3:15 AM","-10.1","0"
"11/29/2019 3:30 AM","-14.7","0"
"11/29/2019 3:45 AM","-11.1","0"
"11/29/2019 4:00 AM","-14.8","0"
"11/29/2019 4:15 AM","-11.7","0"
"11/29/2019 4:30 AM","-13.6","0"
"11/29/2019 4:45 AM","-13","0"
"11/29/2019 5:00 AM","-11.8","0"
"11/29/2019 5:15 AM","-13.2","0"
"11/29/2019 5:30 AM","-11.7","0"
"11/29/2019 5:45 AM","-13.5","0"
"11/29/2019 6:00 AM","-11.8","0"
"11/29/2019 6:15 AM","-13.2","0"
"11/29/2019 6:30 AM","-12.2","0"
"11/29/2019 6:45 AM","-13.3","0.242"
"11/29/2019 7:00 AM","14.6","29"
"11/29/2019 7:15 AM","42.4","57.4"
"11/29/2019 7:30 AM","40.2","53.8"
"11/29/2019 7:45 AM","68","83"
"11/29/2019 8:00 AM","103","117"
"11/29/2019 8:15 AM","132","146"
"11/29/2019 8:30 AM","178","191"
"11/29/2019 8:45 AM","250","262"
"11/29/2019 9:00 AM","349","363"
"11/29/2019 9:15 AM","404","416"
"11/29/2019 9:30 AM","375","388"
"11/29/2019 9:45 AM","542","553"
"11/29/2019 10:00 AM","540","553"
"11/29/2019 10:15 AM","653","665"
"11/29/2019 10:30 AM","688","698"
"11/29/2019 10:45 AM","766","777"
"11/29/2019 11:00 AM","975","984"
"11/29/2019 11:15 AM","961","970"
"11/29/2019 11:30 AM","1291","1313"
"11/29/2019 11:45 AM","1231","1244"
"11/29/2019 12:00 PM","1164","1177"
"11/29/2019 12:15 PM","1014","1026"
"11/29/2019 12:30 PM","852","864"
"11/29/2019 12:45 PM","545","557"
"11/29/2019 1:00 PM","503","515"
"11/29/2019 1:15 PM","463","476"
"11/29/2019 1:30 PM","449","462"
"11/29/2019 1:45 PM","434","447"
"11/29/2019 2:00 PM","337","350"
"11/29/2019 2:15 PM","318","331"
"11/29/2019 2:30 PM","291","303"
"11/29/2019 2:45 PM","281","294"
"11/29/2019 3:00 PM","276","289"
"11/29/2019 3:15 PM","195","207"
"11/29/2019 3:30 PM","120","133"
"11/29/2019 3:45 PM","60.7","75.2"
"11/29/2019 4:00 PM","20.3","33.5"
"11/29/2019 4:15 PM","-7.46","5.61"
"11/29/2019 4:30 PM","-11.9","0"
"11/29/2019 4:45 PM","-11.5","0"
"11/29/2019 5:00 PM","-10.8","0"
"11/29/2019 5:15 PM","-10.5","0"
"11/29/2019 5:30 PM","-11","0"
"11/29/2019 5:45 PM","-11.4","0"
"11/29/2019 6:00 PM","-11","0"
"11/29/2019 6:15 PM","-10.1","0"
"11/29/2019 6:30 PM","-10.1","0"
"11/29/2019 6:45 PM","-10.1","0"
"11/29/2019 7:00 PM","-10","0"
"11/29/2019 7:15 PM","-10.9","0"
"11/29/2019 7:30 PM","-11.7","0"
"11/29/2019 7:45 PM","-12.2","0"
"11/29/2019 8:00 PM","-10.1","0"
"11/29/2019 8:15 PM","-10.5","0"
"11/29/2019 8:30 PM","-10","0"
"11/29/2019 8:45 PM","-10.9","0"
"11/29/2019 9:00 PM","-10.5","0"
"11/29/2019 9:15 PM","-10.5","0"
"11/29/2019 9:30 PM","-11.3","0"
"11/29/2019 9:45 PM","-10.1","0"
"11/29/2019 10:00 PM","-10.1","0"
"11/29/2019 10:15 PM","-10.2","0"
"11/29/2019 10:30 PM","-10.1","0"
"11/29/2019 10:45 PM","-10.1","0"
"11/29/2019 11:00 PM","-10.1","0"
"11/29/2019 11:15 PM","-10.1","0"
"11/29/2019 11:30 PM","-10","0"
"11/29/2019 11:45 PM","-10.2","0"
