"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"2/22/2019 12:00 AM","-10.1","0"
"2/22/2019 12:15 AM","-10.1","0"
"2/22/2019 12:30 AM","-10","0"
"2/22/2019 12:45 AM","-10","0"
"2/22/2019 1:00 AM","-10","0"
"2/22/2019 1:15 AM","-10.1","0"
"2/22/2019 1:30 AM","-10","0"
"2/22/2019 1:45 AM","-10","0"
"2/22/2019 2:00 AM","-10.1","0"
"2/22/2019 2:15 AM","-10.1","0"
"2/22/2019 2:30 AM","-9.99","0"
"2/22/2019 2:45 AM","-10","0"
"2/22/2019 3:00 AM","-14.1","0"
"2/22/2019 3:15 AM","-11.4","0"
"2/22/2019 3:30 AM","-10.3","0"
"2/22/2019 3:45 AM","-13.5","0"
"2/22/2019 4:00 AM","-17.8","0"
"2/22/2019 4:15 AM","-13.9","0"
"2/22/2019 4:30 AM","-13.5","0"
"2/22/2019 4:45 AM","-14.2","0"
"2/22/2019 5:00 AM","-13.3","0"
"2/22/2019 5:15 AM","-13.9","0"
"2/22/2019 5:30 AM","-13.7","0"
"2/22/2019 5:45 AM","-13.3","0"
"2/22/2019 6:00 AM","-14","0"
"2/22/2019 6:15 AM","-13.5","0"
"2/22/2019 6:30 AM","-9.69","5.99"
"2/22/2019 6:45 AM","35.6","52"
"2/22/2019 7:00 AM","138","152"
"2/22/2019 7:15 AM","256","272"
"2/22/2019 7:30 AM","622","637"
"2/22/2019 7:45 AM","1422","1430"
"2/22/2019 8:00 AM","1833","1858"
"2/22/2019 8:15 AM","2215","2234"
"2/22/2019 8:30 AM","2588","2603"
"2/22/2019 8:45 AM","2533","2445"
"2/22/2019 9:00 AM","2609","2601"
"2/22/2019 9:15 AM","2752","2802"
"2/22/2019 9:30 AM","3473","3482"
"2/22/2019 9:45 AM","3092","3089"
"2/22/2019 10:00 AM","2894","3041"
"2/22/2019 10:15 AM","3096","3167"
"2/22/2019 10:30 AM","4488","4553"
"2/22/2019 10:45 AM","4633","4693"
"2/22/2019 11:00 AM","4655","4716"
"2/22/2019 11:15 AM","4252","4356"
"2/22/2019 11:30 AM","4344","4391"
"2/22/2019 11:45 AM","4292","4377"
"2/22/2019 12:00 PM","4485","4524"
"2/22/2019 12:15 PM","4482","4546"
"2/22/2019 12:30 PM","4473","4517"
"2/22/2019 12:45 PM","2350","2378"
"2/22/2019 1:00 PM","2732","2779"
"2/22/2019 1:15 PM","3637","3700"
"2/22/2019 1:30 PM","3827","3892"
"2/22/2019 1:45 PM","4134","4203"
"2/22/2019 2:00 PM","2665","2690"
"2/22/2019 2:15 PM","2121","2145"
"2/22/2019 2:30 PM","1835","1871"
"2/22/2019 2:45 PM","1052","1069"
"2/22/2019 3:00 PM","863","879"
"2/22/2019 3:15 PM","758","771"
"2/22/2019 3:30 PM","599","614"
"2/22/2019 3:45 PM","539","551"
"2/22/2019 4:00 PM","439","452"
"2/22/2019 4:15 PM","323","334"
"2/22/2019 4:30 PM","133","146"
"2/22/2019 4:45 PM","81.7","94.2"
"2/22/2019 5:00 PM","31.4","46"
"2/22/2019 5:15 PM","17.6","30.6"
"2/22/2019 5:30 PM","-9.05","5.01"
"2/22/2019 5:45 PM","-11.4","0.493"
"2/22/2019 6:00 PM","-11.3","0"
"2/22/2019 6:15 PM","-10.4","0"
"2/22/2019 6:30 PM","-10.6","0"
"2/22/2019 6:45 PM","-10.7","0"
"2/22/2019 7:00 PM","-10","0"
"2/22/2019 7:15 PM","-10.4","0"
"2/22/2019 7:30 PM","-10.6","0"
"2/22/2019 7:45 PM","-10.4","0"
"2/22/2019 8:00 PM","-10.3","0"
"2/22/2019 8:15 PM","-11.5","0"
"2/22/2019 8:30 PM","-10.8","0"
"2/22/2019 8:45 PM","-12.2","0"
"2/22/2019 9:00 PM","-10.8","0"
"2/22/2019 9:15 PM","-11.5","0"
"2/22/2019 9:30 PM","-11.7","0"
"2/22/2019 9:45 PM","-11.3","0"
"2/22/2019 10:00 PM","-10","0"
"2/22/2019 10:15 PM","-10.1","0"
"2/22/2019 10:30 PM","-10","0"
"2/22/2019 10:45 PM","-10","0"
"2/22/2019 11:00 PM","-10.1","0"
"2/22/2019 11:15 PM","-10.2","0"
"2/22/2019 11:30 PM","-10.1","0"
"2/22/2019 11:45 PM","-10.1","0"
