"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"4/10/2018 12:00 AM","-11.2","0"
"4/10/2018 12:15 AM","-10","0"
"4/10/2018 12:30 AM","-10","0"
"4/10/2018 12:45 AM","-10","0"
"4/10/2018 1:00 AM","-9.98","0"
"4/10/2018 1:15 AM","-9.93","0"
"4/10/2018 1:30 AM","-9.94","0"
"4/10/2018 1:45 AM","-9.98","0"
"4/10/2018 2:00 AM","-11.2","0"
"4/10/2018 2:15 AM","-9.98","0"
"4/10/2018 2:30 AM","-12.5","0"
"4/10/2018 2:45 AM","-9.99","0"
"4/10/2018 3:00 AM","-11.2","0"
"4/10/2018 3:15 AM","-9.95","0"
"4/10/2018 3:30 AM","-9.93","0"
"4/10/2018 3:45 AM","-11.3","0"
"4/10/2018 4:00 AM","-15.8","0"
"4/10/2018 4:15 AM","-10.6","0"
"4/10/2018 4:30 AM","-11.9","0"
"4/10/2018 4:45 AM","-11.2","0"
"4/10/2018 5:00 AM","-13.8","0"
"4/10/2018 5:15 AM","-13.8","0"
"4/10/2018 5:30 AM","-12.4","0"
"4/10/2018 5:45 AM","-12.8","0"
"4/10/2018 6:00 AM","-15.3","0"
"4/10/2018 6:15 AM","-5.11","9.28"
"4/10/2018 6:30 AM","28.1","44.7"
"4/10/2018 6:45 AM","93.9","108"
"4/10/2018 7:00 AM","193","206"
"4/10/2018 7:15 AM","315","329"
"4/10/2018 7:30 AM","440","454"
"4/10/2018 7:45 AM","529","542"
"4/10/2018 8:00 AM","653","668"
"4/10/2018 8:15 AM","836","847"
"4/10/2018 8:30 AM","1009","1019"
"4/10/2018 8:45 AM","1364","1368"
"4/10/2018 9:00 AM","1550","1560"
"4/10/2018 9:15 AM","1895","1918"
"4/10/2018 9:30 AM","2070","2085"
"4/10/2018 9:45 AM","2047","2062"
"4/10/2018 10:00 AM","2382","2400"
"4/10/2018 10:15 AM","3333","3333"
"4/10/2018 10:30 AM","2694","2696"
"4/10/2018 10:45 AM","1385","1400"
"4/10/2018 11:00 AM","1311","1325"
"4/10/2018 11:15 AM","1586","1607"
"4/10/2018 11:30 AM","1462","1476"
"4/10/2018 11:45 AM","1667","1683"
"4/10/2018 12:00 PM","2320","2340"
"4/10/2018 12:15 PM","2534","2554"
"4/10/2018 12:30 PM","2017","2038"
"4/10/2018 12:45 PM","3238","3242"
"4/10/2018 1:00 PM","2630","2645"
"4/10/2018 1:15 PM","2152","2157"
"4/10/2018 1:30 PM","1899","1915"
"4/10/2018 1:45 PM","1979","2005"
"4/10/2018 2:00 PM","1807","1825"
"4/10/2018 2:15 PM","2395","2415"
"4/10/2018 2:30 PM","1549","1569"
"4/10/2018 2:45 PM","1505","1527"
"4/10/2018 3:00 PM","2619","2603"
"4/10/2018 3:15 PM","1522","1531"
"4/10/2018 3:30 PM","1474","1494"
"4/10/2018 3:45 PM","1290","1306"
"4/10/2018 4:00 PM","1677","1821"
"4/10/2018 4:15 PM","1333","1347"
"4/10/2018 4:30 PM","2944","2928"
"4/10/2018 4:45 PM","1563","1604"
"4/10/2018 5:00 PM","1885","1958"
"4/10/2018 5:15 PM","1395","1409"
"4/10/2018 5:30 PM","1548","1565"
"4/10/2018 5:45 PM","956","962"
"4/10/2018 6:00 PM","578","585"
"4/10/2018 6:15 PM","548","559"
"4/10/2018 6:30 PM","279","291"
"4/10/2018 6:45 PM","166","178"
"4/10/2018 7:00 PM","71","85.6"
"4/10/2018 7:15 PM","14.5","29.2"
"4/10/2018 7:30 PM","-11","2.05"
"4/10/2018 7:45 PM","-11.2","0"
"4/10/2018 8:00 PM","-10.6","0"
"4/10/2018 8:15 PM","-10.8","0"
"4/10/2018 8:30 PM","-10.7","0"
"4/10/2018 8:45 PM","-10.8","0"
"4/10/2018 9:00 PM","-10.8","0"
"4/10/2018 9:15 PM","-10.2","0"
"4/10/2018 9:30 PM","-10.1","0"
"4/10/2018 9:45 PM","-10","0"
"4/10/2018 10:00 PM","-9.97","0"
"4/10/2018 10:15 PM","-10.1","0"
"4/10/2018 10:30 PM","-10","0"
"4/10/2018 10:45 PM","-10.1","0"
"4/10/2018 11:00 PM","-10","0"
"4/10/2018 11:15 PM","-9.98","0"
"4/10/2018 11:30 PM","-11.3","0"
"4/10/2018 11:45 PM","-10","0"
