"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"3/28/2017 12:00 AM","-13.6","0"
"3/28/2017 12:15 AM","-13.6","0"
"3/28/2017 12:30 AM","-13.6","0"
"3/28/2017 12:45 AM","-13.4","0"
"3/28/2017 1:00 AM","-13.3","0"
"3/28/2017 1:15 AM","-13.3","0"
"3/28/2017 1:30 AM","-13.3","0"
"3/28/2017 1:45 AM","-13.5","0"
"3/28/2017 2:00 AM","-13.4","0"
"3/28/2017 2:15 AM","-13.4","0"
"3/28/2017 2:30 AM","-13.2","0"
"3/28/2017 2:45 AM","-13.4","0"
"3/28/2017 3:00 AM","-13.4","0"
"3/28/2017 3:15 AM","-13.5","0"
"3/28/2017 3:30 AM","-13.4","0"
"3/28/2017 3:45 AM","-13.3","0"
"3/28/2017 4:00 AM","-13.3","0"
"3/28/2017 4:15 AM","-13.4","0"
"3/28/2017 4:30 AM","-13.1","0"
"3/28/2017 4:45 AM","-13.4","0"
"3/28/2017 5:00 AM","-13.4","0"
"3/28/2017 5:15 AM","-13.5","0"
"3/28/2017 5:30 AM","-13.3","0"
"3/28/2017 5:45 AM","-13.4","0"
"3/28/2017 6:00 AM","-14.6","0"
"3/28/2017 6:15 AM","-13.7","0"
"3/28/2017 6:30 AM","-16.3","0"
"3/28/2017 6:45 AM","4.59","22.9"
"3/28/2017 7:00 AM","54.3","71.9"
"3/28/2017 7:15 AM","137","156"
"3/28/2017 7:30 AM","250","271"
"3/28/2017 7:45 AM","396","421"
"3/28/2017 8:00 AM","524","553"
"3/28/2017 8:15 AM","673","706"
"3/28/2017 8:30 AM","842","877"
"3/28/2017 8:45 AM","1060","1102"
"3/28/2017 9:00 AM","1435","1481"
"3/28/2017 9:15 AM","2456","2462"
"3/28/2017 9:30 AM","3015","3061"
"3/28/2017 9:45 AM","3342","3441"
"3/28/2017 10:00 AM","3620","3751"
"3/28/2017 10:15 AM","3799","3883"
"3/28/2017 10:30 AM","3144","3248"
"3/28/2017 10:45 AM","3143","3230"
"3/28/2017 11:00 AM","3585","3703"
"3/28/2017 11:15 AM","3603","3728"
"3/28/2017 11:30 AM","3220","3319"
"3/28/2017 11:45 AM","3227","3323"
"3/28/2017 12:00 PM","2937","3032"
"3/28/2017 12:15 PM","2763","2853"
"3/28/2017 12:30 PM","2852","2944"
"3/28/2017 12:45 PM","2812","2902"
"3/28/2017 1:00 PM","3604","3714"
"3/28/2017 1:15 PM","3977","4104"
"3/28/2017 1:30 PM","3533","3638"
"3/28/2017 1:45 PM","3245","3339"
"3/28/2017 2:00 PM","3372","3472"
"3/28/2017 2:15 PM","3921","4053"
"3/28/2017 2:30 PM","3889","3943"
"3/28/2017 2:45 PM","3349","3416"
"3/28/2017 3:00 PM","3364","3417"
"3/28/2017 3:15 PM","2842","2903"
"3/28/2017 3:30 PM","2149","2211"
"3/28/2017 3:45 PM","1977","2040"
"3/28/2017 4:00 PM","1609","1675"
"3/28/2017 4:15 PM","1167","1215"
"3/28/2017 4:30 PM","916","953"
"3/28/2017 4:45 PM","838","876"
"3/28/2017 5:00 PM","589","619"
"3/28/2017 5:15 PM","471","501"
"3/28/2017 5:30 PM","376","401"
"3/28/2017 5:45 PM","283","304"
"3/28/2017 6:00 PM","213","231"
"3/28/2017 6:15 PM","141","158"
"3/28/2017 6:30 PM","72","87.2"
"3/28/2017 6:45 PM","14.2","32.3"
"3/28/2017 7:00 PM","-7.12","8.67"
"3/28/2017 7:15 PM","-14.3","0"
"3/28/2017 7:30 PM","-14.6","0"
"3/28/2017 7:45 PM","-14.1","0"
"3/28/2017 8:00 PM","-14.1","0"
"3/28/2017 8:15 PM","-14.1","0"
"3/28/2017 8:30 PM","-13.9","0"
"3/28/2017 8:45 PM","-14","0"
"3/28/2017 9:00 PM","-13.9","0"
"3/28/2017 9:15 PM","-14","0"
"3/28/2017 9:30 PM","-13.7","0"
"3/28/2017 9:45 PM","-13.5","0"
"3/28/2017 10:00 PM","-13.8","0"
"3/28/2017 10:15 PM","-13.8","0"
"3/28/2017 10:30 PM","-13.6","0"
"3/28/2017 10:45 PM","-13.6","0"
"3/28/2017 11:00 PM","-13.3","0"
"3/28/2017 11:15 PM","-12.9","0"
"3/28/2017 11:30 PM","-13","0"
"3/28/2017 11:45 PM","-12.6","0"
