"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"2/28/2019 12:00 AM","-10.2","0"
"2/28/2019 12:15 AM","-10.2","0"
"2/28/2019 12:30 AM","-10.3","0"
"2/28/2019 12:45 AM","-10.3","0"
"2/28/2019 1:00 AM","-10.3","0"
"2/28/2019 1:15 AM","-10.2","0"
"2/28/2019 1:30 AM","-10.3","0"
"2/28/2019 1:45 AM","-10.2","0"
"2/28/2019 2:00 AM","-10.3","0"
"2/28/2019 2:15 AM","-10.2","0"
"2/28/2019 2:30 AM","-10.2","0"
"2/28/2019 2:45 AM","-10.3","0"
"2/28/2019 3:00 AM","-17.1","0"
"2/28/2019 3:15 AM","-12","0"
"2/28/2019 3:30 AM","-12","0"
"2/28/2019 3:45 AM","-13.4","0"
"2/28/2019 4:00 AM","-24.1","0"
"2/28/2019 4:15 AM","-15.1","0"
"2/28/2019 4:30 AM","-16.1","0"
"2/28/2019 4:45 AM","-15.9","0"
"2/28/2019 5:00 AM","-15.4","0"
"2/28/2019 5:15 AM","-14.4","0"
"2/28/2019 5:30 AM","-16.1","0"
"2/28/2019 5:45 AM","-16.4","0"
"2/28/2019 6:00 AM","-16.8","0"
"2/28/2019 6:15 AM","-15.3","2.68"
"2/28/2019 6:30 AM","3.88","20.1"
"2/28/2019 6:45 AM","39.6","55.3"
"2/28/2019 7:00 AM","89.8","105"
"2/28/2019 7:15 AM","118","133"
"2/28/2019 7:30 AM","301","316"
"2/28/2019 7:45 AM","509","524"
"2/28/2019 8:00 AM","691","708"
"2/28/2019 8:15 AM","856","868"
"2/28/2019 8:30 AM","768","780"
"2/28/2019 8:45 AM","804","819"
"2/28/2019 9:00 AM","853","867"
"2/28/2019 9:15 AM","885","898"
"2/28/2019 9:30 AM","873","886"
"2/28/2019 9:45 AM","828","841"
"2/28/2019 10:00 AM","1556","1574"
"2/28/2019 10:15 AM","1989","2001"
"2/28/2019 10:30 AM","1971","1985"
"2/28/2019 10:45 AM","2161","2191"
"2/28/2019 11:00 AM","2136","2154"
"2/28/2019 11:15 AM","3763","3838"
"2/28/2019 11:30 AM","3255","3349"
"2/28/2019 11:45 AM","2098","2100"
"2/28/2019 12:00 PM","1893","1907"
"2/28/2019 12:15 PM","1420","1433"
"2/28/2019 12:30 PM","1463","1478"
"2/28/2019 12:45 PM","1637","1652"
"2/28/2019 1:00 PM","2620","2648"
"2/28/2019 1:15 PM","2468","2489"
"2/28/2019 1:30 PM","1780","1794"
"2/28/2019 1:45 PM","1380","1394"
"2/28/2019 2:00 PM","1200","1212"
"2/28/2019 2:15 PM","1014","1027"
"2/28/2019 2:30 PM","787","799"
"2/28/2019 2:45 PM","588","599"
"2/28/2019 3:00 PM","517","530"
"2/28/2019 3:15 PM","638","649"
"2/28/2019 3:30 PM","729","741"
"2/28/2019 3:45 PM","495","505"
"2/28/2019 4:00 PM","403","414"
"2/28/2019 4:15 PM","445","455"
"2/28/2019 4:30 PM","231","242"
"2/28/2019 4:45 PM","165","177"
"2/28/2019 5:00 PM","128","139"
"2/28/2019 5:15 PM","18.5","33.4"
"2/28/2019 5:30 PM","17.3","32.5"
"2/28/2019 5:45 PM","-12.4","0.377"
"2/28/2019 6:00 PM","-13.7","0"
"2/28/2019 6:15 PM","-11.3","0"
"2/28/2019 6:30 PM","-10.8","0"
"2/28/2019 6:45 PM","-11.3","0"
"2/28/2019 7:00 PM","-12.1","0"
"2/28/2019 7:15 PM","-10.4","0"
"2/28/2019 7:30 PM","-12.3","0"
"2/28/2019 7:45 PM","-10.6","0"
"2/28/2019 8:00 PM","-11.3","0"
"2/28/2019 8:15 PM","-12.9","0"
"2/28/2019 8:30 PM","-11.3","0"
"2/28/2019 8:45 PM","-12.5","0"
"2/28/2019 9:00 PM","-11.7","0"
"2/28/2019 9:15 PM","-10.5","0"
"2/28/2019 9:30 PM","-12","0"
"2/28/2019 9:45 PM","-10.7","0"
"2/28/2019 10:00 PM","-10.1","0"
"2/28/2019 10:15 PM","-10.1","0"
"2/28/2019 10:30 PM","-10.2","0"
"2/28/2019 10:45 PM","-10.1","0"
"2/28/2019 11:00 PM","-10.1","0"
"2/28/2019 11:15 PM","-10.2","0"
"2/28/2019 11:30 PM","-10.2","0"
"2/28/2019 11:45 PM","-10.1","0"
