"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"4/25/2019 12:00 AM","-10.1","0"
"4/25/2019 12:15 AM","-10.1","0"
"4/25/2019 12:30 AM","-10.1","0"
"4/25/2019 12:45 AM","-10.1","0"
"4/25/2019 1:00 AM","-10.1","0"
"4/25/2019 1:15 AM","-9.79","0"
"4/25/2019 1:30 AM","-9.74","0"
"4/25/2019 1:45 AM","-9.77","0"
"4/25/2019 2:00 AM","-9.68","0"
"4/25/2019 2:15 AM","-9.75","0"
"4/25/2019 2:30 AM","-9.69","0"
"4/25/2019 2:45 AM","-9.73","0"
"4/25/2019 3:00 AM","-9.7","0"
"4/25/2019 3:15 AM","-9.71","0"
"4/25/2019 3:30 AM","-9.67","0"
"4/25/2019 3:45 AM","-9.62","0"
"4/25/2019 4:00 AM","-9.6","0"
"4/25/2019 4:15 AM","-9.53","0"
"4/25/2019 4:30 AM","-9.53","0"
"4/25/2019 4:45 AM","-9.54","0"
"4/25/2019 5:00 AM","-9.54","0"
"4/25/2019 5:15 AM","-9.56","0"
"4/25/2019 5:30 AM","-9.87","0"
"4/25/2019 5:45 AM","-10.1","0"
"4/25/2019 6:00 AM","-9.7","0.843"
"4/25/2019 6:15 AM","22.6","35.7"
"4/25/2019 6:30 AM","65.4","79.1"
"4/25/2019 6:45 AM","80.8","94.4"
"4/25/2019 7:00 AM","117","131"
"4/25/2019 7:15 AM","151","164"
"4/25/2019 7:30 AM","183","196"
"4/25/2019 7:45 AM","397","411"
"4/25/2019 8:00 AM","719","726"
"4/25/2019 8:15 AM","682","695"
"4/25/2019 8:30 AM","921","925"
"4/25/2019 8:45 AM","642","655"
"4/25/2019 9:00 AM","390","402"
"4/25/2019 9:15 AM","323","336"
"4/25/2019 9:30 AM","444","458"
"4/25/2019 9:45 AM","428","441"
"4/25/2019 10:00 AM","783","796"
"4/25/2019 10:15 AM","896","909"
"4/25/2019 10:30 AM","795","808"
"4/25/2019 10:45 AM","634","646"
"4/25/2019 11:00 AM","654","667"
"4/25/2019 11:15 AM","580","592"
"4/25/2019 11:30 AM","488","501"
"4/25/2019 11:45 AM","649","662"
"4/25/2019 12:00 PM","414","426"
"4/25/2019 12:15 PM","439","452"
"4/25/2019 12:30 PM","389","401"
"4/25/2019 12:45 PM","363","376"
"4/25/2019 1:00 PM","307","319"
"4/25/2019 1:15 PM","257","270"
"4/25/2019 1:30 PM","339","351"
"4/25/2019 1:45 PM","392","406"
"4/25/2019 2:00 PM","530","542"
"4/25/2019 2:15 PM","474","486"
"4/25/2019 2:30 PM","475","487"
"4/25/2019 2:45 PM","439","452"
"4/25/2019 3:00 PM","450","462"
"4/25/2019 3:15 PM","375","388"
"4/25/2019 3:30 PM","396","408"
"4/25/2019 3:45 PM","225","237"
"4/25/2019 4:00 PM","188","201"
"4/25/2019 4:15 PM","194","206"
"4/25/2019 4:30 PM","223","235"
"4/25/2019 4:45 PM","280","292"
"4/25/2019 5:00 PM","313","326"
"4/25/2019 5:15 PM","519","532"
"4/25/2019 5:30 PM","259","271"
"4/25/2019 5:45 PM","165","178"
"4/25/2019 6:00 PM","86.9","99"
"4/25/2019 6:15 PM","61.6","75.7"
"4/25/2019 6:30 PM","60","73.7"
"4/25/2019 6:45 PM","47.5","61.4"
"4/25/2019 7:00 PM","13.4","26.6"
"4/25/2019 7:15 PM","1.28","14.6"
"4/25/2019 7:30 PM","-1.19","12.1"
"4/25/2019 7:45 PM","-10.6","0"
"4/25/2019 8:00 PM","-10.1","0"
"4/25/2019 8:15 PM","-9.65","0"
"4/25/2019 8:30 PM","-9.68","0"
"4/25/2019 8:45 PM","-9.71","0"
"4/25/2019 9:00 PM","-9.71","0"
"4/25/2019 9:15 PM","-9.62","0"
"4/25/2019 9:30 PM","-9.64","0"
"4/25/2019 9:45 PM","-9.62","0"
"4/25/2019 10:00 PM","-9.66","0"
"4/25/2019 10:15 PM","-9.71","0"
"4/25/2019 10:30 PM","-9.69","0"
"4/25/2019 10:45 PM","-9.63","0"
"4/25/2019 11:00 PM","-9.63","0"
"4/25/2019 11:15 PM","-9.69","0"
"4/25/2019 11:30 PM","-9.75","0"
"4/25/2019 11:45 PM","-9.82","0"
