"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"8/13/2018 12:00 AM","-14","0"
"8/13/2018 12:15 AM","-14","0"
"8/13/2018 12:30 AM","-14","0"
"8/13/2018 12:45 AM","-14.1","0"
"8/13/2018 1:00 AM","-14","0"
"8/13/2018 1:15 AM","-14","0"
"8/13/2018 1:30 AM","-14","0"
"8/13/2018 1:45 AM","-14","0"
"8/13/2018 2:00 AM","-14","0"
"8/13/2018 2:15 AM","-13.9","0"
"8/13/2018 2:30 AM","-14","0"
"8/13/2018 2:45 AM","-13.9","0"
"8/13/2018 3:00 AM","-14","0"
"8/13/2018 3:15 AM","-14.1","0"
"8/13/2018 3:30 AM","-14.1","0"
"8/13/2018 3:45 AM","-13.9","0"
"8/13/2018 4:00 AM","-14","0"
"8/13/2018 4:15 AM","-13.9","0"
"8/13/2018 4:30 AM","-13.8","0"
"8/13/2018 4:45 AM","-13.8","0"
"8/13/2018 5:00 AM","-13.8","0"
"8/13/2018 5:15 AM","-13.8","0"
"8/13/2018 5:30 AM","-14.2","0"
"8/13/2018 5:45 AM","-14.4","0"
"8/13/2018 6:00 AM","-8.9","6.53"
"8/13/2018 6:15 AM","43","60.3"
"8/13/2018 6:30 AM","128","145"
"8/13/2018 6:45 AM","254","270"
"8/13/2018 7:00 AM","388","403"
"8/13/2018 7:15 AM","611","630"
"8/13/2018 7:30 AM","833","849"
"8/13/2018 7:45 AM","875","890"
"8/13/2018 8:00 AM","709","700"
"8/13/2018 8:15 AM","1231","1293"
"8/13/2018 8:30 AM","1803","1847"
"8/13/2018 8:45 AM","2116","2161"
"8/13/2018 9:00 AM","2434","2471"
"8/13/2018 9:15 AM","2572","2612"
"8/13/2018 9:30 AM","2782","2820"
"8/13/2018 9:45 AM","2754","2749"
"8/13/2018 10:00 AM","3250","3282"
"8/13/2018 10:15 AM","3388","3437"
"8/13/2018 10:30 AM","3588","3646"
"8/13/2018 10:45 AM","3749","3807"
"8/13/2018 11:00 AM","3913","3979"
"8/13/2018 11:15 AM","4000","4061"
"8/13/2018 11:30 AM","4136","4203"
"8/13/2018 11:45 AM","4227","4293"
"8/13/2018 12:00 PM","4268","4337"
"8/13/2018 12:15 PM","4268","4339"
"8/13/2018 12:30 PM","4317","4386"
"8/13/2018 12:45 PM","3813","3919"
"8/13/2018 1:00 PM","3868","3895"
"8/13/2018 1:15 PM","2977","3004"
"8/13/2018 1:30 PM","2823","2890"
"8/13/2018 1:45 PM","4282","4300"
"8/13/2018 2:00 PM","2690","2746"
"8/13/2018 2:15 PM","4064","4129"
"8/13/2018 2:30 PM","3931","3993"
"8/13/2018 2:45 PM","3826","3889"
"8/13/2018 3:00 PM","3665","3723"
"8/13/2018 3:15 PM","3512","3563"
"8/13/2018 3:30 PM","3321","3376"
"8/13/2018 3:45 PM","3103","3173"
"8/13/2018 4:00 PM","2924","2972"
"8/13/2018 4:15 PM","2673","2702"
"8/13/2018 4:30 PM","2141","2173"
"8/13/2018 4:45 PM","2033","2054"
"8/13/2018 5:00 PM","1925","1966"
"8/13/2018 5:15 PM","1798","1832"
"8/13/2018 5:30 PM","1230","1254"
"8/13/2018 5:45 PM","644","674"
"8/13/2018 6:00 PM","575","598"
"8/13/2018 6:15 PM","367","394"
"8/13/2018 6:30 PM","289","317"
"8/13/2018 6:45 PM","218","241"
"8/13/2018 7:00 PM","153","175"
"8/13/2018 7:15 PM","63.9","85.3"
"8/13/2018 7:30 PM","15.6","35.5"
"8/13/2018 7:45 PM","-10.4","7.4"
"8/13/2018 8:00 PM","-13.8","0"
"8/13/2018 8:15 PM","-13.8","0"
"8/13/2018 8:30 PM","-13.6","0"
"8/13/2018 8:45 PM","-13.5","0"
"8/13/2018 9:00 PM","-13.7","0"
"8/13/2018 9:15 PM","-13.6","0"
"8/13/2018 9:30 PM","-13.7","0"
"8/13/2018 9:45 PM","-13.8","0"
"8/13/2018 10:00 PM","-13.8","0"
"8/13/2018 10:15 PM","-13.9","0"
"8/13/2018 10:30 PM","-13.9","0"
"8/13/2018 10:45 PM","-13.9","0"
"8/13/2018 11:00 PM","-13.9","0"
"8/13/2018 11:15 PM","-13.9","0"
"8/13/2018 11:30 PM","-13.9","0"
"8/13/2018 11:45 PM","-13.9","0"
