"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"3/27/2017 12:00 AM","-13.4","0"
"3/27/2017 12:15 AM","-13.3","0"
"3/27/2017 12:30 AM","-13.8","0"
"3/27/2017 12:45 AM","-13.6","0"
"3/27/2017 1:00 AM","-13.7","0"
"3/27/2017 1:15 AM","-13.6","0"
"3/27/2017 1:30 AM","-13.5","0"
"3/27/2017 1:45 AM","-13.8","0"
"3/27/2017 2:00 AM","-13.5","0"
"3/27/2017 2:15 AM","-13.7","0"
"3/27/2017 2:30 AM","-13.3","0"
"3/27/2017 2:45 AM","-13.8","0"
"3/27/2017 3:00 AM","-13.6","0"
"3/27/2017 3:15 AM","-13.7","0"
"3/27/2017 3:30 AM","-13.4","0"
"3/27/2017 3:45 AM","-13.6","0"
"3/27/2017 4:00 AM","-13.5","0"
"3/27/2017 4:15 AM","-13.6","0"
"3/27/2017 4:30 AM","-13.8","0"
"3/27/2017 4:45 AM","-13.5","0"
"3/27/2017 5:00 AM","-13.2","0"
"3/27/2017 5:15 AM","-13.1","0"
"3/27/2017 5:30 AM","-13.3","0"
"3/27/2017 5:45 AM","-13.3","0"
"3/27/2017 6:00 AM","-13.4","0"
"3/27/2017 6:15 AM","-14.5","0"
"3/27/2017 6:30 AM","-11.3","3.61"
"3/27/2017 6:45 AM","10.3","27.6"
"3/27/2017 7:00 AM","92.4","111"
"3/27/2017 7:15 AM","200","221"
"3/27/2017 7:30 AM","425","455"
"3/27/2017 7:45 AM","653","647"
"3/27/2017 8:00 AM","476","502"
"3/27/2017 8:15 AM","579","608"
"3/27/2017 8:30 AM","591","622"
"3/27/2017 8:45 AM","675","708"
"3/27/2017 9:00 AM","597","626"
"3/27/2017 9:15 AM","553","582"
"3/27/2017 9:30 AM","577","606"
"3/27/2017 9:45 AM","453","479"
"3/27/2017 10:00 AM","360","385"
"3/27/2017 10:15 AM","735","771"
"3/27/2017 10:30 AM","1611","1652"
"3/27/2017 10:45 AM","2018","2097"
"3/27/2017 11:00 AM","2850","2938"
"3/27/2017 11:15 AM","3456","3578"
"3/27/2017 11:30 AM","3894","4012"
"3/27/2017 11:45 AM","2820","2913"
"3/27/2017 12:00 PM","2978","2964"
"3/27/2017 12:15 PM","1274","1319"
"3/27/2017 12:30 PM","642","674"
"3/27/2017 12:45 PM","565","595"
"3/27/2017 1:00 PM","1071","1119"
"3/27/2017 1:15 PM","2308","2372"
"3/27/2017 1:30 PM","2193","2239"
"3/27/2017 1:45 PM","1645","1704"
"3/27/2017 2:00 PM","1463","1521"
"3/27/2017 2:15 PM","1908","1978"
"3/27/2017 2:30 PM","1631","1689"
"3/27/2017 2:45 PM","1506","1566"
"3/27/2017 3:00 PM","955","997"
"3/27/2017 3:15 PM","584","616"
"3/27/2017 3:30 PM","519","552"
"3/27/2017 3:45 PM","660","695"
"3/27/2017 4:00 PM","889","934"
"3/27/2017 4:15 PM","789","823"
"3/27/2017 4:30 PM","427","457"
"3/27/2017 4:45 PM","302","326"
"3/27/2017 5:00 PM","377","402"
"3/27/2017 5:15 PM","354","378"
"3/27/2017 5:30 PM","195","213"
"3/27/2017 5:45 PM","133","151"
"3/27/2017 6:00 PM","76.5","93.5"
"3/27/2017 6:15 PM","17.9","36.1"
"3/27/2017 6:30 PM","-5.42","10.2"
"3/27/2017 6:45 PM","-1.97","14.8"
"3/27/2017 7:00 PM","-14.3","0"
"3/27/2017 7:15 PM","-14.5","0"
"3/27/2017 7:30 PM","-14.6","0"
"3/27/2017 7:45 PM","-14.1","0"
"3/27/2017 8:00 PM","-14.1","0"
"3/27/2017 8:15 PM","-13.7","0"
"3/27/2017 8:30 PM","-14","0"
"3/27/2017 8:45 PM","-13.8","0"
"3/27/2017 9:00 PM","-13.6","0"
"3/27/2017 9:15 PM","-13.9","0"
"3/27/2017 9:30 PM","-13.7","0"
"3/27/2017 9:45 PM","-13.7","0"
"3/27/2017 10:00 PM","-13.8","0"
"3/27/2017 10:15 PM","-14","0"
"3/27/2017 10:30 PM","-14.3","0"
"3/27/2017 10:45 PM","-14.3","0"
"3/27/2017 11:00 PM","-14","0"
"3/27/2017 11:15 PM","-14.1","0"
"3/27/2017 11:30 PM","-13.5","0"
"3/27/2017 11:45 PM","-13.7","0"
