"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"1/21/2018 12:00 AM","null","0"
"1/21/2018 12:15 AM","null","0"
"1/21/2018 12:30 AM","null","0"
"1/21/2018 12:45 AM","null","0"
"1/21/2018 1:00 AM","null","0"
"1/21/2018 1:15 AM","null","0"
"1/21/2018 1:30 AM","null","0"
"1/21/2018 1:45 AM","null","0"
"1/21/2018 2:00 AM","null","0"
"1/21/2018 2:15 AM","null","0"
"1/21/2018 2:30 AM","null","0"
"1/21/2018 2:45 AM","null","0"
"1/21/2018 3:00 AM","null","0"
"1/21/2018 3:15 AM","null","0"
"1/21/2018 3:30 AM","null","0"
"1/21/2018 3:45 AM","null","0"
"1/21/2018 4:00 AM","null","0"
"1/21/2018 4:15 AM","null","0"
"1/21/2018 4:30 AM","null","0"
"1/21/2018 4:45 AM","null","0"
"1/21/2018 5:00 AM","null","0"
"1/21/2018 5:15 AM","null","0"
"1/21/2018 5:30 AM","null","0"
"1/21/2018 5:45 AM","null","0"
"1/21/2018 6:00 AM","null","0"
"1/21/2018 6:15 AM","null","0"
"1/21/2018 6:30 AM","null","0"
"1/21/2018 6:45 AM","null","0"
"1/21/2018 7:00 AM","null","0"
"1/21/2018 7:15 AM","null","0.503"
"1/21/2018 7:30 AM","null","10.8"
"1/21/2018 7:45 AM","null","29.4"
"1/21/2018 8:00 AM","null","48.1"
"1/21/2018 8:15 AM","null","58"
"1/21/2018 8:30 AM","null","55.1"
"1/21/2018 8:45 AM","null","56.7"
"1/21/2018 9:00 AM","null","66.5"
"1/21/2018 9:15 AM","null","57.3"
"1/21/2018 9:30 AM","null","107"
"1/21/2018 9:45 AM","null","140"
"1/21/2018 10:00 AM","null","240"
"1/21/2018 10:15 AM","null","477"
"1/21/2018 10:30 AM","null","478"
"1/21/2018 10:45 AM","null","418"
"1/21/2018 11:00 AM","null","354"
"1/21/2018 11:15 AM","null","249"
"1/21/2018 11:30 AM","null","367"
"1/21/2018 11:45 AM","null","349"
"1/21/2018 12:00 PM","null","369"
"1/21/2018 12:15 PM","null","354"
"1/21/2018 12:30 PM","null","350"
"1/21/2018 12:45 PM","null","346"
"1/21/2018 1:00 PM","null","356"
"1/21/2018 1:15 PM","null","299"
"1/21/2018 1:30 PM","null","357"
"1/21/2018 1:45 PM","null","349"
"1/21/2018 2:00 PM","null","289"
"1/21/2018 2:15 PM","null","320"
"1/21/2018 2:30 PM","null","233"
"1/21/2018 2:45 PM","null","201"
"1/21/2018 3:00 PM","null","155"
"1/21/2018 3:15 PM","null","149"
"1/21/2018 3:30 PM","null","105"
"1/21/2018 3:45 PM","null","114"
"1/21/2018 4:00 PM","null","102"
"1/21/2018 4:15 PM","null","48.9"
"1/21/2018 4:30 PM","null","14.5"
"1/21/2018 4:45 PM","null","0.712"
"1/21/2018 5:00 PM","null","0"
"1/21/2018 5:15 PM","null","0"
"1/21/2018 5:30 PM","null","0"
"1/21/2018 5:45 PM","null","0"
"1/21/2018 6:00 PM","null","0"
"1/21/2018 6:15 PM","null","0"
"1/21/2018 6:30 PM","null","0"
"1/21/2018 6:45 PM","null","0"
"1/21/2018 7:00 PM","null","0"
"1/21/2018 7:15 PM","null","0"
"1/21/2018 7:30 PM","null","0"
"1/21/2018 7:45 PM","null","0"
"1/21/2018 8:00 PM","null","0"
"1/21/2018 8:15 PM","null","0"
"1/21/2018 8:30 PM","null","0"
"1/21/2018 8:45 PM","null","0"
"1/21/2018 9:00 PM","null","0"
"1/21/2018 9:15 PM","null","0"
"1/21/2018 9:30 PM","null","0"
"1/21/2018 9:45 PM","null","0"
"1/21/2018 10:00 PM","null","0"
"1/21/2018 10:15 PM","null","0"
"1/21/2018 10:30 PM","null","0"
"1/21/2018 10:45 PM","null","0"
"1/21/2018 11:00 PM","null","0"
"1/21/2018 11:15 PM","null","0"
"1/21/2018 11:30 PM","null","0"
"1/21/2018 11:45 PM","null","0"
