"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"5/8/2018 12:00 AM","-13.8","0"
"5/8/2018 12:15 AM","-13.8","0"
"5/8/2018 12:30 AM","-13.9","0"
"5/8/2018 12:45 AM","-13.9","0"
"5/8/2018 1:00 AM","-13.7","0"
"5/8/2018 1:15 AM","-13","0"
"5/8/2018 1:30 AM","-12.6","0"
"5/8/2018 1:45 AM","-12.7","0"
"5/8/2018 2:00 AM","-12.7","0"
"5/8/2018 2:15 AM","-12.7","0"
"5/8/2018 2:30 AM","-12.8","0"
"5/8/2018 2:45 AM","-12.8","0"
"5/8/2018 3:00 AM","-12.7","0"
"5/8/2018 3:15 AM","-12.4","0"
"5/8/2018 3:30 AM","-12","0"
"5/8/2018 3:45 AM","-12","0"
"5/8/2018 4:00 AM","-11.8","0"
"5/8/2018 4:15 AM","-11.4","0"
"5/8/2018 4:30 AM","-10.7","0"
"5/8/2018 4:45 AM","-10.5","0"
"5/8/2018 5:00 AM","-9.56","0"
"5/8/2018 5:15 AM","-10.2","0"
"5/8/2018 5:30 AM","-8.93","1.83"
"5/8/2018 5:45 AM","14.9","28.6"
"5/8/2018 6:00 AM","62.7","76.1"
"5/8/2018 6:15 AM","121","134"
"5/8/2018 6:30 AM","218","231"
"5/8/2018 6:45 AM","371","384"
"5/8/2018 7:00 AM","589","602"
"5/8/2018 7:15 AM","846","861"
"5/8/2018 7:30 AM","1156","1171"
"5/8/2018 7:45 AM","1478","1492"
"5/8/2018 8:00 AM","1802","1817"
"5/8/2018 8:15 AM","2114","2130"
"5/8/2018 8:30 AM","2414","2434"
"5/8/2018 8:45 AM","2693","2717"
"5/8/2018 9:00 AM","2957","2983"
"5/8/2018 9:15 AM","3195","3229"
"5/8/2018 9:30 AM","3415","3456"
"5/8/2018 9:45 AM","3623","3667"
"5/8/2018 10:00 AM","3799","3846"
"5/8/2018 10:15 AM","3956","4006"
"5/8/2018 10:30 AM","4100","4152"
"5/8/2018 10:45 AM","4229","4285"
"5/8/2018 11:00 AM","4343","4403"
"5/8/2018 11:15 AM","4434","4496"
"5/8/2018 11:30 AM","4516","4580"
"5/8/2018 11:45 AM","4558","4615"
"5/8/2018 12:00 PM","4578","4647"
"5/8/2018 12:15 PM","4584","4647"
"5/8/2018 12:30 PM","4264","4321"
"5/8/2018 12:45 PM","4261","4317"
"5/8/2018 1:00 PM","4246","4309"
"5/8/2018 1:15 PM","4195","4261"
"5/8/2018 1:30 PM","4114","4178"
"5/8/2018 1:45 PM","4115","4185"
"5/8/2018 2:00 PM","4159","4233"
"5/8/2018 2:15 PM","3925","3985"
"5/8/2018 2:30 PM","3810","3868"
"5/8/2018 2:45 PM","3711","3758"
"5/8/2018 3:00 PM","3658","3700"
"5/8/2018 3:15 PM","3664","3705"
"5/8/2018 3:30 PM","3650","3700"
"5/8/2018 3:45 PM","3532","3578"
"5/8/2018 4:00 PM","3203","3246"
"5/8/2018 4:15 PM","3052","3094"
"5/8/2018 4:30 PM","2694","2740"
"5/8/2018 4:45 PM","2347","2374"
"5/8/2018 5:00 PM","1995","2027"
"5/8/2018 5:15 PM","1650","1678"
"5/8/2018 5:30 PM","1540","1565"
"5/8/2018 5:45 PM","1090","1116"
"5/8/2018 6:00 PM","717","731"
"5/8/2018 6:15 PM","511","531"
"5/8/2018 6:30 PM","357","375"
"5/8/2018 6:45 PM","226","245"
"5/8/2018 7:00 PM","153","172"
"5/8/2018 7:15 PM","90.1","110"
"5/8/2018 7:30 PM","15.7","28.5"
"5/8/2018 7:45 PM","-5.85","12.8"
"5/8/2018 8:00 PM","-13.9","0"
"5/8/2018 8:15 PM","-13.9","0"
"5/8/2018 8:30 PM","-13.4","0"
"5/8/2018 8:45 PM","-13.4","0"
"5/8/2018 9:00 PM","-13.5","0"
"5/8/2018 9:15 PM","-13.5","0"
"5/8/2018 9:30 PM","-13.6","0"
"5/8/2018 9:45 PM","-13.6","0"
"5/8/2018 10:00 PM","-13.7","0"
"5/8/2018 10:15 PM","-13.8","0"
"5/8/2018 10:30 PM","-13.8","0"
"5/8/2018 10:45 PM","-13.8","0"
"5/8/2018 11:00 PM","-13.7","0"
"5/8/2018 11:15 PM","-13.8","0"
"5/8/2018 11:30 PM","-13.7","0"
"5/8/2018 11:45 PM","-13.8","0"
