"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"4/5/2020 12:00 AM","-10.3","0"
"4/5/2020 12:15 AM","-10.2","0"
"4/5/2020 12:30 AM","-10.2","0"
"4/5/2020 12:45 AM","-10","0"
"4/5/2020 1:00 AM","-9.99","0"
"4/5/2020 1:15 AM","-9.95","0"
"4/5/2020 1:30 AM","-9.99","0"
"4/5/2020 1:45 AM","-9.93","0"
"4/5/2020 2:00 AM","-10","0"
"4/5/2020 2:15 AM","-9.91","0"
"4/5/2020 2:30 AM","-9.9","0"
"4/5/2020 2:45 AM","-10","0"
"4/5/2020 3:00 AM","-12.5","0"
"4/5/2020 3:15 AM","-9.97","0"
"4/5/2020 3:30 AM","-10","0"
"4/5/2020 3:45 AM","-10.8","0"
"4/5/2020 4:00 AM","-13.1","0"
"4/5/2020 4:15 AM","-10.3","0"
"4/5/2020 4:30 AM","-11.3","0"
"4/5/2020 4:45 AM","-10.3","0"
"4/5/2020 5:00 AM","-15.6","0"
"4/5/2020 5:15 AM","-10","0"
"4/5/2020 5:30 AM","-12.1","0"
"4/5/2020 5:45 AM","-12.1","0"
"4/5/2020 6:00 AM","-11.3","0"
"4/5/2020 6:15 AM","-13.3","1.09"
"4/5/2020 6:30 AM","8.18","23.1"
"4/5/2020 6:45 AM","89.1","104"
"4/5/2020 7:00 AM","144","159"
"4/5/2020 7:15 AM","144","157"
"4/5/2020 7:30 AM","378","393"
"4/5/2020 7:45 AM","590","601"
"4/5/2020 8:00 AM","656","670"
"4/5/2020 8:15 AM","1272","1277"
"4/5/2020 8:30 AM","1705","1756"
"4/5/2020 8:45 AM","2393","2425"
"4/5/2020 9:00 AM","2593","2624"
"4/5/2020 9:15 AM","2874","2962"
"4/5/2020 9:30 AM","3276","3326"
"4/5/2020 9:45 AM","3667","3745"
"4/5/2020 10:00 AM","3960","4025"
"4/5/2020 10:15 AM","4164","4230"
"4/5/2020 10:30 AM","4357","4428"
"4/5/2020 10:45 AM","4503","4578"
"4/5/2020 11:00 AM","4576","4651"
"4/5/2020 11:15 AM","4609","4685"
"4/5/2020 11:30 AM","4620","4696"
"4/5/2020 11:45 AM","4631","4709"
"4/5/2020 12:00 PM","4631","4711"
"4/5/2020 12:15 PM","4632","4710"
"4/5/2020 12:30 PM","4631","4710"
"4/5/2020 12:45 PM","4631","4712"
"4/5/2020 1:00 PM","4629","4712"
"4/5/2020 1:15 PM","4630","4712"
"4/5/2020 1:30 PM","4639","4711"
"4/5/2020 1:45 PM","4639","4701"
"4/5/2020 2:00 PM","4606","4670"
"4/5/2020 2:15 PM","4565","4628"
"4/5/2020 2:30 PM","4484","4545"
"4/5/2020 2:45 PM","4327","4387"
"4/5/2020 3:00 PM","4155","4212"
"4/5/2020 3:15 PM","3964","4020"
"4/5/2020 3:30 PM","3733","3784"
"4/5/2020 3:45 PM","3533","3564"
"4/5/2020 4:00 PM","3291","3332"
"4/5/2020 4:15 PM","3020","3059"
"4/5/2020 4:30 PM","2729","2763"
"4/5/2020 4:45 PM","2419","2444"
"4/5/2020 5:00 PM","2076","2099"
"4/5/2020 5:15 PM","1747","1767"
"4/5/2020 5:30 PM","1383","1400"
"4/5/2020 5:45 PM","1059","1078"
"4/5/2020 6:00 PM","740","758"
"4/5/2020 6:15 PM","453","471"
"4/5/2020 6:30 PM","232","251"
"4/5/2020 6:45 PM","99.7","120"
"4/5/2020 7:00 PM","27.2","47.2"
"4/5/2020 7:15 PM","-0.522","17.5"
"4/5/2020 7:30 PM","-15","0.244"
"4/5/2020 7:45 PM","-14.3","0"
"4/5/2020 8:00 PM","-13.9","0"
"4/5/2020 8:15 PM","-14","0"
"4/5/2020 8:30 PM","-14.1","0"
"4/5/2020 8:45 PM","-14","0"
"4/5/2020 9:00 PM","-14","0"
"4/5/2020 9:15 PM","-13.9","0"
"4/5/2020 9:30 PM","-14","0"
"4/5/2020 9:45 PM","-13.7","0"
"4/5/2020 10:00 PM","-13.5","0"
"4/5/2020 10:15 PM","-13.5","0"
"4/5/2020 10:30 PM","-13.6","0"
"4/5/2020 10:45 PM","-13.6","0"
"4/5/2020 11:00 PM","-13.6","0"
"4/5/2020 11:15 PM","-13.6","0"
"4/5/2020 11:30 PM","-13.3","0"
"4/5/2020 11:45 PM","-11.7","0"
