"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"1/9/2017 12:00 AM","-15.8","0"
"1/9/2017 12:15 AM","-15.9","0"
"1/9/2017 12:30 AM","-16.5","0"
"1/9/2017 12:45 AM","-16.5","0"
"1/9/2017 1:00 AM","-15.4","0"
"1/9/2017 1:15 AM","-16.5","0"
"1/9/2017 1:30 AM","-15.2","0"
"1/9/2017 1:45 AM","-14.9","0"
"1/9/2017 2:00 AM","-36.9","0"
"1/9/2017 2:15 AM","-22.9","0"
"1/9/2017 2:30 AM","-19.7","0"
"1/9/2017 2:45 AM","-22.7","0"
"1/9/2017 3:00 AM","-22.2","0"
"1/9/2017 3:15 AM","-21.3","0"
"1/9/2017 3:30 AM","-19.3","0"
"1/9/2017 3:45 AM","-22.3","0"
"1/9/2017 4:00 AM","-22.4","0"
"1/9/2017 4:15 AM","-21.8","0"
"1/9/2017 4:30 AM","-21.9","0"
"1/9/2017 4:45 AM","-19.2","0"
"1/9/2017 5:00 AM","-23.7","0"
"1/9/2017 5:15 AM","-20.1","0"
"1/9/2017 5:30 AM","-19.6","0"
"1/9/2017 5:45 AM","-22.8","0"
"1/9/2017 6:00 AM","-23.7","0"
"1/9/2017 6:15 AM","-21.9","0"
"1/9/2017 6:30 AM","-24.5","0"
"1/9/2017 6:45 AM","-24","0"
"1/9/2017 7:00 AM","-14.6","8.54"
"1/9/2017 7:15 AM","15.1","38.4"
"1/9/2017 7:30 AM","90.1","113"
"1/9/2017 7:45 AM","146","171"
"1/9/2017 8:00 AM","497","533"
"1/9/2017 8:15 AM","670","703"
"1/9/2017 8:30 AM","687","722"
"1/9/2017 8:45 AM","875","903"
"1/9/2017 9:00 AM","1095","1143"
"1/9/2017 9:15 AM","1269","1343"
"1/9/2017 9:30 AM","1360","1400"
"1/9/2017 9:45 AM","1168","1238"
"1/9/2017 10:00 AM","1341","1382"
"1/9/2017 10:15 AM","1237","1285"
"1/9/2017 10:30 AM","1399","1442"
"1/9/2017 10:45 AM","2156","2218"
"1/9/2017 11:00 AM","2547","2602"
"1/9/2017 11:15 AM","1979","2036"
"1/9/2017 11:30 AM","1367","1422"
"1/9/2017 11:45 AM","1375","1428"
"1/9/2017 12:00 PM","1695","1767"
"1/9/2017 12:15 PM","1642","1719"
"1/9/2017 12:30 PM","1261","1310"
"1/9/2017 12:45 PM","944","984"
"1/9/2017 1:00 PM","885","924"
"1/9/2017 1:15 PM","673","705"
"1/9/2017 1:30 PM","558","590"
"1/9/2017 1:45 PM","525","554"
"1/9/2017 2:00 PM","561","591"
"1/9/2017 2:15 PM","560","591"
"1/9/2017 2:30 PM","548","579"
"1/9/2017 2:45 PM","550","577"
"1/9/2017 3:00 PM","743","785"
"1/9/2017 3:15 PM","766","814"
"1/9/2017 3:30 PM","501","539"
"1/9/2017 3:45 PM","310","333"
"1/9/2017 4:00 PM","94.1","110"
"1/9/2017 4:15 PM","30.2","48.8"
"1/9/2017 4:30 PM","-6.5","14.9"
"1/9/2017 4:45 PM","-18.1","0"
"1/9/2017 5:00 PM","-18.2","0"
"1/9/2017 5:15 PM","-19.7","0"
"1/9/2017 5:30 PM","-20.4","0"
"1/9/2017 5:45 PM","-22.9","0"
"1/9/2017 6:00 PM","-21.6","0"
"1/9/2017 6:15 PM","-20.6","0"
"1/9/2017 6:30 PM","-22.6","0"
"1/9/2017 6:45 PM","-17.5","0"
"1/9/2017 7:00 PM","-18.1","0"
"1/9/2017 7:15 PM","-14.2","0"
"1/9/2017 7:30 PM","-18.7","0"
"1/9/2017 7:45 PM","-21.3","0"
"1/9/2017 8:00 PM","-19.6","0"
"1/9/2017 8:15 PM","-18.7","0"
"1/9/2017 8:30 PM","-18.7","0"
"1/9/2017 8:45 PM","-17.5","0"
"1/9/2017 9:00 PM","-17.4","0"
"1/9/2017 9:15 PM","-17.7","0"
"1/9/2017 9:30 PM","-17","0"
"1/9/2017 9:45 PM","-16.5","0"
"1/9/2017 10:00 PM","-14.8","0"
"1/9/2017 10:15 PM","-14.1","0"
"1/9/2017 10:30 PM","-15.2","0"
"1/9/2017 10:45 PM","-16.4","0"
"1/9/2017 11:00 PM","-17.7","0"
"1/9/2017 11:15 PM","-15.6","0"
"1/9/2017 11:30 PM","-17.1","0"
"1/9/2017 11:45 PM","-16","0"
