"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"2/18/2018 12:00 AM","-11.1","null"
"2/18/2018 12:15 AM","-13","null"
"2/18/2018 12:30 AM","-10.9","null"
"2/18/2018 12:45 AM","-10.5","null"
"2/18/2018 1:00 AM","-11.6","null"
"2/18/2018 1:15 AM","-11.4","null"
"2/18/2018 1:30 AM","-11.6","null"
"2/18/2018 1:45 AM","-10.7","null"
"2/18/2018 2:00 AM","-11.9","null"
"2/18/2018 2:15 AM","-11.3","null"
"2/18/2018 2:30 AM","-12.5","null"
"2/18/2018 2:45 AM","-13.3","null"
"2/18/2018 3:00 AM","-18.1","null"
"2/18/2018 3:15 AM","-10.4","null"
"2/18/2018 3:30 AM","-13.6","null"
"2/18/2018 3:45 AM","-11.9","null"
"2/18/2018 4:00 AM","-18","null"
"2/18/2018 4:15 AM","-15","null"
"2/18/2018 4:30 AM","-13.5","0"
"2/18/2018 4:45 AM","-15.5","0"
"2/18/2018 5:00 AM","-13.3","0"
"2/18/2018 5:15 AM","-14.4","0"
"2/18/2018 5:30 AM","-16","0"
"2/18/2018 5:45 AM","-15.9","0"
"2/18/2018 6:00 AM","-15.2","0"
"2/18/2018 6:15 AM","-12.7","1.45"
"2/18/2018 6:30 AM","1.53","16.4"
"2/18/2018 6:45 AM","35.4","50.9"
"2/18/2018 7:00 AM","97.4","97.3"
"2/18/2018 7:15 AM","206","102"
"2/18/2018 7:30 AM","342","null"
"2/18/2018 7:45 AM","538","null"
"2/18/2018 8:00 AM","771","null"
"2/18/2018 8:15 AM","894","null"
"2/18/2018 8:30 AM","1318","null"
"2/18/2018 8:45 AM","1635","null"
"2/18/2018 9:00 AM","1679","null"
"2/18/2018 9:15 AM","1481","null"
"2/18/2018 9:30 AM","1692","null"
"2/18/2018 9:45 AM","1861","null"
"2/18/2018 10:00 AM","2130","null"
"2/18/2018 10:15 AM","2420","null"
"2/18/2018 10:30 AM","2203","null"
"2/18/2018 10:45 AM","2352","null"
"2/18/2018 11:00 AM","2210","null"
"2/18/2018 11:15 AM","2073","null"
"2/18/2018 11:30 AM","2577","null"
"2/18/2018 11:45 AM","2733","null"
"2/18/2018 12:00 PM","2897","null"
"2/18/2018 12:15 PM","2967","null"
"2/18/2018 12:30 PM","2825","null"
"2/18/2018 12:45 PM","2738","null"
"2/18/2018 1:00 PM","2623","null"
"2/18/2018 1:15 PM","2289","null"
"2/18/2018 1:30 PM","1832","null"
"2/18/2018 1:45 PM","2204","null"
"2/18/2018 2:00 PM","2092","null"
"2/18/2018 2:15 PM","2152","null"
"2/18/2018 2:30 PM","2016","null"
"2/18/2018 2:45 PM","1560","null"
"2/18/2018 3:00 PM","1397","null"
"2/18/2018 3:15 PM","1071","null"
"2/18/2018 3:30 PM","780","null"
"2/18/2018 3:45 PM","895","null"
"2/18/2018 4:00 PM","654","null"
"2/18/2018 4:15 PM","396","null"
"2/18/2018 4:30 PM","249","null"
"2/18/2018 4:45 PM","179","null"
"2/18/2018 5:00 PM","74.2","null"
"2/18/2018 5:15 PM","13.8","null"
"2/18/2018 5:30 PM","-2.11","null"
"2/18/2018 5:45 PM","-10.7","null"
"2/18/2018 6:00 PM","-10.5","null"
"2/18/2018 6:15 PM","-10.8","null"
"2/18/2018 6:30 PM","-9.6","null"
"2/18/2018 6:45 PM","-8.01","null"
"2/18/2018 7:00 PM","-10.3","null"
"2/18/2018 7:15 PM","-8.81","null"
"2/18/2018 7:30 PM","-11.8","null"
"2/18/2018 7:45 PM","-8.1","null"
"2/18/2018 8:00 PM","-12.5","null"
"2/18/2018 8:15 PM","-10.2","null"
"2/18/2018 8:30 PM","-8.14","null"
"2/18/2018 8:45 PM","-8.07","null"
"2/18/2018 9:00 PM","-8.09","null"
"2/18/2018 9:15 PM","-8.09","null"
"2/18/2018 9:30 PM","-8.13","null"
"2/18/2018 9:45 PM","-9.94","null"
"2/18/2018 10:00 PM","-10.5","null"
"2/18/2018 10:15 PM","-8.94","null"
"2/18/2018 10:30 PM","-9.4","null"
"2/18/2018 10:45 PM","-10.2","null"
"2/18/2018 11:00 PM","-8.1","null"
"2/18/2018 11:15 PM","-10.2","null"
"2/18/2018 11:30 PM","-8.09","null"
"2/18/2018 11:45 PM","-8.12","null"
