"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"4/29/2017 12:00 AM","-18.5","0"
"4/29/2017 12:15 AM","-19.3","0"
"4/29/2017 12:30 AM","-17.7","0"
"4/29/2017 12:45 AM","-16.5","0"
"4/29/2017 1:00 AM","-17.6","0"
"4/29/2017 1:15 AM","-17.1","0"
"4/29/2017 1:30 AM","-16.9","0"
"4/29/2017 1:45 AM","-16.5","0"
"4/29/2017 2:00 AM","-17.6","0"
"4/29/2017 2:15 AM","-16.9","0"
"4/29/2017 2:30 AM","-16.6","0"
"4/29/2017 2:45 AM","-16.6","0"
"4/29/2017 3:00 AM","-17.1","0"
"4/29/2017 3:15 AM","-16.5","0"
"4/29/2017 3:30 AM","-16.2","0"
"4/29/2017 3:45 AM","-16.4","0"
"4/29/2017 4:00 AM","-17.2","0"
"4/29/2017 4:15 AM","-16.9","0"
"4/29/2017 4:30 AM","-16.9","0"
"4/29/2017 4:45 AM","-17.6","0"
"4/29/2017 5:00 AM","-17.6","0"
"4/29/2017 5:15 AM","-18.5","0"
"4/29/2017 5:30 AM","-18.5","0"
"4/29/2017 5:45 AM","-17","0"
"4/29/2017 6:00 AM","-17.7","0"
"4/29/2017 6:15 AM","-16","2.44"
"4/29/2017 6:30 AM","10.8","29.8"
"4/29/2017 6:45 AM","43.4","63"
"4/29/2017 7:00 AM","24.5","45"
"4/29/2017 7:15 AM","25.7","47.6"
"4/29/2017 7:30 AM","31.1","50.8"
"4/29/2017 7:45 AM","57.6","77.6"
"4/29/2017 8:00 AM","100","122"
"4/29/2017 8:15 AM","98.2","119"
"4/29/2017 8:30 AM","101","122"
"4/29/2017 8:45 AM","157","180"
"4/29/2017 9:00 AM","206","233"
"4/29/2017 9:15 AM","274","301"
"4/29/2017 9:30 AM","94.2","116"
"4/29/2017 9:45 AM","82.1","103"
"4/29/2017 10:00 AM","138","157"
"4/29/2017 10:15 AM","118","141"
"4/29/2017 10:30 AM","112","133"
"4/29/2017 10:45 AM","86.5","108"
"4/29/2017 11:00 AM","149","172"
"4/29/2017 11:15 AM","426","457"
"4/29/2017 11:30 AM","617","656"
"4/29/2017 11:45 AM","540","583"
"4/29/2017 12:00 PM","611","646"
"4/29/2017 12:15 PM","968","1008"
"4/29/2017 12:30 PM","869","900"
"4/29/2017 12:45 PM","860","909"
"4/29/2017 1:00 PM","1040","1075"
"4/29/2017 1:15 PM","1277","1325"
"4/29/2017 1:30 PM","1217","1287"
"4/29/2017 1:45 PM","903","950"
"4/29/2017 2:00 PM","1065","1130"
"4/29/2017 2:15 PM","915","953"
"4/29/2017 2:30 PM","868","897"
"4/29/2017 2:45 PM","758","795"
"4/29/2017 3:00 PM","402","430"
"4/29/2017 3:15 PM","452","464"
"4/29/2017 3:30 PM","153","169"
"4/29/2017 3:45 PM","227","246"
"4/29/2017 4:00 PM","232","257"
"4/29/2017 4:15 PM","156","174"
"4/29/2017 4:30 PM","103","124"
"4/29/2017 4:45 PM","158","180"
"4/29/2017 5:00 PM","109","130"
"4/29/2017 5:15 PM","39.6","57.2"
"4/29/2017 5:30 PM","33.6","53.4"
"4/29/2017 5:45 PM","11.8","31.7"
"4/29/2017 6:00 PM","-2.62","16.6"
"4/29/2017 6:15 PM","-7.86","10.4"
"4/29/2017 6:30 PM","-17.8","0.197"
"4/29/2017 6:45 PM","-16.7","0"
"4/29/2017 7:00 PM","-18.1","0"
"4/29/2017 7:15 PM","-18.7","0"
"4/29/2017 7:30 PM","-21.3","0"
"4/29/2017 7:45 PM","-19.1","0"
"4/29/2017 8:00 PM","-19.7","0"
"4/29/2017 8:15 PM","-19.1","0"
"4/29/2017 8:30 PM","-18.6","0"
"4/29/2017 8:45 PM","-17.7","0"
"4/29/2017 9:00 PM","-19.1","0"
"4/29/2017 9:15 PM","-19.1","0"
"4/29/2017 9:30 PM","-19.3","0"
"4/29/2017 9:45 PM","-18.8","0"
"4/29/2017 10:00 PM","-19","0"
"4/29/2017 10:15 PM","-17","0"
"4/29/2017 10:30 PM","-17.3","0"
"4/29/2017 10:45 PM","-17","0"
"4/29/2017 11:00 PM","-16.8","0"
"4/29/2017 11:15 PM","-16.8","0"
"4/29/2017 11:30 PM","-17.2","0"
"4/29/2017 11:45 PM","-16.1","0"
