"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"10/13/2018 12:00 AM","-9.96","0"
"10/13/2018 12:15 AM","-9.97","0"
"10/13/2018 12:30 AM","-10","0"
"10/13/2018 12:45 AM","-10.1","0"
"10/13/2018 1:00 AM","-10","0"
"10/13/2018 1:15 AM","-9.99","0"
"10/13/2018 1:30 AM","-10.1","0"
"10/13/2018 1:45 AM","-10","0"
"10/13/2018 2:00 AM","-9.92","0"
"10/13/2018 2:15 AM","-10.1","0"
"10/13/2018 2:30 AM","-10","0"
"10/13/2018 2:45 AM","-10","0"
"10/13/2018 3:00 AM","-9.96","0"
"10/13/2018 3:15 AM","-9.99","0"
"10/13/2018 3:30 AM","-10","0"
"10/13/2018 3:45 AM","-9.96","0"
"10/13/2018 4:00 AM","-16.2","0"
"10/13/2018 4:15 AM","-9.94","0"
"10/13/2018 4:30 AM","-11.8","0"
"10/13/2018 4:45 AM","-11.8","0"
"10/13/2018 5:00 AM","-15","0"
"10/13/2018 5:15 AM","-11.2","0"
"10/13/2018 5:30 AM","-14.9","0"
"10/13/2018 5:45 AM","-11.1","0"
"10/13/2018 6:00 AM","-12.2","0"
"10/13/2018 6:15 AM","-10.1","0"
"10/13/2018 6:30 AM","-12.1","0"
"10/13/2018 6:45 AM","-13.4","0"
"10/13/2018 7:00 AM","-7.57","4.45"
"10/13/2018 7:15 AM","12.1","25.9"
"10/13/2018 7:30 AM","44.9","58.6"
"10/13/2018 7:45 AM","99.7","113"
"10/13/2018 8:00 AM","179","192"
"10/13/2018 8:15 AM","244","256"
"10/13/2018 8:30 AM","280","292"
"10/13/2018 8:45 AM","342","355"
"10/13/2018 9:00 AM","374","387"
"10/13/2018 9:15 AM","438","451"
"10/13/2018 9:30 AM","467","471"
"10/13/2018 9:45 AM","571","581"
"10/13/2018 10:00 AM","607","619"
"10/13/2018 10:15 AM","814","836"
"10/13/2018 10:30 AM","1132","1146"
"10/13/2018 10:45 AM","1272","1270"
"10/13/2018 11:00 AM","1355","1373"
"10/13/2018 11:15 AM","1593","1620"
"10/13/2018 11:30 AM","1473","1485"
"10/13/2018 11:45 AM","1410","1410"
"10/13/2018 12:00 PM","1187","1210"
"10/13/2018 12:15 PM","1257","1271"
"10/13/2018 12:30 PM","1251","1268"
"10/13/2018 12:45 PM","1961","1983"
"10/13/2018 1:00 PM","3249","3332"
"10/13/2018 1:15 PM","3024","3017"
"10/13/2018 1:30 PM","3583","3614"
"10/13/2018 1:45 PM","4316","4312"
"10/13/2018 2:00 PM","3766","3955"
"10/13/2018 2:15 PM","2675","2656"
"10/13/2018 2:30 PM","2491","2496"
"10/13/2018 2:45 PM","2439","2469"
"10/13/2018 3:00 PM","2061","2074"
"10/13/2018 3:15 PM","2389","2427"
"10/13/2018 3:30 PM","2440","2457"
"10/13/2018 3:45 PM","2039","2062"
"10/13/2018 4:00 PM","1615","1615"
"10/13/2018 4:15 PM","1315","1316"
"10/13/2018 4:30 PM","892","904"
"10/13/2018 4:45 PM","731","744"
"10/13/2018 5:00 PM","485","500"
"10/13/2018 5:15 PM","353","367"
"10/13/2018 5:30 PM","203","216"
"10/13/2018 5:45 PM","85.2","98.2"
"10/13/2018 6:00 PM","13.1","27.1"
"10/13/2018 6:15 PM","-11.4","1.12"
"10/13/2018 6:30 PM","-11","0"
"10/13/2018 6:45 PM","-10.6","0"
"10/13/2018 7:00 PM","-10.4","0"
"10/13/2018 7:15 PM","-10.4","0"
"10/13/2018 7:30 PM","-10.5","0"
"10/13/2018 7:45 PM","-10.5","0"
"10/13/2018 8:00 PM","-10.5","0"
"10/13/2018 8:15 PM","-10.4","0"
"10/13/2018 8:30 PM","-10.4","0"
"10/13/2018 8:45 PM","-10.2","0"
"10/13/2018 9:00 PM","-10.1","0"
"10/13/2018 9:15 PM","-9.99","0"
"10/13/2018 9:30 PM","-9.75","0"
"10/13/2018 9:45 PM","-9.7","0"
"10/13/2018 10:00 PM","-9.7","0"
"10/13/2018 10:15 PM","-9.78","0"
"10/13/2018 10:30 PM","-9.78","0"
"10/13/2018 10:45 PM","-9.78","0"
"10/13/2018 11:00 PM","-9.87","0"
"10/13/2018 11:15 PM","-9.85","0"
"10/13/2018 11:30 PM","-9.81","0"
"10/13/2018 11:45 PM","-9.78","0"
