"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"8/22/2018 12:00 AM","-13.3","0"
"8/22/2018 12:15 AM","-13.2","0"
"8/22/2018 12:30 AM","-13.1","0"
"8/22/2018 12:45 AM","-13.2","0"
"8/22/2018 1:00 AM","-13.2","0"
"8/22/2018 1:15 AM","-13.1","0"
"8/22/2018 1:30 AM","-13","0"
"8/22/2018 1:45 AM","-13.1","0"
"8/22/2018 2:00 AM","-13.1","0"
"8/22/2018 2:15 AM","-13.1","0"
"8/22/2018 2:30 AM","-13.1","0"
"8/22/2018 2:45 AM","-13","0"
"8/22/2018 3:00 AM","-13","0"
"8/22/2018 3:15 AM","-13.1","0"
"8/22/2018 3:30 AM","-13.1","0"
"8/22/2018 3:45 AM","-13.1","0"
"8/22/2018 4:00 AM","-13.2","0"
"8/22/2018 4:15 AM","-13.2","0"
"8/22/2018 4:30 AM","-13.1","0"
"8/22/2018 4:45 AM","-13.1","0"
"8/22/2018 5:00 AM","-13.1","0"
"8/22/2018 5:15 AM","-13","0"
"8/22/2018 5:30 AM","-13","0"
"8/22/2018 5:45 AM","-13","0"
"8/22/2018 6:00 AM","-12.3","0.891"
"8/22/2018 6:15 AM","17.8","33.6"
"8/22/2018 6:30 AM","85.7","101"
"8/22/2018 6:45 AM","190","204"
"8/22/2018 7:00 AM","333","347"
"8/22/2018 7:15 AM","519","534"
"8/22/2018 7:30 AM","751","763"
"8/22/2018 7:45 AM","1052","1069"
"8/22/2018 8:00 AM","1373","1391"
"8/22/2018 8:15 AM","1697","1716"
"8/22/2018 8:30 AM","2027","2048"
"8/22/2018 8:45 AM","2344","2370"
"8/22/2018 9:00 AM","2626","2653"
"8/22/2018 9:15 AM","2910","2947"
"8/22/2018 9:30 AM","3153","3194"
"8/22/2018 9:45 AM","3358","3398"
"8/22/2018 10:00 AM","3581","3629"
"8/22/2018 10:15 AM","3759","3803"
"8/22/2018 10:30 AM","3761","3888"
"8/22/2018 10:45 AM","4159","4210"
"8/22/2018 11:00 AM","4319","4367"
"8/22/2018 11:15 AM","4461","4546"
"8/22/2018 11:30 AM","4550","4630"
"8/22/2018 11:45 AM","4597","4668"
"8/22/2018 12:00 PM","4623","4692"
"8/22/2018 12:15 PM","4630","4703"
"8/22/2018 12:30 PM","4639","4711"
"8/22/2018 12:45 PM","4646","4724"
"8/22/2018 1:00 PM","4639","4717"
"8/22/2018 1:15 PM","4424","4504"
"8/22/2018 1:30 PM","4575","4672"
"8/22/2018 1:45 PM","4226","4215"
"8/22/2018 2:00 PM","3087","2957"
"8/22/2018 2:15 PM","3379","3500"
"8/22/2018 2:30 PM","3279","3253"
"8/22/2018 2:45 PM","4153","4156"
"8/22/2018 3:00 PM","3599","3836"
"8/22/2018 3:15 PM","3394","3108"
"8/22/2018 3:30 PM","3663","3737"
"8/22/2018 3:45 PM","3519","3576"
"8/22/2018 4:00 PM","3205","3252"
"8/22/2018 4:15 PM","2994","3036"
"8/22/2018 4:30 PM","2983","3028"
"8/22/2018 4:45 PM","1886","1918"
"8/22/2018 5:00 PM","2024","2041"
"8/22/2018 5:15 PM","1813","1844"
"8/22/2018 5:30 PM","1512","1540"
"8/22/2018 5:45 PM","1140","1163"
"8/22/2018 6:00 PM","851","872"
"8/22/2018 6:15 PM","582","602"
"8/22/2018 6:30 PM","353","372"
"8/22/2018 6:45 PM","197","216"
"8/22/2018 7:00 PM","99.3","117"
"8/22/2018 7:15 PM","23","41.8"
"8/22/2018 7:30 PM","5.84","23.5"
"8/22/2018 7:45 PM","-14.5","1.17"
"8/22/2018 8:00 PM","-13.4","0"
"8/22/2018 8:15 PM","-12.9","0"
"8/22/2018 8:30 PM","-12.9","0"
"8/22/2018 8:45 PM","-13.1","0"
"8/22/2018 9:00 PM","-13.1","0"
"8/22/2018 9:15 PM","-13.1","0"
"8/22/2018 9:30 PM","-13.2","0"
"8/22/2018 9:45 PM","-13.2","0"
"8/22/2018 10:00 PM","-13.2","0"
"8/22/2018 10:15 PM","-13.2","0"
"8/22/2018 10:30 PM","-13.3","0"
"8/22/2018 10:45 PM","-13.3","0"
"8/22/2018 11:00 PM","-13.2","0"
"8/22/2018 11:15 PM","-13","0"
"8/22/2018 11:30 PM","-13","0"
"8/22/2018 11:45 PM","-13.1","0"
