"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"8/21/2017 12:00 AM","-14","0"
"8/21/2017 12:15 AM","-13.9","0"
"8/21/2017 12:30 AM","-14","0"
"8/21/2017 12:45 AM","-13.9","0"
"8/21/2017 1:00 AM","-14","0"
"8/21/2017 1:15 AM","-13.9","0"
"8/21/2017 1:30 AM","-14","0"
"8/21/2017 1:45 AM","-13.9","0"
"8/21/2017 2:00 AM","-14","0"
"8/21/2017 2:15 AM","-14","0"
"8/21/2017 2:30 AM","-14","0"
"8/21/2017 2:45 AM","-14","0"
"8/21/2017 3:00 AM","-14","0"
"8/21/2017 3:15 AM","-14","0"
"8/21/2017 3:30 AM","-14","0"
"8/21/2017 3:45 AM","-14","0"
"8/21/2017 4:00 AM","-14","0"
"8/21/2017 4:15 AM","-14","0"
"8/21/2017 4:30 AM","-13.9","0"
"8/21/2017 4:45 AM","-14","0"
"8/21/2017 5:00 AM","-13.9","0"
"8/21/2017 5:15 AM","-14","0"
"8/21/2017 5:30 AM","-14.1","0"
"8/21/2017 5:45 AM","-14.5","0"
"8/21/2017 6:00 AM","-14.5","0"
"8/21/2017 6:15 AM","5.34","20.8"
"8/21/2017 6:30 AM","69.1","88.7"
"8/21/2017 6:45 AM","183","201"
"8/21/2017 7:00 AM","279","296"
"8/21/2017 7:15 AM","312","331"
"8/21/2017 7:30 AM","426","444"
"8/21/2017 7:45 AM","652","670"
"8/21/2017 8:00 AM","683","697"
"8/21/2017 8:15 AM","738","756"
"8/21/2017 8:30 AM","913","928"
"8/21/2017 8:45 AM","1229","1233"
"8/21/2017 9:00 AM","2219","2227"
"8/21/2017 9:15 AM","2069","2113"
"8/21/2017 9:30 AM","1530","1556"
"8/21/2017 9:45 AM","1512","1537"
"8/21/2017 10:00 AM","1572","1598"
"8/21/2017 10:15 AM","2154","2192"
"8/21/2017 10:30 AM","1664","1683"
"8/21/2017 10:45 AM","2545","2641"
"8/21/2017 11:00 AM","3648","3712"
"8/21/2017 11:15 AM","3871","3909"
"8/21/2017 11:30 AM","3980","4029"
"8/21/2017 11:45 AM","3925","3977"
"8/21/2017 12:00 PM","3761","3828"
"8/21/2017 12:15 PM","3247","3281"
"8/21/2017 12:30 PM","1872","1895"
"8/21/2017 12:45 PM","1180","1196"
"8/21/2017 1:00 PM","444","469"
"8/21/2017 1:15 PM","148","175"
"8/21/2017 1:30 PM","545","577"
"8/21/2017 1:45 PM","1171","1183"
"8/21/2017 2:00 PM","2186","2184"
"8/21/2017 2:15 PM","1649","1674"
"8/21/2017 2:30 PM","1666","1692"
"8/21/2017 2:45 PM","2026","2048"
"8/21/2017 3:00 PM","3187","3245"
"8/21/2017 3:15 PM","3133","3107"
"8/21/2017 3:30 PM","2583","2598"
"8/21/2017 3:45 PM","3456","3479"
"8/21/2017 4:00 PM","2788","2775"
"8/21/2017 4:15 PM","1890","1890"
"8/21/2017 4:30 PM","994","1008"
"8/21/2017 4:45 PM","877","902"
"8/21/2017 5:00 PM","648","674"
"8/21/2017 5:15 PM","476","502"
"8/21/2017 5:30 PM","326","353"
"8/21/2017 5:45 PM","331","359"
"8/21/2017 6:00 PM","326","351"
"8/21/2017 6:15 PM","338","359"
"8/21/2017 6:30 PM","262","281"
"8/21/2017 6:45 PM","151","169"
"8/21/2017 7:00 PM","158","177"
"8/21/2017 7:15 PM","15.9","32.4"
"8/21/2017 7:30 PM","-13.9","0.362"
"8/21/2017 7:45 PM","-12.8","0"
"8/21/2017 8:00 PM","-12.7","0"
"8/21/2017 8:15 PM","-12.3","0"
"8/21/2017 8:30 PM","-12.4","0"
"8/21/2017 8:45 PM","-12.4","0"
"8/21/2017 9:00 PM","-12.4","0"
"8/21/2017 9:15 PM","-12.5","0"
"8/21/2017 9:30 PM","-12.4","0"
"8/21/2017 9:45 PM","-12.4","0"
"8/21/2017 10:00 PM","-12.5","0"
"8/21/2017 10:15 PM","-12.5","0"
"8/21/2017 10:30 PM","-12.6","0"
"8/21/2017 10:45 PM","-12.5","0"
"8/21/2017 11:00 PM","-12.6","0"
"8/21/2017 11:15 PM","-12.5","0"
"8/21/2017 11:30 PM","-12.6","0"
"8/21/2017 11:45 PM","-12.5","0"
