"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"3/23/2018 12:00 AM","-10","0"
"3/23/2018 12:15 AM","-10.1","0"
"3/23/2018 12:30 AM","-9.96","0"
"3/23/2018 12:45 AM","-10","0"
"3/23/2018 1:00 AM","-9.95","0"
"3/23/2018 1:15 AM","-10","0"
"3/23/2018 1:30 AM","-10","0"
"3/23/2018 1:45 AM","-12.5","0"
"3/23/2018 2:00 AM","-10","0"
"3/23/2018 2:15 AM","-10.8","0"
"3/23/2018 2:30 AM","-10.4","0"
"3/23/2018 2:45 AM","-10.5","0"
"3/23/2018 3:00 AM","-10.8","0"
"3/23/2018 3:15 AM","-9.95","0"
"3/23/2018 3:30 AM","-10","0"
"3/23/2018 3:45 AM","-9.97","0"
"3/23/2018 4:00 AM","-15","0"
"3/23/2018 4:15 AM","-9.98","0"
"3/23/2018 4:30 AM","-12","0"
"3/23/2018 4:45 AM","-13","0"
"3/23/2018 5:00 AM","-14.8","0"
"3/23/2018 5:15 AM","-12.3","0"
"3/23/2018 5:30 AM","-15.6","0"
"3/23/2018 5:45 AM","-13.9","0"
"3/23/2018 6:00 AM","-13.7","0"
"3/23/2018 6:15 AM","-11.5","0"
"3/23/2018 6:30 AM","-12.9","0"
"3/23/2018 6:45 AM","-0.998","13.2"
"3/23/2018 7:00 AM","56.6","70.4"
"3/23/2018 7:15 AM","172","188"
"3/23/2018 7:30 AM","325","341"
"3/23/2018 7:45 AM","380","393"
"3/23/2018 8:00 AM","506","521"
"3/23/2018 8:15 AM","604","618"
"3/23/2018 8:30 AM","894","1026"
"3/23/2018 8:45 AM","911","923"
"3/23/2018 9:00 AM","1555","1657"
"3/23/2018 9:15 AM","1990","1942"
"3/23/2018 9:30 AM","2208","2240"
"3/23/2018 9:45 AM","2231","2282"
"3/23/2018 10:00 AM","2598","2331"
"3/23/2018 10:15 AM","2543","2468"
"3/23/2018 10:30 AM","2820","2859"
"3/23/2018 10:45 AM","2623","2731"
"3/23/2018 11:00 AM","2787","2874"
"3/23/2018 11:15 AM","2028","2068"
"3/23/2018 11:30 AM","2252","2389"
"3/23/2018 11:45 AM","2551","2482"
"3/23/2018 12:00 PM","2269","2300"
"3/23/2018 12:15 PM","2616","2681"
"3/23/2018 12:30 PM","2654","2686"
"3/23/2018 12:45 PM","2915","2894"
"3/23/2018 1:00 PM","2981","3118"
"3/23/2018 1:15 PM","2926","2932"
"3/23/2018 1:30 PM","3258","3265"
"3/23/2018 1:45 PM","3575","3650"
"3/23/2018 2:00 PM","3413","3456"
"3/23/2018 2:15 PM","2273","2294"
"3/23/2018 2:30 PM","2364","2377"
"3/23/2018 2:45 PM","2147","2161"
"3/23/2018 3:00 PM","1933","1949"
"3/23/2018 3:15 PM","1535","1550"
"3/23/2018 3:30 PM","1546","1564"
"3/23/2018 3:45 PM","1377","1392"
"3/23/2018 4:00 PM","1391","1410"
"3/23/2018 4:15 PM","1278","1292"
"3/23/2018 4:30 PM","892","905"
"3/23/2018 4:45 PM","759","773"
"3/23/2018 5:00 PM","875","887"
"3/23/2018 5:15 PM","760","771"
"3/23/2018 5:30 PM","419","432"
"3/23/2018 5:45 PM","307","318"
"3/23/2018 6:00 PM","230","241"
"3/23/2018 6:15 PM","120","133"
"3/23/2018 6:30 PM","46.5","59.6"
"3/23/2018 6:45 PM","20.1","33.5"
"3/23/2018 7:00 PM","-7.32","5.95"
"3/23/2018 7:15 PM","-11.5","0"
"3/23/2018 7:30 PM","-9.99","0"
"3/23/2018 7:45 PM","-9.77","0"
"3/23/2018 8:00 PM","-9.86","0"
"3/23/2018 8:15 PM","-9.96","0"
"3/23/2018 8:30 PM","-9.94","0"
"3/23/2018 8:45 PM","-9.9","0"
"3/23/2018 9:00 PM","-10","0"
"3/23/2018 9:15 PM","-9.95","0"
"3/23/2018 9:30 PM","-9.98","0"
"3/23/2018 9:45 PM","-9.99","0"
"3/23/2018 10:00 PM","-10.1","0"
"3/23/2018 10:15 PM","-10.1","0"
"3/23/2018 10:30 PM","-10.1","0"
"3/23/2018 10:45 PM","-10.2","0"
"3/23/2018 11:00 PM","-11.1","0"
"3/23/2018 11:15 PM","-11.3","0"
"3/23/2018 11:30 PM","-11.2","0"
"3/23/2018 11:45 PM","-10.1","0"
