"","University of Illinois",""
"Timestamp","New Nexus 1272 Meter","Inverters"
"","kW","kW"
"5/15/2019 12:00 AM","-11.9","0"
"5/15/2019 12:15 AM","-11.9","0"
"5/15/2019 12:30 AM","-12","0"
"5/15/2019 12:45 AM","-11.9","0"
"5/15/2019 1:00 AM","-11.3","0"
"5/15/2019 1:15 AM","-11.2","0"
"5/15/2019 1:30 AM","-11.2","0"
"5/15/2019 1:45 AM","-11.3","0"
"5/15/2019 2:00 AM","-11.2","0"
"5/15/2019 2:15 AM","-11.2","0"
"5/15/2019 2:30 AM","-11","0"
"5/15/2019 2:45 AM","-10.7","0"
"5/15/2019 3:00 AM","-9.97","0"
"5/15/2019 3:15 AM","-9.64","0"
"5/15/2019 3:30 AM","-9.67","0"
"5/15/2019 3:45 AM","-9.65","0"
"5/15/2019 4:00 AM","-9.58","0"
"5/15/2019 4:15 AM","-9.57","0"
"5/15/2019 4:30 AM","-9.57","0"
"5/15/2019 4:45 AM","-9.55","0"
"5/15/2019 5:00 AM","-9.78","0"
"5/15/2019 5:15 AM","-10.2","0"
"5/15/2019 5:30 AM","-10.2","0"
"5/15/2019 5:45 AM","1.44","14.6"
"5/15/2019 6:00 AM","39.2","53.2"
"5/15/2019 6:15 AM","79.5","93.5"
"5/15/2019 6:30 AM","126","139"
"5/15/2019 6:45 AM","119","133"
"5/15/2019 7:00 AM","203","216"
"5/15/2019 7:15 AM","439","454"
"5/15/2019 7:30 AM","925","930"
"5/15/2019 7:45 AM","700","716"
"5/15/2019 8:00 AM","1269","1280"
"5/15/2019 8:15 AM","1918","1933"
"5/15/2019 8:30 AM","1311","1326"
"5/15/2019 8:45 AM","1566","1582"
"5/15/2019 9:00 AM","1313","1325"
"5/15/2019 9:15 AM","2612","2641"
"5/15/2019 9:30 AM","4230","4278"
"5/15/2019 9:45 AM","3973","4008"
"5/15/2019 10:00 AM","2485","2512"
"5/15/2019 10:15 AM","2314","2343"
"5/15/2019 10:30 AM","2466","2497"
"5/15/2019 10:45 AM","3420","3458"
"5/15/2019 11:00 AM","4605","4670"
"5/15/2019 11:15 AM","4411","4477"
"5/15/2019 11:30 AM","4651","4717"
"5/15/2019 11:45 AM","4559","4639"
"5/15/2019 12:00 PM","4279","4325"
"5/15/2019 12:15 PM","4336","4403"
"5/15/2019 12:30 PM","3781","3833"
"5/15/2019 12:45 PM","3541","3608"
"5/15/2019 1:00 PM","3630","3704"
"5/15/2019 1:15 PM","3111","3137"
"5/15/2019 1:30 PM","3444","3475"
"5/15/2019 1:45 PM","3674","3740"
"5/15/2019 2:00 PM","1377","1396"
"5/15/2019 2:15 PM","1618","1668"
"5/15/2019 2:30 PM","3911","3899"
"5/15/2019 2:45 PM","4524","4604"
"5/15/2019 3:00 PM","4181","4234"
"5/15/2019 3:15 PM","4034","4109"
"5/15/2019 3:30 PM","4011","4070"
"5/15/2019 3:45 PM","3676","3728"
"5/15/2019 4:00 PM","2805","2873"
"5/15/2019 4:15 PM","1917","1976"
"5/15/2019 4:30 PM","3297","3342"
"5/15/2019 4:45 PM","2727","2765"
"5/15/2019 5:00 PM","1668","1704"
"5/15/2019 5:15 PM","2095","2125"
"5/15/2019 5:30 PM","1962","1992"
"5/15/2019 5:45 PM","1354","1374"
"5/15/2019 6:00 PM","617","649"
"5/15/2019 6:15 PM","360","380"
"5/15/2019 6:30 PM","403","424"
"5/15/2019 6:45 PM","257","276"
"5/15/2019 7:00 PM","173","191"
"5/15/2019 7:15 PM","119","138"
"5/15/2019 7:30 PM","85.2","104"
"5/15/2019 7:45 PM","20","38.1"
"5/15/2019 8:00 PM","-10.6","5.35"
"5/15/2019 8:15 PM","-13.2","0"
"5/15/2019 8:30 PM","-13.2","0"
"5/15/2019 8:45 PM","-12.9","0"
"5/15/2019 9:00 PM","-13","0"
"5/15/2019 9:15 PM","-13.1","0"
"5/15/2019 9:30 PM","-13.2","0"
"5/15/2019 9:45 PM","-13.2","0"
"5/15/2019 10:00 PM","-13.2","0"
"5/15/2019 10:15 PM","-13.2","0"
"5/15/2019 10:30 PM","-13.2","0"
"5/15/2019 10:45 PM","-13.2","0"
"5/15/2019 11:00 PM","-13.2","0"
"5/15/2019 11:15 PM","-13.2","0"
"5/15/2019 11:30 PM","-13.4","0"
"5/15/2019 11:45 PM","-13.3","0"
